出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,1,105,765,-0.389354,-1.56618,86,50225.0,41809.41,36562.312,29363.79843252062,44527.88680500846,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,0,295,670,-0.389354,-1.56618,102,18525.0,21370.455,20959.512,19059.430860737022,23259.42639503066,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,440,665,-0.389354,-1.56618,32,18008.0,19157.582,18927.518,15865.198415240764,24293.147947220754,SYD
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,905,760,-0.389354,-1.56618,107,120595.0,108913.46,92580.66,60616.8058641457,118389.4213388752,SYD
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,1,805,675,-0.389354,-1.56618,25,14443.0,14944.869,14917.869,13669.3000737274,16292.129541493798,SYD
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,645,795,-0.389354,-1.56618,66,14900.0,17019.637,19697.316,16561.105685979746,23064.479642173606,SYD
早晨班機,TPE,下午抵達,0,0,3,1,1,2,2,0,895,665,-0.389354,-1.56618,34,82256.0,129284.97,98391.83,58990.45919683019,130139.86798514835,SYD
上午班機,TPE,上午抵達,1,0,2,1,1,0,2,1,540,745,-0.389354,-1.56618,40,28720.0,33205.52,31381.863,29519.855501046826,33516.91186739712,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,380,625,-0.389354,-1.56618,84,24585.0,25991.012,25868.033,24011.29072177166,27636.11268992211,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1095,670,-0.389354,-1.56618,102,14983.0,20723.041,20748.295,18915.362441588077,22057.003239635636,SYD
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,75,770,-0.389354,-1.56618,100,27937.0,32586.795,29520.197,26505.67868709669,32217.243006037206,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,0,360,760,-0.389354,-1.56618,97,21277.0,20779.307,22439.002,18425.42222513385,26714.418357580806,SYD
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,125,755,-0.389354,-1.56618,99,118055.0,100676.36,82421.87,54250.29080820846,106897.63069204203,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,200,625,-0.389354,-1.56618,84,26559.0,27389.09,26583.602,24977.068289212173,29021.349804422538,SYD
晚間班機,TPE,上午抵達,0,0,6,1,1,0,2,1,1010,810,-0.389354,-1.56618,58,8928.0,9128.485,10029.948,8099.78815909435,14699.32106613379,SYD
下午班機,TPE,上午抵達,1,1,5,1,1,2,2,1,245,705,-0.389354,-1.56618,67,59588.0,57575.996,58341.87,50144.68008135932,64593.12641049584,SYD
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,1,805,675,-0.389354,-1.56618,33,18014.0,19319.523,19248.275,17784.851518591167,21948.94522838318,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,265,645,-0.389354,-1.56618,64,27816.0,26530.92,26110.465,25162.054339937597,26987.069501061647,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,735,750,-0.389354,-1.56618,112,121511.0,101017.59,91026.83,68388.71318260614,113612.28405777916,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,500,690,-0.389354,-1.56618,36,17549.0,20725.512,19007.293,16806.214745458004,22289.179913591033,SYD
凌晨班機,TPE,上午抵達,1,1,4,1,1,0,2,1,1110,660,-0.389354,-1.56618,3,17015.0,12218.095,12042.614,11154.847735596326,13104.596978324646,SYD
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,525,755,-0.389354,-1.56618,102,42411.0,30939.516,28646.766,21790.822648371384,33914.2679504948,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,1,155,760,-0.389354,-1.56618,104,39418.0,26216.912,25617.637,21498.27931860532,32288.240667781076,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,625,665,-0.389354,-1.56618,38,48260.0,45953.535,42043.2,35243.980354062005,47852.19147530492,SYD
上午班機,TPE,上午抵達,0,0,1,1,1,0,1,1,645,625,-0.389354,-1.56618,47,35349.0,23191.102,24968.611,21277.038434641334,31571.59239473627,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,670,670,-0.389354,-1.56618,62,52289.0,36141.37,28203.107,17977.378413052247,40498.74148313185,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,660,670,-0.389354,-1.56618,66,15074.0,16042.449,15739.284,14868.293731668458,17997.77642518859,SYD
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,1095,625,-0.389354,-1.56618,62,28321.0,30164.324,28304.559,26642.065267824997,30522.496869686962,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,500,690,-0.389354,-1.56618,42,33057.0,33395.117,32735.062,29932.022653740507,37675.43937808872,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,480,625,-0.389354,-1.56618,51,20414.0,21617.838,21577.693,19689.371639893423,24328.34409113884,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,560,675,-0.389354,-1.56618,69,14933.0,16378.97,16164.795,15268.275424453803,17130.272924326386,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,240,670,-0.389354,-1.56618,111,24725.0,24359.135,23637.07,21866.48541475733,25749.46936512259,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,410,680,-0.389354,-1.56618,98,21569.0,19387.947,18738.6,16846.0014940818,20905.69090747884,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,145,645,-0.389354,-1.56618,80,23481.0,25658.396,25605.473,24101.17291058819,26542.796776871674,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,135,680,-0.389354,-1.56618,112,25161.0,26481.45,25890.146,23766.73812754111,28997.619510609347,SYD
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,1095,625,-0.389354,-1.56618,57,25257.0,34274.836,33681.707,27559.974115161345,37020.12782600512,SYD
早晨班機,TPE,上午抵達,1,1,1,1,1,0,2,0,720,795,-0.389354,-1.56618,32,20978.0,21925.348,20950.879,18720.58620955666,22976.72462218264,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,350,625,-0.389354,-1.56618,69,20978.0,21730.29,21410.46,20386.36211287006,23354.872717971917,SYD
上午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,440,695,-0.389354,-1.56618,33,43793.0,32628.809,31550.756,28887.567432228527,35671.72979907541,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,330,625,-0.389354,-1.56618,57,39106.0,29311.979,30728.232,24131.791378735234,41156.66320166456,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,820,670,-0.389354,-1.56618,100,14946.0,15955.048,15854.327,14915.362483562709,17262.758164795974,SYD
早晨班機,TPE,上午抵達,1,1,1,1,1,2,2,1,720,795,-0.389354,-1.56618,39,43082.0,37161.344,38421.203,33683.129995861746,44309.88549818974,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1040,670,-0.389354,-1.56618,102,14970.0,16664.342,16645.662,15741.691022732515,18077.11519223404,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,785,800,-0.389354,-1.56618,105,16746.0,26512.506,26734.78,22662.787912133004,31472.47722902453,SYD
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,315,765,-0.389354,-1.56618,104,117792.0,102881.09,83911.6,58308.745685289636,108351.35838416294,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,370,680,-0.389354,-1.56618,42,22846.0,18226.402,17520.617,16204.46738487713,19267.885329321438,SYD
下午班機,TSA,上午抵達,1,1,2,1,1,0,2,1,1530,735,-0.389354,-1.56618,99,35076.0,21062.088,21988.652,19870.245073622835,26253.79803151639,SYD
下午班機,TPE,上午抵達,0,0,5,1,1,0,2,1,1825,630,-0.389354,-1.56618,99,21706.0,17193.258,18785.068,15912.81228080384,22270.706770958957,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,625,670,-0.389354,-1.56618,64,16215.0,18900.621,18248.37,17240.832992320036,19213.284788315876,SYD
晚間班機,TPE,上午抵達,0,0,5,1,1,0,2,1,1210,630,-0.389354,-1.56618,69,24313.0,21812.762,22043.117,20095.542136272117,25591.848485295417,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,1,195,670,-0.389354,-1.56618,37,40021.0,40378.062,41678.55,37779.81608171007,48658.35418467953,SYD
上午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,455,665,-0.389354,-1.56618,32,20268.0,20756.152,20176.28,18878.515494890653,22735.31613335218,SYD
下午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,1430,745,-0.389354,-1.56618,110,55689.0,56090.848,55232.812,52417.47498768864,58147.03003778962,SYD
晚間班機,TPE,晚間抵達,0,0,3,1,1,2,2,1,755,665,-0.389354,-1.56618,35,83443.0,83035.45,82204.42,73503.92844214248,90509.89271115151,SYD
早晨班機,TPE,早晨抵達,1,1,6,1,1,0,2,1,640,720,-0.389354,-1.56618,35,16466.0,19864.977,19324.756,13186.590217519255,25147.351855611603,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,510,625,-0.389354,-1.56618,69,27857.0,22243.297,22536.22,21473.25320255129,24191.49709718735,SYD
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,0,715,750,-0.389354,-1.56618,100,122910.0,95532.91,77445.84,51323.97087413955,100370.0477875898,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,175,795,-0.389354,-1.56618,108,17742.0,25102.129,25665.03,22350.390484533025,29331.84874187708,SYD
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,0,75,770,-0.389354,-1.56618,97,29472.0,28391.803,28912.812,25239.589027575315,32122.72369064517,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,390,625,-0.389354,-1.56618,64,32710.0,28017.59,27715.205,25866.905375791255,29516.94107643157,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,205,680,-0.389354,-1.56618,105,21731.0,21124.975,20357.604,15738.690880632977,29407.200974460993,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,670,670,-0.389354,-1.56618,64,15657.0,18876.176,18409.121,17414.824073910513,19419.43256087801,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,560,665,-0.389354,-1.56618,33,18359.0,22509.07,22352.71,19895.481619168702,25903.286461450218,SYD
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,730,755,-0.389354,-1.56618,96,29493.0,27587.201,26992.465,20026.32923853065,31793.266508686887,SYD
早晨班機,TPE,上午抵達,0,0,5,1,1,0,2,1,745,630,-0.389354,-1.56618,31,23420.0,23136.248,21186.13,19375.90205377097,23605.05943368509,SYD
下午班機,TPE,下午抵達,1,1,4,1,1,0,2,1,315,745,-0.389354,-1.56618,107,14665.0,16188.616,16894.012,14213.511476451202,19536.09523519961,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,425,680,-0.389354,-1.56618,45,14551.0,17368.22,16956.545,15345.135250078323,20085.301235876566,SYD
早晨班機,TPE,早晨抵達,1,0,1,1,2,0,2,1,570,765,-0.389354,-1.56618,35,36415.0,48974.812,48098.03,37432.728758990284,60703.185821953135,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,660,670,-0.389354,-1.56618,44,39598.0,23028.424,22270.361,19807.738544076314,26529.85744615064,SYD
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,900,705,-0.389354,-1.56618,104,21755.0,31504.092,29785.889,24684.458193117818,33414.81270046098,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,0,0,1,0,290,625,-0.389354,-1.56618,69,21001.0,21984.227,21691.96,19893.065329768706,23474.516645189076,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,205,680,-0.389354,-1.56618,90,14501.0,15544.974,15287.472,14487.910249556135,16875.328767996158,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,0,240,765,-0.389354,-1.56618,100,21075.0,19763.045,19789.621,16333.343027475517,24069.906327337554,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,295,645,-0.389354,-1.56618,69,20574.0,24105.818,23737.262,22480.54907292114,24955.52439699112,SYD
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,145,755,-0.389354,-1.56618,105,120694.0,115921.48,100237.38,76923.06461481524,117760.78774035632,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,820,670,-0.389354,-1.56618,104,16459.0,17343.045,17039.775,15547.327638908775,20587.096884273506,SYD
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1290,750,-0.389354,-1.56618,35,120499.0,115189.95,102874.625,81657.0727172134,122364.66866875155,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,2,0,2,1,455,750,-0.389354,-1.56618,34,36875.0,38603.746,37463.742,35776.901381344825,39967.08327053085,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,2,0,2,1,455,750,-0.389354,-1.56618,27,34202.0,36405.773,35053.414,33892.40309902422,39362.66828315777,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,725,670,-0.389354,-1.56618,34,15521.0,15674.315,15603.244,14180.75659658738,16556.385671449356,SYD
凌晨班機,TPE,上午抵達,1,1,4,1,1,0,2,0,1110,660,-0.389354,-1.56618,7,9807.0,11810.593,11588.655,9813.401163331044,13678.152463889977,SYD
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,940,795,-0.389354,-1.56618,102,15311.0,21210.451,20679.152,17393.083984898218,24525.341568098767,SYD
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,725,665,-0.389354,-1.56618,42,14529.0,18297.62,18569.871,16211.92369260326,21003.809891687994,SYD
凌晨班機,TPE,晚間抵達,1,1,4,1,1,0,2,0,220,745,-0.389354,-1.56618,5,16007.0,11620.708,11410.454,6725.612431146625,16725.288609592346,SYD
上午班機,TPE,上午抵達,1,1,4,1,1,0,2,1,605,670,-0.389354,-1.56618,36,9802.0,14814.862,14733.319,12729.505876328856,16854.44979838849,SYD
早晨班機,TPE,上午抵達,0,0,2,1,1,0,2,1,695,670,-0.389354,-1.56618,33,28433.0,27486.17,27071.637,24238.108258275777,29350.559511649175,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,370,680,-0.389354,-1.56618,36,21840.0,20081.33,19366.232,17284.548017779212,22100.668015701016,SYD
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,0,325,715,-0.389354,-1.56618,104,17621.0,19286.441,19494.004,16320.892280900418,23682.06153559221,SYD
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,0,175,755,-0.389354,-1.56618,100,25599.0,24016.53,24175.879,21788.19956023966,27523.610944661403,SYD
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1185,680,-0.389354,-1.56618,36,19601.0,18606.566,18285.355,17237.32891417929,19394.62780842182,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,440,665,-0.389354,-1.56618,47,14679.0,21891.875,22380.143,17580.713236360294,25037.825914463574,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,660,670,-0.389354,-1.56618,74,15011.0,15346.548,15107.496,14655.675154403902,15814.38017658984,SYD
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,1,325,715,-0.389354,-1.56618,98,16263.0,31426.068,31418.518,21793.274578329234,43364.24249773834,SYD
早晨班機,TPE,上午抵達,1,1,1,1,1,0,2,1,720,795,-0.389354,-1.56618,34,22572.0,22575.2,22238.229,20374.614207994196,24446.730752401218,SYD
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,600,725,-0.389354,-1.56618,106,47569.0,34738.52,32503.674,27199.544992966363,37396.38014245463,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,175,795,-0.389354,-1.56618,98,33405.0,27223.227,27707.516,21663.381958813134,35231.54014187009,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,0,195,695,-0.389354,-1.56618,82,49448.0,41300.4,37130.77,24822.864960088067,48729.211904318785,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,130,670,-0.389354,-1.56618,62,54542.0,38369.57,32723.201,18682.568876771747,45360.73112612194,SYD
晚間班機,TPE,早晨抵達,1,1,6,1,1,0,2,1,1325,720,-0.389354,-1.56618,70,8771.0,9126.274,9204.46,8661.249595258842,11914.418382923348,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,500,690,-0.389354,-1.56618,47,14629.0,20997.367,19993.92,17940.728698334282,23620.697285909246,SYD
下午班機,TPE,晚間抵達,1,1,4,1,1,0,2,1,780,745,-0.389354,-1.56618,102,16043.0,11165.473,10790.029,8081.308595329754,14856.193505062034,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,560,675,-0.389354,-1.56618,74,15102.0,15271.383,15122.59,14301.884236143576,16028.128557449665,SYD
下午班機,TPE,上午抵達,0,0,3,1,1,2,2,1,140,680,-0.389354,-1.56618,80,82280.0,82347.23,78623.91,65379.92482366803,88388.65371984619,SYD
早晨班機,TPE,早晨抵達,1,0,2,1,1,2,2,0,355,770,-0.389354,-1.56618,19,66009.0,66836.57,65415.113,53130.27343859113,77955.23472411677,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,95,670,-0.389354,-1.56618,55,21984.0,21094.877,20777.959,18505.722972752446,22333.65520800271,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,560,675,-0.389354,-1.56618,40,35785.0,31694.371,29555.354,25061.419810671574,32207.80928976757,SYD
下午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,1430,745,-0.389354,-1.56618,98,56459.0,66462.63,64026.812,59077.34989763266,70585.4519159894,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,275,760,-0.389354,-1.56618,38,54814.0,57164.824,55443.914,52944.24094677423,57736.58906038623,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,820,670,-0.389354,-1.56618,91,16833.0,18021.023,18062.682,16939.70136095483,19575.50019899595,SYD
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,175,665,-0.389354,-1.56618,102,32338.0,23472.43,23166.873,20323.974106424354,29248.5934541466,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,360,670,-0.389354,-1.56618,110,14624.0,18576.266,17957.68,16051.195372818876,19802.736816295153,SYD
上午班機,TPE,早晨抵達,0,0,1,1,1,0,1,0,585,625,-0.389354,-1.56618,46,34230.0,31218.398,28651.246,25212.192711853313,34535.00957241473,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,280,625,-0.389354,-1.56618,74,21075.0,22730.492,21785.984,20738.827863662405,23438.121294724016,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,555,690,-0.389354,-1.56618,46,35216.0,37245.293,36990.77,33446.83286595641,41128.87208216674,SYD
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,175,755,-0.389354,-1.56618,96,24383.0,29694.361,27965.053,23210.73002578282,33862.78450015989,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,625,670,-0.389354,-1.56618,91,18702.0,18463.734,17902.035,16575.253648658436,18991.678353679676,SYD
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1290,750,-0.389354,-1.56618,35,122085.0,115189.95,102874.625,81657.0727172134,122364.66866875155,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,275,760,-0.389354,-1.56618,42,54340.0,55363.918,53803.54,50338.30305297644,57231.7108150207,SYD
下午班機,TPE,上午抵達,1,0,2,1,1,0,2,1,270,730,-0.389354,-1.56618,91,45479.0,47487.996,45005.938,37781.224003401454,53956.71525146604,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,205,645,-0.389354,-1.56618,84,23629.0,24476.598,24474.822,23356.305530276382,25596.58331804994,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,90,670,-0.389354,-1.56618,103,33681.0,25477.879,25269.91,21869.329626582632,30159.62012830906,SYD
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1185,680,-0.389354,-1.56618,48,18784.0,18989.607,18274.773,17143.17717749893,19180.282015185963,SYD
上午班機,TPE,早晨抵達,0,0,1,1,1,0,1,1,520,625,-0.389354,-1.56618,50,29427.0,27470.236,27773.684,23417.58985588663,31430.264823723057,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,415,645,-0.389354,-1.56618,79,24608.0,25044.047,24477.46,23356.25262658813,25239.498760356153,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,95,670,-0.389354,-1.56618,57,21614.0,17495.287,17039.418,15340.695568164325,20824.233095193777,SYD
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,0,200,760,-0.389354,-1.56618,103,29177.0,27903.512,28753.13,22984.90849270025,33308.74291366455,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,370,680,-0.389354,-1.56618,44,24685.0,17102.639,17302.65,15640.509355495009,20090.4658217029,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,175,645,-0.389354,-1.56618,68,21763.0,22100.186,21973.6,21096.75138484528,22839.42583222866,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,725,670,-0.389354,-1.56618,68,15328.0,16010.015,15712.842,15129.791067437996,16559.116048663047,SYD
晚間班機,TPE,上午抵達,1,1,5,1,1,0,2,1,1330,630,-0.389354,-1.56618,44,26325.0,19803.592,19848.727,16727.815108406576,21525.960703017925,SYD
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,940,795,-0.389354,-1.56618,107,28433.0,23819.627,24517.04,20175.564866945177,29986.68381980741,SYD
下午班機,TPE,上午抵達,1,1,5,1,1,0,2,1,255,695,-0.389354,-1.56618,96,18727.0,29333.512,30601.309,19339.61417776309,35505.227706966114,SYD
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,0,525,755,-0.389354,-1.56618,112,38377.0,35036.74,33788.36,26532.16696821932,38978.779860178365,SYD
下午班機,TPE,下午抵達,1,1,4,1,1,0,2,1,315,745,-0.389354,-1.56618,98,12674.0,10839.054,10889.766,8563.56619209604,14415.157815913384,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,465,625,-0.389354,-1.56618,80,24121.0,23047.408,23998.992,22431.131027797066,25814.072190220908,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,500,690,-0.389354,-1.56618,35,21010.0,16508.73,16641.186,15278.018997378342,19208.843980892772,SYD
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,280,670,-0.389354,-1.56618,112,14532.0,15228.39,14955.421,13882.95256240215,16561.831080572407,SYD
晚間班機,TPE,晚間抵達,1,1,4,1,1,0,2,0,410,745,-0.389354,-1.56618,37,13523.0,10919.209,11017.984,8719.150459783787,14510.217429359327,SYD
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,1,105,765,-0.389354,-1.56618,104,31961.0,30908.756,30465.086,25004.122081139947,38640.273073385746,SYD
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,570,765,-0.389354,-1.56618,30,22566.0,24846.111,25395.059,22739.19881328256,29148.2568688819,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,560,675,-0.389354,-1.56618,33,21009.0,15932.71,15723.351,14731.744551179416,17281.749128217278,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,670,670,-0.389354,-1.56618,34,14970.0,16089.766,15759.683,14672.971217301234,16864.831163846713,SYD
下午班機,TPE,早晨抵達,1,1,2,1,1,0,2,1,175,755,-0.389354,-1.56618,86,43610.0,38987.984,40669.465,34026.05678461819,45719.97607356137,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,0,295,670,-0.389354,-1.56618,97,18573.0,17862.775,18286.002,17229.67996229474,19655.17387353593,SYD
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,1095,625,-0.389354,-1.56618,44,51669.0,41147.188,35133.27,30438.790395647968,42761.37703640565,SYD
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,280,670,-0.389354,-1.56618,98,21840.0,20806.732,19827.764,17921.170867203182,22680.311646277023,SYD
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,230,725,-0.389354,-1.56618,70,18754.0,20268.527,20796.436,17888.035104951796,25076.455303099894,SYD
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,600,725,-0.389354,-1.56618,99,35459.0,24716.643,24584.33,22070.505216706184,28515.32534358809,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,735,750,-0.389354,-1.56618,102,122564.0,125957.37,104668.62,80790.5077744418,125965.28843187734,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,565,670,-0.389354,-1.56618,98,14504.0,18854.225,18770.795,17138.194842106106,21601.892044575485,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,355,680,-0.389354,-1.56618,104,14568.0,15760.72,15244.738,14186.404315266918,16319.542006255188,SYD
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,590,865,-0.389354,-1.56618,59,28200.0,23800.78,25804.979,22514.1466317975,28775.79232301714,SYD
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,2,1,425,795,-0.389354,-1.56618,41,90209.0,60041.195,59490.426,42215.87006960534,74676.84421250482,SYD
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,305,660,-0.389354,-1.56618,102,18495.0,23648.053,23637.432,20315.488853901563,27780.47432185434,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,505,755,-0.389354,-1.56618,27,34202.0,34762.945,35064.918,33445.676571149525,38647.368500041586,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,60,720,-0.389354,-1.56618,101,41698.0,53148.457,48231.15,38103.06226818547,61042.99274253884,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,890,670,-0.389354,-1.56618,105,34642.0,19236.125,17918.998,16012.08340379433,22173.420515261994,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,0,195,695,-0.389354,-1.56618,110,41954.0,19365.477,24702.172,14970.030868609061,39144.80960095527,SYD
上午班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,1880,695,-0.389354,-1.56618,47,28261.0,39991.07,35849.68,28374.90667856018,42765.977423584955,SYD
晚間班機,TPE,上午抵達,0,0,5,1,1,0,2,1,1210,630,-0.389354,-1.56618,74,18311.0,21332.05,20906.986,18982.991616491807,23919.66769299162,SYD
上午班機,TPE,上午抵達,1,1,4,1,1,0,2,0,605,670,-0.389354,-1.56618,35,10939.0,10901.914,11399.751,9888.75409665142,12861.111343596718,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,1,360,760,-0.389354,-1.56618,96,35553.0,24257.014,24118.559,19833.537883385026,28357.997007492486,SYD
