出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,120,1445,0.5468126,0.5891658,53,43843.0,48165.97,44793.59,41407.82036339153,49470.417721334816,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1895,1070,0.5468126,0.5891658,22,48340.0,31884.707,31062.361,26538.253278135482,40890.836369933124,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,860,1060,0.5468126,0.5891658,14,23126.0,25447.791,24529.95,22414.05098660642,28590.245983985977,JFK
上午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,385,945,0.5468126,0.5891658,37,28309.0,34995.027,34342.535,29760.443861780954,41965.05038477954,JFK
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,0,1000,990,0.5468126,0.5891658,65,39261.0,46575.918,43325.32,36853.15371773484,50846.401849348214,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1305,965,0.5468126,0.5891658,56,55453.0,44114.723,41498.6,32683.600218220967,52083.72546412021,JFK
下午班機,TSA,晚間抵達,1,0,1,1,1,2,2,1,1595,930,0.5468126,0.5891658,50,49150.0,50208.203,47041.656,41352.40389048713,55774.394472845954,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,56,72888.0,74349.38,66811.4,57994.30882814637,76031.47818892189,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,2,2,1,905,1000,0.5468126,0.5891658,22,65247.0,62613.676,59389.58,49923.785054048116,71392.64004544207,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,0,1305,965,0.5468126,0.5891658,49,51843.0,59416.15,59457.87,45877.08728330631,74232.0676727609,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,335,1050,0.5468126,0.5891658,50,25583.0,24873.59,24829.387,22975.730329259142,27839.103469025747,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,210,1070,0.5468126,0.5891658,35,31353.0,28766.57,29869.836,26902.645336326354,33549.46101397788,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1895,1070,0.5468126,0.5891658,33,30143.0,28036.889,28908.318,26104.303331547464,33857.469156813764,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,35,30313.0,27367.809,27706.8,25293.33238653958,31413.090736019974,JFK
上午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1260,1000,0.5468126,0.5891658,35,70167.0,73965.78,70012.586,59570.36113212046,82479.77663659627,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,1010,990,0.5468126,0.5891658,52,24752.0,33117.25,32476.531,30399.808966947494,34939.43744737992,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,1,450,1055,0.5468126,0.5891658,16,94160.0,99152.56,97083.54,85349.58937194744,112354.55427982239,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,770,1050,0.5468126,0.5891658,55,23814.0,25442.33,25865.64,23723.716083736665,30081.586886954487,JFK
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,600,945,0.5468126,0.5891658,17,72985.0,72839.59,66258.47,56459.13632298357,78726.27289808662,JFK
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,230,965,0.5468126,0.5891658,30,61302.0,58257.527,67408.27,53776.61729468725,80156.97094099027,JFK
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,1225,959,0.5468126,0.5891658,54,24062.0,35429.03,31081.861,25576.994278767415,36768.39451327973,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,235,1055,0.5468126,0.5891658,52,75941.0,47177.203,45451.035,33827.196337453366,59087.40348598566,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,550,1430,0.5468126,0.5891658,43,63933.0,58086.6,58951.68,51073.99343050812,65961.11255533302,JFK
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,175,1487,0.5468126,0.5891658,52,72911.0,59511.535,62460.938,50882.91113725366,71271.03779437863,JFK
晚間班機,TPE,下午抵達,1,0,5,1,0,0,1,0,1019,960,0.5468126,0.5891658,53,31587.0,30924.736,32313.805,28377.272617758692,38872.45411215602,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,770,1065,0.5468126,0.5891658,52,22860.0,22690.379,23276.945,21152.713864624064,25896.99134767942,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,67,22876.0,25097.916,24137.014,21952.876816440705,27070.1333587339,JFK
晚間班機,TPE,下午抵達,1,0,2,1,0,0,1,1,851,994,0.5468126,0.5891658,65,29958.0,32674.771,32229.904,29122.377860213506,38732.439852223455,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,280,1055,0.5468126,0.5891658,35,31353.0,29261.703,29894.088,27197.2260145971,33716.19104644965,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,860,1060,0.5468126,0.5891658,30,29661.0,25244.354,25092.65,22919.450747786803,28504.778922327285,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,530,1430,0.5468126,0.5891658,73,49092.0,43525.766,44260.406,41005.70365671602,47944.568652840586,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,1,1030,938,0.5468126,0.5891658,38,50581.0,49383.7,50250.215,44430.55391078673,56992.72994942382,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,915,945,0.5468126,0.5891658,37,77188.0,84062.984,75243.74,63941.23723772688,90718.20138378526,JFK
上午班機,TPE,早晨抵達,1,1,2,1,1,1,1,0,1010,1000,0.5468126,0.5891658,33,21138.0,23467.818,23619.268,21236.61450565317,26310.994404494697,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1125,1060,0.5468126,0.5891658,78,27941.0,29600.064,29396.693,26925.400806036596,32273.13925817383,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,120,1060,0.5468126,0.5891658,47,24061.0,27992.803,28994.576,25710.945908507536,34061.4042413403,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,305,960,0.5468126,0.5891658,37,36717.0,35996.277,34029.902,30371.854964836144,38885.771022224464,JFK
下午班機,TPE,上午抵達,1,0,2,1,2,0,2,1,885,990,0.5468126,0.5891658,51,54211.0,47148.46,45151.637,40438.8729056789,50808.33908104779,JFK
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,360,1065,0.5468126,0.5891658,14,35002.0,30738.402,29580.932,25770.873417145605,35794.3249732747,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,1025,1065,0.5468126,0.5891658,61,26757.0,35149.793,37995.45,29454.61770867416,48409.25292197246,JFK
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,831,963,0.5468126,0.5891658,73,29195.0,34576.92,33627.848,29506.179694006023,39812.47747324128,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,1020,940,0.5468126,0.5891658,70,67596.0,56377.77,50839.312,43046.90875600074,59408.18185516362,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,305,960,0.5468126,0.5891658,35,47601.0,44052.836,41534.67,35953.15858525486,47983.60350004696,JFK
上午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,415,945,0.5468126,0.5891658,29,57076.0,52919.086,52326.348,41688.575028702064,63933.173132097436,JFK
上午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,415,945,0.5468126,0.5891658,33,72027.0,54810.19,52351.156,41211.88909740622,60542.11993867616,JFK
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1305,945,0.5468126,0.5891658,33,36434.0,37685.633,36262.52,32028.138031278402,42486.264573009845,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,790,1435,0.5468126,0.5891658,52,43633.0,42765.58,44533.758,41318.65802757495,50169.603067557895,JFK
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,0,65,999,0.5468126,0.5891658,29,21266.0,25935.521,26054.72,23210.880000585727,32648.133460541816,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,265,1070,0.5468126,0.5891658,37,27448.0,26567.584,27443.344,25015.304529975438,30910.68808459125,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1025,1065,0.5468126,0.5891658,55,26941.0,30661.896,30314.896,27719.2958212075,35242.043502382345,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,2,1,1,887,1002,0.5468126,0.5891658,61,30302.0,34115.754,34944.133,30578.739369602896,41416.0115090378,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,711,999,0.5468126,0.5891658,74,22875.0,28153.9,29051.707,25204.65267171052,38430.574014922735,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,325,940,0.5468126,0.5891658,65,37127.0,49028.926,47956.543,39033.16896776458,58370.07238925756,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,120,1060,0.5468126,0.5891658,57,30313.0,28654.006,27963.719,25960.536889204963,31092.961940091096,JFK
晚間班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1290,945,0.5468126,0.5891658,76,43617.0,49634.418,47119.152,41390.38501766751,55103.80844983861,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,0,887,1002,0.5468126,0.5891658,41,34316.0,34305.61,38456.945,34150.16892351655,43834.21726986991,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,970,945,0.5468126,0.5891658,59,83480.0,92058.734,81547.04,64508.16266981303,99536.09240517636,JFK
凌晨班機,TPE,下午抵達,1,0,2,1,1,0,1,1,150,1392,0.5468126,0.5891658,12,57506.0,61865.84,63327.777,52662.20265688811,86406.05057992415,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,1,2,0,210,1070,0.5468126,0.5891658,32,30470.0,31076.14,31249.736,28717.570512890175,36031.510896805165,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,0,2,1,905,1000,0.5468126,0.5891658,57,35346.0,38512.51,37698.18,35243.35685266334,41756.20896273764,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,235,1055,0.5468126,0.5891658,63,25039.0,25446.285,25329.604,23394.18299373491,27966.996185918862,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,550,1430,0.5468126,0.5891658,46,59631.0,60726.77,59602.867,51736.66973463735,67628.09737060356,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,1,2,0,705,1065,0.5468126,0.5891658,59,22859.0,24402.383,23561.223,21730.513925413426,26360.794764390503,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,63,26457.0,25299.04,25364.22,23685.2627425019,27905.08691233665,JFK
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1275,1000,0.5468126,0.5891658,64,41624.0,45695.906,42301.207,37551.19747913969,47878.62222411264,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,865,1065,0.5468126,0.5891658,59,26757.0,31215.986,32024.129,28107.07430110816,39194.685639143216,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,37,23168.0,26929.674,27692.271,25105.593799080758,31430.450670450493,JFK
晚間班機,TSA,上午抵達,1,0,3,1,1,0,2,1,770,945,0.5468126,0.5891658,34,76634.0,52344.617,51137.883,40988.300807023305,64833.48671685771,JFK
下午班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,205,985,0.5468126,0.5891658,60,32385.0,40105.348,38010.457,33764.93336218158,44991.477513730264,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,120,1060,0.5468126,0.5891658,51,26323.0,26960.588,26454.262,23903.796012788785,30443.601713979373,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,58,73192.0,72400.305,66451.73,57281.555743568904,75373.56281619673,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,345,1050,0.5468126,0.5891658,64,30515.0,29295.043,28712.41,26175.890047468438,31786.779154325588,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,2,2,1,1090,985,0.5468126,0.5891658,37,55606.0,51318.7,50369.445,42452.741231197295,59149.408109939024,JFK
晚間班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1290,945,0.5468126,0.5891658,60,46132.0,51929.582,49023.74,41473.6174016085,63027.633031319616,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,495,1050,0.5468126,0.5891658,47,22384.0,28350.81,27947.162,24636.83128613403,31979.516967778243,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,770,1050,0.5468126,0.5891658,49,30515.0,27470.42,26839.984,24760.940427770638,31020.84828537696,JFK
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1595,930,0.5468126,0.5891658,56,64034.0,49046.84,46459.02,38341.37976663513,52986.8523093859,JFK
上午班機,TPE,晚間抵達,1,1,2,1,1,1,1,0,455,999,0.5468126,0.5891658,32,21751.0,27937.17,26978.902,22674.764079927154,32926.78770084955,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,40,22335.0,24436.455,24627.934,22556.862934522902,28065.24796329103,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,280,1055,0.5468126,0.5891658,39,23661.0,27013.377,27623.006,25310.568997887247,31424.05757487967,JFK
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1470,945,0.5468126,0.5891658,7,35763.0,37585.023,33669.438,28966.874207417903,42466.03318331804,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,861,999,0.5468126,0.5891658,74,22875.0,26206.938,26517.033,24068.35226949824,30652.264710216434,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,345,1050,0.5468126,0.5891658,60,26120.0,24662.908,25071.53,23122.763700641102,27797.469102208805,JFK
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,455,1002,0.5468126,0.5891658,30,21264.0,23015.12,23961.28,21524.63606426711,28008.49646352806,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,1030,938,0.5468126,0.5891658,52,50604.0,54776.695,46578.805,40019.99447209722,59599.26255968581,JFK
晚間班機,TPE,早晨抵達,1,0,5,1,0,0,1,0,465,944,0.5468126,0.5891658,71,25657.0,28422.254,29020.691,25171.620305059954,35335.40467434539,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,67,22876.0,24661.473,23687.395,21909.062608815027,26269.920279124013,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,1,0,1,1,689,986,0.5468126,0.5891658,9,23461.0,26707.537,26475.363,23379.474933845937,31424.126504276923,JFK
晚間班機,TPE,下午抵達,1,0,5,1,1,0,1,0,1021,958,0.5468126,0.5891658,78,28778.0,30347.729,32129.21,28528.1712104076,40266.67202807771,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,1010,970,0.5468126,0.5891658,58,23422.0,27231.043,27668.566,24605.65418226519,33514.45463489916,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,836,953,0.5468126,0.5891658,63,34982.0,33433.93,30327.33,26718.900279981433,36456.77226199019,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,651,999,0.5468126,0.5891658,77,24777.0,27248.89,27193.023,24357.53554474907,30860.241650441854,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,305,960,0.5468126,0.5891658,28,31755.0,36857.766,35168.535,32312.31238393806,39563.86173441258,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,0,915,945,0.5468126,0.5891658,49,84969.0,85811.46,76403.61,64287.0003468719,88036.65379840533,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,865,1065,0.5468126,0.5891658,56,22840.0,22837.096,23293.889,21630.827000166508,26963.934037212057,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,63,22913.0,23707.486,23132.785,21498.757051047854,25382.324098519577,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,715,1065,0.5468126,0.5891658,52,22860.0,24490.0,23410.19,21082.752747044826,25851.633262648764,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,280,1055,0.5468126,0.5891658,22,26254.0,30760.662,29045.611,27043.748297179693,33104.57874882685,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,76,22843.0,24065.643,23187.852,21585.566398264,26038.04357161835,JFK
晚間班機,TPE,上午抵達,1,0,1,1,1,0,2,1,655,1000,0.5468126,0.5891658,50,72062.0,56512.562,56210.48,48297.25193498131,65295.445577413804,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,931,999,0.5468126,0.5891658,55,26559.0,28477.334,30109.975,27078.894499362705,34597.23658130776,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,0,490,985,0.5468126,0.5891658,19,52958.0,57210.09,54214.832,42301.796169536414,65288.605406702554,JFK
凌晨班機,TPE,晚間抵達,1,1,2,1,1,0,1,0,530,1385,0.5468126,0.5891658,12,56990.0,61944.184,61564.023,55154.86932004662,67435.6781430716,JFK
下午班機,TPE,晚間抵達,1,1,2,1,2,2,2,0,220,985,0.5468126,0.5891658,39,51760.0,42656.7,46223.637,39376.41130386548,57822.32081450866,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,865,1065,0.5468126,0.5891658,50,26757.0,30991.64,32751.363,27815.104963070615,39808.037235678385,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,0,1508,1011,0.5468126,0.5891658,29,27905.0,24764.092,29262.541,23222.95144501995,38554.88385415294,JFK
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,1015,1020,0.5468126,0.5891658,64,39094.0,46994.168,43850.254,39347.15319470352,49797.308361575,JFK
晚間班機,TPE,上午抵達,1,1,1,1,1,2,1,1,120,1445,0.5468126,0.5891658,61,46723.0,58178.35,54436.785,47324.56717353782,62460.852346797954,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,800,990,0.5468126,0.5891658,52,31011.0,34993.09,33898.586,30852.406488766028,37388.52665997459,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,455,1070,0.5468126,0.5891658,35,30918.0,32898.875,32452.01,28517.686672149586,37140.26509545965,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,1,1,0,885,0.5468126,0.5891658,38,36252.0,38530.477,39475.273,34030.079290357695,47484.91656638559,JFK
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1695,1075,0.5468126,0.5891658,51,47789.0,42902.84,42716.504,37999.572792041756,48988.9804528747,JFK
下午班機,TPE,凌晨抵達,1,0,3,1,1,2,2,1,530,1045,0.5468126,0.5891658,37,94106.0,93033.11,93660.64,72282.50085549045,112371.87115217015,JFK
晚間班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1200,1075,0.5468126,0.5891658,53,28011.0,32747.584,30120.111,26271.858269917673,34755.905697789625,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,0,895,945,0.5468126,0.5891658,48,26726.0,46418.14,45404.508,35226.99766488311,56389.2180395591,JFK
凌晨班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,530,1385,0.5468126,0.5891658,12,59621.0,57377.453,57098.188,52482.24096650986,62188.94936654425,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,52,72897.0,75010.74,67653.914,58806.10699983617,76877.19496854997,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,715,1065,0.5468126,0.5891658,57,22856.0,25763.984,24690.207,22891.374134452064,27756.70967164542,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,235,1055,0.5468126,0.5891658,43,55232.0,51519.656,51242.848,45203.32101581731,57876.956323157094,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,1,1,1,0,851,974,0.5468126,0.5891658,7,29655.0,37353.68,34638.87,29825.7189738025,44210.70689975193,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,120,1060,0.5468126,0.5891658,49,36398.0,29154.402,28513.697,26545.956169209374,32548.29111394649,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,305,960,0.5468126,0.5891658,26,32425.0,34764.434,34169.906,29890.936276036045,38994.01210013518,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,54,22857.0,24253.197,22902.377,21566.30135350239,25823.035124177855,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,0,380,1060,0.5468126,0.5891658,9,93610.0,101707.41,99694.35,83015.81749781583,120024.02327362531,JFK
凌晨班機,TPE,下午抵達,1,0,2,1,1,2,1,1,150,1413,0.5468126,0.5891658,7,56917.0,54623.117,59793.54,50009.586459461345,70440.67492909184,JFK
晚間班機,TSA,上午抵達,1,0,3,1,1,0,2,1,770,945,0.5468126,0.5891658,64,55829.0,56385.62,56448.465,48579.03472918196,65140.63706838905,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,1,1,0,711,999,0.5468126,0.5891658,58,30722.0,31660.021,31696.367,27446.296789580832,42899.78212711163,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1090,1060,0.5468126,0.5891658,52,34485.0,29670.355,30506.809,26824.659639629732,34188.764735692916,JFK
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,360,1065,0.5468126,0.5891658,15,27928.0,29843.64,29053.867,26012.91811209225,33283.16232505007,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,345,1050,0.5468126,0.5891658,53,24460.0,26760.441,27051.635,25134.371826881747,30515.603069137924,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,495,1050,0.5468126,0.5891658,56,25583.0,25664.295,25093.441,23150.567705463607,29007.998996031627,JFK
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,1305,945,0.5468126,0.5891658,31,35227.0,36786.125,36432.31,31873.958398839848,42209.30298120349,JFK
上午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1365,945,0.5468126,0.5891658,28,82271.0,84079.5,75340.32,63872.84353200207,84181.42854327684,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,235,1055,0.5468126,0.5891658,57,26302.0,27139.082,27736.783,25614.46812421815,30672.755280908812,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,1,0,0,885,0.5468126,0.5891658,43,41821.0,40725.16,40782.918,35589.677515582734,47353.44654703976,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,950,1000,0.5468126,0.5891658,57,48374.0,66411.75,57633.68,48277.38193866601,69676.94726069768,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,770,1065,0.5468126,0.5891658,64,25337.0,23928.395,24990.648,22571.190741342773,28173.714353966585,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,0,1090,985,0.5468126,0.5891658,54,46924.0,30769.375,31587.91,27379.322824562285,39037.307774867564,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,865,1065,0.5468126,0.5891658,61,22841.0,23823.443,23499.576,21660.763881618477,27128.322884503257,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,1,2,0,895,945,0.5468126,0.5891658,50,58293.0,56582.562,52641.285,42844.35579255193,63726.10553533364,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,24,22384.0,23890.154,24078.385,22000.465959078094,27417.546636292816,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,1,770,1065,0.5468126,0.5891658,43,43942.0,42673.87,41490.21,38023.994733055486,45638.59179635071,JFK
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,120,1445,0.5468126,0.5891658,34,46372.0,47226.766,44360.64,40807.28489322265,50275.70568041718,JFK
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1695,1075,0.5468126,0.5891658,51,48416.0,42902.84,42716.504,37999.572792041756,48988.9804528747,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,0,931,999,0.5468126,0.5891658,78,28098.0,28493.443,28868.37,25801.297386726594,34714.50685607861,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,651,999,0.5468126,0.5891658,78,23924.0,26106.332,26489.81,23650.422863895634,29936.617542199085,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,335,1050,0.5468126,0.5891658,54,22385.0,24478.3,24959.352,23235.900610041375,27390.860191185806,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,33,54672.0,45191.14,44175.727,37104.35085676213,55901.60465163907,JFK
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,155,930,0.5468126,0.5891658,55,44160.0,68218.555,64248.18,49230.88353627999,78515.78220774597,JFK
上午班機,TPE,下午抵達,1,0,1,1,1,2,1,1,167,1002,0.5468126,0.5891658,12,34449.0,34772.758,37811.023,32467.895498994923,45844.89764848777,JFK
晚間班機,TPE,上午抵達,1,0,1,1,1,0,2,1,655,1000,0.5468126,0.5891658,54,72066.0,58623.7,56190.434,47285.001924446624,63099.896637655096,JFK
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,120,1445,0.5468126,0.5891658,57,43629.0,45967.035,46232.54,42957.19845310572,50294.328381432955,JFK
晚間班機,TPE,上午抵達,1,0,1,1,1,0,2,1,655,980,0.5468126,0.5891658,71,72144.0,55425.676,52492.69,43298.40364215356,59942.383161536316,JFK
上午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,415,945,0.5468126,0.5891658,28,53333.0,54571.465,52983.324,43142.98495690966,64942.85894825789,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,816,953,0.5468126,0.5891658,76,27003.0,28326.082,27993.39,23932.60703445225,32728.865331046367,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,2,2,0,1010,990,0.5468126,0.5891658,34,51811.0,68327.22,59684.664,49370.011825006586,77040.88919877054,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,65,1060,0.5468126,0.5891658,58,26706.0,27257.65,27207.576,24867.980980612414,30971.34374225745,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,33,72869.0,73513.95,67176.73,59192.7103385036,78224.1679797663,JFK
早晨班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,1010,1055,0.5468126,0.5891658,17,25039.0,24918.488,23712.35,22176.375501209226,26634.774573126666,JFK
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,0,1470,945,0.5468126,0.5891658,15,32157.0,31913.395,33076.754,28210.198525740638,40290.749750659284,JFK
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1430,0.5468126,0.5891658,78,40633.0,41489.816,42713.12,39111.049586986184,47108.51735856447,JFK
