出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1460,0.5468126,0.5891658,60,150354.0,157828.22,152804.2,143514.8312200887,161503.47985883112,JFK
下午班機,TPE,下午抵達,1,0,2,1,1,1,2,0,1015,1020,0.5468126,0.5891658,63,196536.0,195077.83,181678.2,164408.42261059815,204592.7882664715,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,1,2,0,120,1060,0.5468126,0.5891658,50,123439.0,124004.914,129669.12,117556.98500532229,146496.85889780565,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,65,1060,0.5468126,0.5891658,57,117639.0,123188.77,121873.46,112762.01897629295,130433.1892502713,JFK
下午班機,TPE,上午抵達,1,0,2,1,2,0,2,1,885,990,0.5468126,0.5891658,52,132187.0,135485.4,134613.47,124437.48925733873,143196.02825604376,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1895,1070,0.5468126,0.5891658,29,80555.0,87848.71,82493.43,73941.6502029235,89518.82476040341,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,300,1050,0.5468126,0.5891658,52,122678.0,131668.17,133736.56,123253.42710911098,142203.76472981233,JFK
上午班機,TSA,晚間抵達,1,0,2,1,2,1,2,0,400,990,0.5468126,0.5891658,33,195778.0,198398.53,193203.05,171803.8523771437,216710.2530831247,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,210,1070,0.5468126,0.5891658,17,160881.0,147749.34,140831.11,128009.17674318723,159001.56003663124,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,1,141,999,0.5468126,0.5891658,29,125209.0,132163.47,131171.11,121502.63292217877,144103.89240988943,JFK
晚間班機,TPE,早晨抵達,1,0,5,1,1,0,1,0,465,944,0.5468126,0.5891658,71,122711.0,120854.234,114991.28,103294.0154095653,125877.5694353574,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,770,1065,0.5468126,0.5891658,51,115339.0,108704.58,111573.305,98361.27827624031,119794.7121015917,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,54,122697.0,125547.45,123769.56,115786.10045466664,132930.46111789197,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,0,1090,985,0.5468126,0.5891658,49,109006.0,127058.16,122522.57,111614.40901883318,139615.8490104008,JFK
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,315,1390,0.5468126,0.5891658,7,154986.0,156595.05,156890.12,149218.81610065405,168956.43619192293,JFK
下午班機,TPE,晚間抵達,1,0,2,0,1,0,1,0,0,885,0.5468126,0.5891658,49,122780.0,126787.016,119756.02,106186.35671509069,133023.1298378208,JFK
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,230,965,0.5468126,0.5891658,17,143011.0,129723.79,143933.19,130782.54399446578,162817.56237728233,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,550,1430,0.5468126,0.5891658,57,168558.0,166155.47,164718.62,149501.30661024162,179580.3425093168,JFK
晚間班機,TSA,上午抵達,1,1,2,1,1,0,2,1,655,975,0.5468126,0.5891658,76,118985.0,111455.05,114323.18,104092.52059747023,124782.4528038054,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,790,1435,0.5468126,0.5891658,64,190986.0,183738.97,176363.8,150432.9873916815,194942.50514290688,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,300,1050,0.5468126,0.5891658,52,126386.0,130553.96,128259.414,118516.46060727502,141171.95795406358,JFK
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,655,945,0.5468126,0.5891658,19,150149.0,140310.83,133934.39,121102.91801515534,144976.52939269433,JFK
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,0,230,965,0.5468126,0.5891658,14,147435.0,136555.45,147154.94,136658.57267711897,167943.82573007807,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,0,2,1,905,1000,0.5468126,0.5891658,56,112770.0,121652.24,118428.555,111164.33909044212,127565.35385246563,JFK
晚間班機,TPE,下午抵達,1,0,5,1,1,0,1,1,1021,958,0.5468126,0.5891658,65,135038.0,138292.48,124735.08,106251.63397000074,141411.91951826704,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,550,1430,0.5468126,0.5891658,54,168576.0,157362.75,161756.03,150017.93922823403,171964.43899244105,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,861,999,0.5468126,0.5891658,73,131596.0,134199.19,127711.01,117382.65965712341,143837.53322884886,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,930,1045,0.5468126,0.5891658,28,118449.0,111121.89,110626.51,105884.43043945309,114858.25832539216,JFK
晚間班機,TPE,上午抵達,1,0,1,1,1,0,2,1,655,1000,0.5468126,0.5891658,70,148970.0,132874.23,127926.41,113945.22689033944,140505.32959906865,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,0,2,1,905,1000,0.5468126,0.5891658,61,120925.0,125657.414,119584.375,111674.19907600549,129088.08459523798,JFK
晚間班機,TPE,下午抵達,1,0,5,1,0,0,1,1,1021,958,0.5468126,0.5891658,57,136672.0,147413.11,121926.47,104577.74957707174,142845.1939549754,JFK
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,315,1390,0.5468126,0.5891658,5,154589.0,155592.75,156133.81,146293.72349359377,168648.03652416173,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,455,1070,0.5468126,0.5891658,37,79549.0,81417.97,80474.93,70779.25743760276,88313.87571477122,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,215,940,0.5468126,0.5891658,24,149885.0,137788.14,135887.84,125079.46476103312,152772.9378984093,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,670,1065,0.5468126,0.5891658,70,146324.0,136835.61,133539.9,122026.52000179802,143613.61157937883,JFK
下午班機,TPE,上午抵達,1,0,2,1,2,0,2,1,885,990,0.5468126,0.5891658,56,137779.0,138567.48,134284.33,125194.43772794095,144700.13224740516,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,175,1055,0.5468126,0.5891658,38,113638.0,118756.88,115872.734,105899.36899151276,125004.15831390939,JFK
上午班機,TPE,早晨抵達,1,1,2,1,1,0,1,1,1010,1000,0.5468126,0.5891658,37,129749.0,112393.71,110727.625,98554.43043822104,126482.50443415531,JFK
晚間班機,TPE,早晨抵達,1,0,5,1,0,0,1,1,465,944,0.5468126,0.5891658,29,132822.0,125409.836,112568.78,97054.21535546551,129300.84117655209,JFK
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,455,1070,0.5468126,0.5891658,16,124017.0,89055.23,86137.71,73223.27093324011,95654.86104957387,JFK
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,215,940,0.5468126,0.5891658,58,149873.0,138011.06,134962.47,122846.66967875935,147804.1302588042,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,2,2,1,905,1000,0.5468126,0.5891658,50,119817.0,130704.33,125309.17,115204.58916993185,136467.38722587193,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,871,999,0.5468126,0.5891658,71,123677.0,137372.88,130435.86,117521.74506851114,144210.0164523516,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,935,1065,0.5468126,0.5891658,52,112363.0,115211.7,114386.87,106590.77468647996,119264.0013176109,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,495,1050,0.5468126,0.5891658,48,119975.0,123866.39,126823.414,118323.6973035333,133355.33804901465,JFK
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,315,1390,0.5468126,0.5891658,12,155218.0,158929.0,158154.27,150900.16274284726,170576.43589377948,JFK
下午班機,TPE,上午抵達,1,1,2,1,2,0,2,1,1090,985,0.5468126,0.5891658,58,94741.0,98781.54,98359.555,93728.87325353952,106084.34263906104,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,960,940,0.5468126,0.5891658,36,179525.0,160733.12,135970.42,121128.08670657044,161104.62703665707,JFK
晚間班機,TPE,下午抵達,1,0,1,1,0,0,1,1,861,999,0.5468126,0.5891658,74,125616.0,134730.47,126901.81,116309.44048163199,141252.6935292399,JFK
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,0,175,1460,0.5468126,0.5891658,66,174881.0,188418.52,176116.73,157558.14123164784,196592.07139536372,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,335,1050,0.5468126,0.5891658,53,145881.0,129673.82,123273.86,112425.4701705126,131621.42236251733,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,0,1460,945,0.5468126,0.5891658,63,140788.0,138410.05,141543.0,131169.07216603434,163496.11889642538,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,550,1430,0.5468126,0.5891658,55,215822.0,156046.58,163163.45,149007.62540753832,174840.20800175323,JFK
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,360,1065,0.5468126,0.5891658,16,113914.0,118273.36,116935.67,108896.71173329651,123926.93382269196,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,540,985,0.5468126,0.5891658,17,166654.0,166300.84,155559.52,139152.853765648,167547.9136035255,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,550,1430,0.5468126,0.5891658,73,167620.0,153861.73,156591.31,139565.51777534783,169906.28491990166,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1090,1060,0.5468126,0.5891658,54,142566.0,112553.0,115462.71,100444.05565107254,128245.53405784129,JFK
上午班機,TSA,下午抵達,1,0,3,1,1,2,2,1,230,965,0.5468126,0.5891658,10,132893.0,156023.08,158382.03,141002.9769189639,185812.0354856817,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,950,1000,0.5468126,0.5891658,58,123548.0,132052.47,126588.266,115703.12785106663,144289.45866022672,JFK
下午班機,TSA,上午抵達,1,0,2,1,2,0,2,1,885,990,0.5468126,0.5891658,58,168131.0,180857.58,172289.66,155603.58125199686,188501.1021989232,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,1040,1375,0.5468126,0.5891658,53,176183.0,160121.14,159032.11,136113.71471251122,174010.9822539175,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,335,1050,0.5468126,0.5891658,52,164879.0,141751.03,136810.3,122577.63031932319,157422.64612708744,JFK
上午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,385,945,0.5468126,0.5891658,28,130374.0,151297.3,139266.33,129741.70335118195,153568.98547628662,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,0,865,1065,0.5468126,0.5891658,39,125664.0,143443.84,138863.4,126137.86032450624,156768.2682721518,JFK
晚間班機,TSA,上午抵達,1,0,3,1,1,0,2,1,770,945,0.5468126,0.5891658,38,184175.0,141121.39,155356.7,137296.74980387616,174032.30823304137,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,340,1050,0.5468126,0.5891658,29,151892.0,146131.38,143152.34,128203.47094860724,153767.92424095416,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,870,1045,0.5468126,0.5891658,37,134820.0,127434.23,122781.9,115849.46480638589,131026.45868879756,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1305,965,0.5468126,0.5891658,58,123976.0,119109.3,126162.34,116085.83948519258,151447.9752623918,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,30,112639.0,167968.23,160138.55,121334.53662055578,203373.7023202078,JFK
晚間班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1200,1075,0.5468126,0.5891658,70,89490.0,89554.74,86106.17,78353.07327559315,103482.34553495103,JFK
下午班機,TPE,晚間抵達,1,0,5,1,1,2,2,1,140,1075,0.5468126,0.5891658,34,142943.0,167246.06,160414.6,131377.17691921882,191434.46293759282,JFK
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,1595,930,0.5468126,0.5891658,48,126410.0,124951.29,121858.81,107405.84280818785,136554.32667040295,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,275,1050,0.5468126,0.5891658,36,112630.0,120503.91,117869.45,108910.16671422643,128381.71084075913,JFK
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,0,905,1000,0.5468126,0.5891658,73,218970.0,191342.44,193626.55,166617.41826814064,209223.39191273256,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,715,1050,0.5468126,0.5891658,56,109797.0,125027.336,120312.94,111864.20792851104,131344.02570885044,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,1,450,1055,0.5468126,0.5891658,10,306039.0,308525.1,273950.97,226541.32457016944,308726.8491549584,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,400,1050,0.5468126,0.5891658,52,119001.0,154618.4,140244.34,125911.88959341822,155766.89517680625,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,770,1050,0.5468126,0.5891658,64,111434.0,117449.91,113368.61,104535.06712198735,118487.67611157526,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,540,985,0.5468126,0.5891658,17,167511.0,166300.84,155559.52,139152.853765648,167547.9136035255,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,0,540,985,0.5468126,0.5891658,16,192374.0,183846.6,173582.33,154016.02468351452,189226.31353676302,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,770,1050,0.5468126,0.5891658,55,119531.0,120457.484,116072.81,107627.30159643349,124946.03702090925,JFK
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,0,1110,1015,0.5468126,0.5891658,63,214730.0,209302.4,201109.7,182415.0042631028,210463.86339879408,JFK
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,0,1110,1015,0.5468126,0.5891658,32,211924.0,200204.38,188230.83,169392.20628453695,207542.06891943805,JFK
晚間班機,TPE,下午抵達,1,0,5,1,0,0,1,1,961,958,0.5468126,0.5891658,29,146896.0,165187.11,133154.95,116204.23394037894,152394.29810355484,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,715,1050,0.5468126,0.5891658,65,125220.0,131533.0,128729.36,120619.48472316639,138283.6486891696,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,605,1070,0.5468126,0.5891658,78,139238.0,131607.4,130173.03,118517.48633226696,139513.92072872864,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,540,985,0.5468126,0.5891658,14,166018.0,165815.12,155804.64,139516.34561879598,167833.02434310757,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,490,985,0.5468126,0.5891658,17,130459.0,135710.55,130954.99,116746.02709820599,144188.40861624622,JFK
上午班機,TSA,晚間抵達,1,0,2,1,2,0,2,0,405,985,0.5468126,0.5891658,22,192715.0,192402.47,189395.69,171797.05700386385,203475.96076742458,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,915,945,0.5468126,0.5891658,30,152231.0,151510.84,151687.81,139609.3980902389,167201.76136715486,JFK
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,1011,963,0.5468126,0.5891658,74,128286.0,132032.95,124000.78,113195.32361054186,140252.34966040347,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,640,1010,0.5468126,0.5891658,29,151147.0,131717.28,140125.75,128548.99901018626,154429.09594416257,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,565,1050,0.5468126,0.5891658,57,110762.0,115865.22,114023.63,107012.13199011938,119715.65990600733,JFK
晚間班機,TSA,晚間抵達,1,0,3,1,1,1,2,1,1290,945,0.5468126,0.5891658,63,158453.0,145207.55,141370.72,126303.64600389804,156823.08705633736,JFK
上午班機,TSA,上午抵達,1,0,3,1,1,0,2,1,1335,945,0.5468126,0.5891658,30,130445.0,140125.22,145193.84,128785.60077222771,158584.44011179352,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,37,121980.0,127140.45,121410.586,112029.60067362468,131150.02805886467,JFK
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,335,1050,0.5468126,0.5891658,57,148337.0,135298.44,125779.11,114037.11791999491,137714.00223876818,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,1,2,1,860,1060,0.5468126,0.5891658,35,110289.0,112501.92,112589.29,104401.89439603931,121135.91617164471,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,0,435,1055,0.5468126,0.5891658,9,302549.0,311784.03,278628.34,229716.83247480835,313455.80493959016,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,2,2,1,940,945,0.5468126,0.5891658,59,156532.0,160008.33,159442.44,148366.18420932096,187302.25400625807,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,940,945,0.5468126,0.5891658,57,127456.0,148506.69,147684.69,136381.84604491928,172184.81847101843,JFK
晚間班機,TPE,下午抵達,1,1,5,1,2,2,2,1,175,1460,0.5468126,0.5891658,52,153052.0,154891.73,152210.8,142433.0845787167,172105.9217192708,JFK
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,0,1015,1020,0.5468126,0.5891658,63,169441.0,193029.19,182070.89,163645.55748818547,195908.42889088826,JFK
晚間班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1200,1075,0.5468126,0.5891658,57,106746.0,83464.66,79141.48,69455.92678649402,92769.53472263084,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,1,1,0,885,0.5468126,0.5891658,63,125170.0,131345.11,116193.98,103348.57469133411,127252.89982746662,JFK
凌晨班機,TPE,下午抵達,1,0,3,1,1,0,2,1,645,980,0.5468126,0.5891658,12,105962.0,116475.336,112857.29,104435.8570256409,126396.96567205561,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,1575,930,0.5468126,0.5891658,57,91238.0,95992.28,96064.54,92160.59479758455,101557.44172486625,JFK
晚間班機,TPE,早晨抵達,1,0,5,1,1,0,1,1,332,958,0.5468126,0.5891658,39,129451.0,133963.9,122215.3,107505.4904910889,151727.87392805572,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,0,0,1,1,701,974,0.5468126,0.5891658,4,160736.0,133737.97,121670.695,107678.62217136327,136585.53317776878,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,940,945,0.5468126,0.5891658,60,140978.0,148000.66,149013.16,134233.9007257283,173004.39323320088,JFK
下午班機,TPE,晚間抵達,1,0,2,0,1,2,1,0,0,885,0.5468126,0.5891658,34,126830.0,139128.8,141102.67,124005.68903140335,161599.87675233206,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,705,1065,0.5468126,0.5891658,36,120400.0,133412.86,124711.52,114622.94574616232,143639.0304713138,JFK
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,1,1,0,885,0.5468126,0.5891658,63,125342.0,131345.11,116193.98,103348.57469133411,127252.89982746662,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,2,2,0,860,1060,0.5468126,0.5891658,15,129884.0,140983.38,140506.47,125500.79021630921,152988.17030400227,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,1,146,1014,0.5468126,0.5891658,37,164801.0,149347.2,147813.47,136501.4019711634,164371.21199322728,JFK
晚間班機,TSA,晚間抵達,1,0,3,1,1,0,2,0,1290,945,0.5468126,0.5891658,36,162416.0,152513.61,154490.02,135237.1510858897,172876.6674045254,JFK
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,1010,990,0.5468126,0.5891658,52,78386.0,89636.17,91185.914,86857.55675317481,94489.6259987101,JFK
晚間班機,TPE,早晨抵達,1,0,1,1,0,0,1,0,370,949,0.5468126,0.5891658,78,132451.0,130952.87,115883.234,107730.66071652838,138790.60013293728,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,1575,930,0.5468126,0.5891658,57,114604.0,95992.28,96064.54,92160.59479758455,101557.44172486625,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,565,1050,0.5468126,0.5891658,49,123891.0,126026.82,124987.875,117422.79908103625,131964.5078362217,JFK
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,0,65,999,0.5468126,0.5891658,33,182899.0,145685.27,151200.22,126932.03497817325,179310.14023788163,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,705,1065,0.5468126,0.5891658,35,110474.0,120687.46,117301.695,107495.78938914453,128540.10199812036,JFK
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,895,945,0.5468126,0.5891658,60,90949.0,105511.89,103801.49,96838.0579531959,111613.1290280671,JFK
凌晨班機,TPE,下午抵達,1,0,3,1,1,0,2,1,645,980,0.5468126,0.5891658,6,107249.0,120781.414,114394.836,105277.64120182036,129093.47072392254,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,1,0,1,1,701,974,0.5468126,0.5891658,7,132381.0,131179.23,117843.266,106075.56895848247,134696.35777441473,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,940,945,0.5468126,0.5891658,62,126395.0,147887.22,150109.44,134196.23399202223,172588.4983973897,JFK
下午班機,TPE,上午抵達,1,0,1,1,1,0,2,0,905,1000,0.5468126,0.5891658,54,119764.0,128532.72,123275.04,115527.93770426894,132114.1647250515,JFK
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,790,1435,0.5468126,0.5891658,76,168677.0,139571.6,151099.31,118651.54269947295,173092.4175868199,JFK
凌晨班機,TPE,下午抵達,1,0,5,1,0,0,1,1,641,974,0.5468126,0.5891658,3,127476.0,133575.95,120102.58,106089.84647697333,136834.1077786975,JFK
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1470,945,0.5468126,0.5891658,15,104837.0,121640.64,122959.08,113132.34549784444,136804.13283933955,JFK
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,495,1050,0.5468126,0.5891658,62,136137.0,127729.52,130515.75,120897.30032555269,138809.65825799902,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,39,123822.0,117079.06,117218.83,107513.67239148998,125022.41432259016,JFK
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,1124,990,0.5468126,0.5891658,76,127908.0,142489.98,142831.47,124581.76445290649,163187.1379481039,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,0,490,985,0.5468126,0.5891658,19,133298.0,145787.56,143810.25,125563.07924886514,163066.9476691241,JFK
上午班機,TPE,凌晨抵達,1,1,3,1,1,1,2,0,930,1045,0.5468126,0.5891658,33,114121.0,115312.28,116097.39,109603.89477877613,123544.17514036417,JFK
下午班機,TSA,晚間抵達,1,1,3,1,1,0,2,1,1460,945,0.5468126,0.5891658,57,115270.0,134002.11,135801.69,127314.15220267636,157772.9303073576,JFK
上午班機,TSA,晚間抵達,1,0,2,1,2,0,2,0,400,990,0.5468126,0.5891658,29,192728.0,200428.45,196169.03,179741.7139104768,214331.83447040958,JFK
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,450,1055,0.5468126,0.5891658,17,306165.0,295180.72,268210.16,223457.2310155334,300546.27251372667,JFK
晚間班機,TPE,下午抵達,1,0,5,1,0,0,1,1,1021,958,0.5468126,0.5891658,72,132508.0,144147.89,121429.46,102043.50882714344,143455.16603449412,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,0,1575,930,0.5468126,0.5891658,49,102080.0,98875.23,101998.234,93177.34618035078,109405.93950699159,JFK
上午班機,TPE,上午抵達,1,1,2,1,1,0,2,0,1210,980,0.5468126,0.5891658,14,118592.0,118193.08,115833.84,106145.73064148602,126647.59565348784,JFK
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,960,940,0.5468126,0.5891658,35,141914.0,141039.98,128028.31,117472.24765327855,148928.76696080592,JFK
上午班機,TPE,下午抵達,1,0,1,1,0,0,1,0,141,999,0.5468126,0.5891658,17,147990.0,139836.06,137839.53,125177.99802316363,149973.6193584236,JFK
下午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,940,945,0.5468126,0.5891658,53,133244.0,151267.86,146818.8,136156.63312311764,169763.57073123087,JFK
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,1040,1375,0.5468126,0.5891658,37,171339.0,164187.42,164216.23,151263.76199420742,182515.7537262745,JFK
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,1575,930,0.5468126,0.5891658,61,98976.0,97598.57,96124.66,92132.51973137143,101873.36514520028,JFK
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,0,1305,965,0.5468126,0.5891658,65,141930.0,124805.28,128373.7,114352.61470743452,154839.45780698743,JFK
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,875,1000,0.5468126,0.5891658,49,123718.0,155176.94,139782.33,127294.38094849893,162923.77076834234,JFK
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,215,1011,0.5468126,0.5891658,35,126908.0,132801.27,133069.02,118525.36464824382,147844.5449053224,JFK
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,605,1070,0.5468126,0.5891658,53,113322.0,116452.79,112367.88,103483.11778245654,117946.97592690315,JFK
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,120,1060,0.5468126,0.5891658,52,127546.0,128679.53,127295.39,117857.05118084872,136529.2077474826,JFK
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,340,939,0.5468126,0.5891658,67,126169.0,123813.72,121038.09,111702.50018154053,133162.30961851918,JFK
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,210,1070,0.5468126,0.5891658,29,124850.0,136831.05,134286.5,120933.1141824343,156400.934940597,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1025,1065,0.5468126,0.5891658,76,126273.0,118447.195,123221.555,103612.53701204018,141165.8019932551,JFK
早晨班機,TPE,晚間抵達,1,0,2,1,2,0,2,1,540,985,0.5468126,0.5891658,15,192414.0,166622.47,158429.62,141403.36279154557,173621.21111760545,JFK
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1460,0.5468126,0.5891658,73,151221.0,150074.8,144851.12,134337.0959686512,155757.7335114529,JFK
下午班機,TPE,晚間抵達,1,0,5,1,1,2,2,1,1695,1075,0.5468126,0.5891658,37,129807.0,137412.45,134230.55,115760.16495389363,153478.0487441955,JFK
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,865,1065,0.5468126,0.5891658,48,110305.0,119814.055,119239.54,111974.46040408571,127083.04728438726,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1025,1065,0.5468126,0.5891658,52,118919.0,128767.67,127553.38,111696.55869801613,143583.11005395974,JFK
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1140,1005,0.5468126,0.5891658,62,174889.0,175651.6,168360.98,152885.73774680376,188672.4555333055,JFK
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1025,1065,0.5468126,0.5891658,54,145598.0,118352.01,122318.15,107738.85204760346,134890.1723175633,JFK
