出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,375,785,0.5468126,1.7011215,36,28912,30229.44,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,290,780,0.5468126,1.7011215,36,26120,31052.527,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,785,0.5468126,1.7011215,36,26167,26598.844,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,400,765,0.5468126,1.7011215,36,26132,27107.574,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,515,770,0.5468126,1.7011215,36,25775,30180.15,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,345,780,0.5468126,1.7011215,36,26120,28913.172,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,460,785,0.5468126,1.7011215,36,26157,30840.62,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,36,47889,43357.6,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,36,47563,40449.215,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1005,820,0.5468126,1.7011215,96,25433,33631.6,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,2,0,1,0,705,0.5468126,1.7011215,96,24652,27357.318,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,2,2,1,155,770,0.5468126,1.7011215,96,76315,71928.87,LAX
晚間班機,TSA,上午抵達,0,0,1,1,1,2,2,1,1125,760,0.5468126,1.7011215,96,76596,70111.67,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,970,793,0.5468126,1.7011215,96,32120,36070.918,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,1130,801,0.5468126,1.7011215,96,32957,38468.465,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,2,2,1,1285,770,0.5468126,1.7011215,96,75634,69943.05,LAX
晚間班機,TPE,早晨抵達,0,0,5,1,1,2,2,1,550,900,0.5468126,1.7011215,96,35285,41363.94,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,2,1,1,820,803,0.5468126,1.7011215,96,30275,33453.645,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,965,759,0.5468126,1.7011215,96,29011,33725.938,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,2,1,1,765,810,0.5468126,1.7011215,96,28618,30229.209,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,0,2,1,1,134,805,0.5468126,1.7011215,96,28575,30637.664,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,181,803,0.5468126,1.7011215,96,28497,31756.943,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,2,1,1,730,763,0.5468126,1.7011215,96,27530,29555.41,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,947,756,0.5468126,1.7011215,96,28561,29888.93,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,183,753,0.5468126,1.7011215,96,26596,30268.125,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,225,875,0.5468126,1.7011215,96,24669,25556.922,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,170,875,0.5468126,1.7011215,96,22402,25413.035,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,160,875,0.5468126,1.7011215,96,22391,25413.035,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,125,875,0.5468126,1.7011215,96,22961,25800.252,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,60,880,0.5468126,1.7011215,96,22402,27098.63,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,710,880,0.5468126,1.7011215,96,26291,29752.047,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,700,880,0.5468126,1.7011215,96,25849,29044.697,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,665,880,0.5468126,1.7011215,96,25491,30054.861,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,600,885,0.5468126,1.7011215,96,25849,30784.168,LAX
晚間班機,TPE,上午抵達,1,1,1,1,1,2,2,1,125,1610,0.5468126,1.7011215,96,49512,50512.75,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,2,2,1,475,1615,0.5468126,1.7011215,96,49512,50654.195,LAX
晚間班機,TPE,早晨抵達,1,1,2,1,2,2,2,1,935,810,0.5468126,1.7011215,96,35880,40495.918,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,2,2,1,1525,830,0.5468126,1.7011215,96,25747,32126.484,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,96,21254,25533.145,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,670,900,0.5468126,1.7011215,96,48276,48946.188,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,96,27568,30623.264,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,96,28300,30407.264,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,2,1,1,815,820,0.5468126,1.7011215,96,40651,46691.684,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,140,820,0.5468126,1.7011215,96,40675,46114.438,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,750,758,0.5468126,1.7011215,96,27686,29149.453,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,203,748,0.5468126,1.7011215,96,27295,32348.06,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,108,795,0.5468126,1.7011215,96,28709,31562.162,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,710,797,0.5468126,1.7011215,96,30996,29826.084,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,770,800,0.5468126,1.7011215,96,28413,31967.129,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,0,2,1,1,139,795,0.5468126,1.7011215,96,28413,26789.426,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,186,793,0.5468126,1.7011215,96,28258,31329.023,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,160,748,0.5468126,1.7011215,96,28425,31003.318,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,280,747,0.5468126,1.7011215,96,28894,32608.867,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,423,748,0.5468126,1.7011215,96,28425,32197.738,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,2,2,1,175,1570,0.5468126,1.7011215,96,58872,52353.305,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,580,875,0.5468126,1.7011215,96,141491,98084.72,LAX
上午班機,TSA,上午抵達,0,0,2,1,1,2,2,1,1415,840,0.5468126,1.7011215,67,26465,30213.299,LAX
上午班機,TSA,上午抵達,0,0,1,1,1,2,2,1,250,760,0.5468126,1.7011215,67,76032,76959.32,LAX
上午班機,TSA,上午抵達,0,0,3,1,1,2,2,1,215,760,0.5468126,1.7011215,67,55953,54252.176,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,2,2,1,220,760,0.5468126,1.7011215,67,48003,59096.742,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,685,885,0.5468126,1.7011215,67,20268,23734.023,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,220,895,0.5468126,1.7011215,67,22481,25833.22,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,755,870,0.5468126,1.7011215,67,20268,24051.875,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,290,880,0.5468126,1.7011215,67,23576,24521.457,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,2,2,1,820,1610,0.5468126,1.7011215,67,45101,47772.945,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,2,1,610,830,0.5468126,1.7011215,67,25489,27307.27,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,150,765,0.5468126,1.7011215,67,41235,50387.56,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,2,2,1,185,760,0.5468126,1.7011215,67,33939,41639.734,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,2,2,1,230,750,0.5468126,1.7011215,67,33736,36259.133,LAX
上午班機,TSA,早晨抵達,1,0,3,1,1,2,2,1,1425,765,0.5468126,1.7011215,67,54211,42416.746,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,600,776,0.5468126,1.7011215,67,18993,21916.441,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,710,776,0.5468126,1.7011215,67,19105,22271.87,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,67,19119,21665.93,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,2,1,1,150,778,0.5468126,1.7011215,67,19024,22995.701,LAX
上午班機,TPE,早晨抵達,1,1,1,1,0,2,1,1,1405,778,0.5468126,1.7011215,67,18325,20678.285,LAX
上午班機,TPE,早晨抵達,1,1,1,1,1,2,1,1,1480,778,0.5468126,1.7011215,67,18325,20233.666,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,1590,778,0.5468126,1.7011215,67,18325,19353.326,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,2,1,1,273,778,0.5468126,1.7011215,67,18767,22942.602,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,67,19098,21682.2,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,67,18767,22380.613,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,67,46106,49224.816,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,67,22118,22899.275,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,714,846,0.5468126,1.7011215,67,22421,22092.324,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,854,0.5468126,1.7011215,67,22364,22532.953,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,67,22364,22428.732,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,67,22364,22304.967,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,67,27251,28508.285,LAX
上午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,555,880,0.5468126,1.7011215,67,23055,25640.686,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,751,0.5468126,1.7011215,67,26403,26668.111,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,67,26037,26682.943,LAX
下午班機,TPE,上午抵達,0,0,2,1,1,2,2,1,1345,830,0.5468126,1.7011215,76,34862,36342.22,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,1710,905,0.5468126,1.7011215,76,82817,81679.98,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1200,845,0.5468126,1.7011215,76,24951,30526.396,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,2,2,1,1100,810,0.5468126,1.7011215,76,24675,33087.984,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,1755,890,0.5468126,1.7011215,76,84099,77534.086,LAX
下午班機,TPE,上午抵達,1,0,2,1,1,2,2,1,1115,840,0.5468126,1.7011215,76,34336,36481.402,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,2,2,1,1375,820,0.5468126,1.7011215,76,34990,35405.895,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,395,890,0.5468126,1.7011215,76,36772,40661.59,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,440,780,0.5468126,1.7011215,76,47466,39964.766,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,215,780,0.5468126,1.7011215,76,43434,42625.387,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,250,770,0.5468126,1.7011215,76,45116,39640.21,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,1465,770,0.5468126,1.7011215,76,42009,31055.549,LAX
下午班機,TSA,上午抵達,1,1,1,1,1,2,2,1,1220,760,0.5468126,1.7011215,76,45361,38404.06,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,130,780,0.5468126,1.7011215,76,40594,38321.227,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1380,770,0.5468126,1.7011215,76,44912,33776.86,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,540,875,0.5468126,1.7011215,76,23623,24389.33,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,75,885,0.5468126,1.7011215,76,28877,25511.19,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,390,875,0.5468126,1.7011215,76,20514,24559.443,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,320,875,0.5468126,1.7011215,76,20391,25152.479,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,595,875,0.5468126,1.7011215,76,21461,23974.81,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,130,885,0.5468126,1.7011215,76,23830,25062.182,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,2,2,1,190,885,0.5468126,1.7011215,76,25742,29205.607,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,2,2,1,120,885,0.5468126,1.7011215,76,26180,29492.508,LAX
下午班機,TPE,下午抵達,0,0,1,1,1,2,2,1,395,885,0.5468126,1.7011215,76,25612,28109.47,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,2,2,1,230,805,0.5468126,1.7011215,76,40155,42007.93,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,2,1,110,1195,0.5468126,1.7011215,76,46791,51217.684,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,2,2,1,1260,760,0.5468126,1.7011215,76,29410,35663.727,LAX
下午班機,TSA,上午抵達,1,1,3,1,1,2,2,1,1305,750,0.5468126,1.7011215,76,29505,31125.021,LAX
下午班機,TSA,早晨抵達,1,0,3,1,1,2,2,1,1060,765,0.5468126,1.7011215,76,33362,46220.418,LAX
下午班機,TSA,下午抵達,1,0,3,1,1,2,2,1,60,765,0.5468126,1.7011215,76,35796,46863.035,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1485,770,0.5468126,1.7011215,76,24488,26636.719,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,280,880,0.5468126,1.7011215,76,24533,28285.21,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1285,765,0.5468126,1.7011215,76,24215,30448.53,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1400,770,0.5468126,1.7011215,76,23886,32242.602,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,155,875,0.5468126,1.7011215,76,24533,29054.809,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,875,0.5468126,1.7011215,76,24533,28295.895,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,220,810,0.5468126,1.7011215,76,35611,32158.855,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,1,1090,800,0.5468126,1.7011215,76,36427,43809.75,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,2,2,1,680,780,0.5468126,1.7011215,13,67212,77229.59,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,2,1,1,730,743,0.5468126,1.7011215,13,23346,28848.277,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,2,1,1,947,736,0.5468126,1.7011215,13,23197,31709.973,LAX
凌晨班機,TPE,晚間抵達,0,0,5,1,1,2,1,1,183,733,0.5468126,1.7011215,13,23153,29228.457,LAX
凌晨班機,TPE,上午抵達,1,1,2,1,1,2,1,1,85,1555,0.5468126,1.7011215,13,57183,61824.14,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,2,2,1,140,840,0.5468126,1.7011215,40,35907,41817.066,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,755,890,0.5468126,1.7011215,40,41107,40366.707,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,835,880,0.5468126,1.7011215,40,20268,25951.207,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,2,2,1,370,890,0.5468126,1.7011215,40,22481,25367.68,LAX
早晨班機,TSA,上午抵達,0,0,2,1,1,2,2,1,190,835,0.5468126,1.7011215,40,43927,50255.055,LAX
早晨班機,TPE,晚間抵達,0,0,2,1,1,2,2,1,750,830,0.5468126,1.7011215,40,37222,35104.164,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,355,760,0.5468126,1.7011215,40,68266,67142.016,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,320,785,0.5468126,1.7011215,40,29049,30599.354,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,430,770,0.5468126,1.7011215,40,60516,40546.465,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,375,785,0.5468126,1.7011215,40,29434,30317.354,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,660,880,0.5468126,1.7011215,40,23055,31691.984,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,290,780,0.5468126,1.7011215,40,24649,32845.36,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,785,0.5468126,1.7011215,40,24430,26676.201,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,725,880,0.5468126,1.7011215,40,24533,31198.1,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,400,765,0.5468126,1.7011215,40,24315,27186.41,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,515,770,0.5468126,1.7011215,40,23958,28523.787,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,345,780,0.5468126,1.7011215,40,24649,30582.49,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,460,785,0.5468126,1.7011215,40,24492,30930.312,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,40,44421,43336.684,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,40,43985,40566.848,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,2,2,1,155,770,0.5468126,1.7011215,99,67904,71131.484,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,2,2,1,1370,770,0.5468126,1.7011215,99,67916,66657.125,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,2,2,1,1090,760,0.5468126,1.7011215,99,42417,49757.027,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,2,2,1,1135,750,0.5468126,1.7011215,99,42773,40479.66,LAX
晚間班機,TSA,下午抵達,0,0,1,1,1,2,2,1,1285,770,0.5468126,1.7011215,99,67915,65623.375,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,0,2,1,1,730,763,0.5468126,1.7011215,99,25742,37399.594,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,665,880,0.5468126,1.7011215,99,26578,30252.771,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,2,1,1,750,758,0.5468126,1.7011215,99,26517,41456.195,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,0,2,1,270,760,0.5468126,1.7011215,59,64011,39636.508,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,685,885,0.5468126,1.7011215,59,19846,16344.0625,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,220,895,0.5468126,1.7011215,59,20765,17863.252,LAX
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,755,870,0.5468126,1.7011215,59,19913,16285.371,LAX
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,290,880,0.5468126,1.7011215,59,20885,16754.445,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,150,765,0.5468126,1.7011215,59,58164,35850.668,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,185,760,0.5468126,1.7011215,59,60928,42990.242,LAX
上午班機,TSA,上午抵達,1,1,3,1,1,0,2,1,230,750,0.5468126,1.7011215,59,61534,35499.246,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,0,2,1,345,780,0.5468126,1.7011215,59,58047,38240.324,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,600,776,0.5468126,1.7011215,59,18767,17537.787,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,710,776,0.5468126,1.7011215,59,18776,17634.008,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,0,1,1,960,776,0.5468126,1.7011215,59,18767,18925.459,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,0,1,1,150,778,0.5468126,1.7011215,59,18720,18137.912,LAX
上午班機,TPE,早晨抵達,1,1,1,1,0,0,1,1,1405,778,0.5468126,1.7011215,59,18187,18106.041,LAX
上午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,1480,778,0.5468126,1.7011215,59,18187,17716.729,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,0,1,1,1590,778,0.5468126,1.7011215,59,18187,16945.89,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,0,1,1,273,778,0.5468126,1.7011215,59,18598,18051.865,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,395,776,0.5468126,1.7011215,59,18767,17560.164,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,525,776,0.5468126,1.7011215,59,18598,18125.807,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,595,885,0.5468126,1.7011215,59,48454,33705.84,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,0,1,1,65,845,0.5468126,1.7011215,59,22006,18087.488,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,714,846,0.5468126,1.7011215,59,22124,17846.24,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,250,850,0.5468126,1.7011215,59,22198,18154.094,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,340,848,0.5468126,1.7011215,59,22198,18397.693,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,475,846,0.5468126,1.7011215,59,22198,18497.117,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,0,0,1,0,690,0.5468126,1.7011215,59,24451,22758.865,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,600,746,0.5468126,1.7011215,59,25801,20258.111,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,247,751,0.5468126,1.7011215,59,25864,20978.271,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,0,1,1,510,746,0.5468126,1.7011215,59,25796,19281.752,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,270,905,0.5468126,1.7011215,60,46560,31953.076,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1210,835,0.5468126,1.7011215,60,47553,27086.383,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,0,2,1,1100,810,0.5468126,1.7011215,60,36545,30020.484,LAX
下午班機,TPE,下午抵達,1,0,2,0,1,0,0,1,0,695,0.5468126,1.7011215,60,23940,20595.209,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,0,2,1,1375,820,0.5468126,1.7011215,60,42496,33486.906,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,395,890,0.5468126,1.7011215,60,42156,41204.363,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,440,780,0.5468126,1.7011215,60,39031,33780.113,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,215,780,0.5468126,1.7011215,60,43068,36362.71,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,250,770,0.5468126,1.7011215,60,34501,33218.062,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,1465,770,0.5468126,1.7011215,60,32711,29869.096,LAX
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,1220,760,0.5468126,1.7011215,60,34788,32789.586,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,130,780,0.5468126,1.7011215,60,38583,33906.734,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1265,765,0.5468126,1.7011215,60,130553,38835.723,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1380,770,0.5468126,1.7011215,60,35415,34931.14,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,540,875,0.5468126,1.7011215,60,19962,17167.287,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,75,885,0.5468126,1.7011215,60,21603,17269.645,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,390,875,0.5468126,1.7011215,60,20504,17287.03,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,320,875,0.5468126,1.7011215,60,19895,17512.13,LAX
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,595,875,0.5468126,1.7011215,60,21288,17196.078,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,130,885,0.5468126,1.7011215,60,22190,17453.588,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,110,1195,0.5468126,1.7011215,60,56341,44830.516,LAX
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,1060,765,0.5468126,1.7011215,60,64239,48455.77,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1485,770,0.5468126,1.7011215,60,24755,27829.787,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,1285,765,0.5468126,1.7011215,60,22806,35144.33,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,1400,770,0.5468126,1.7011215,60,22771,33638.53,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,220,810,0.5468126,1.7011215,60,40249,24883.768,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,1,1090,800,0.5468126,1.7011215,60,40831,28124.516,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,0,0,1,1,730,743,0.5468126,1.7011215,9,21805,23372.867,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,947,736,0.5468126,1.7011215,9,21389,24701.795,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,140,840,0.5468126,1.7011215,32,47087,35091.312,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,375,750,0.5468126,1.7011215,32,62852,43636.574,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,755,890,0.5468126,1.7011215,32,45726,36380.887,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,835,880,0.5468126,1.7011215,32,19913,17745.086,LAX
