出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,125,1025,-1.262158,1.0504261,104,119650.0,125600.984,133153.81,116212.8007926512,148569.16515410162,LHR
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,115,1025,-1.262158,1.0504261,39,89156.0,105621.73,94047.94,81282.03104525217,104040.7337105605,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,380,1050,-1.262158,1.0504261,107,125598.0,129396.11,120412.58,103648.8697190252,140238.95797853873,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,945,1005,-1.262158,1.0504261,105,92783.0,96589.83,101637.984,93729.73361480141,113945.10192267959,LHR
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1050,-1.262158,1.0504261,115,71747.0,80761.63,80815.875,73373.95760293298,87158.94261342392,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,545,1015,-1.262158,1.0504261,103,107910.0,96470.8,95655.52,89169.64995888328,103892.1731787753,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,595,1010,-1.262158,1.0504261,38,90299.0,89916.484,90240.09,84898.78031361105,96737.49861815582,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,85,1025,-1.262158,1.0504261,35,103060.0,100630.28,96959.18,88349.19353116919,104159.37150543893,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1120,885,-1.262158,1.0504261,110,103617.0,104436.4,122123.14,104047.66211245164,149520.03877269255,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,450,1045,-1.262158,1.0504261,117,282831.0,272602.03,252024.7,207625.844213554,280317.848954412,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,205,1000,-1.262158,1.0504261,40,202096.0,195951.77,186703.12,153126.87271913502,205414.88789364643,LHR
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,180,1010,-1.262158,1.0504261,33,92534.0,99254.93,102597.64,91847.48476304089,114900.86568055848,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,0,2,1,290,1135,-1.262158,1.0504261,101,114679.0,101959.914,103025.82,95174.75559710692,109910.85818544654,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,450,970,-1.262158,1.0504261,15,101478.0,112592.73,107657.914,99078.95668981316,120564.98881226446,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,665,995,-1.262158,1.0504261,45,88724.0,98523.375,94583.3,88979.78002556718,102315.23418516916,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,0,1310,1280,-1.262158,1.0504261,100,274437.0,243069.5,243073.45,192087.06340855226,299919.4278943231,LHR
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,800,1050,-1.262158,1.0504261,96,280735.0,265920.97,264881.97,229852.24490546263,283564.2202991891,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,955,1005,-1.262158,1.0504261,65,185277.0,130808.2,125600.984,113521.21441968885,156385.91932995946,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1175,1005,-1.262158,1.0504261,101,102479.0,92259.21,95462.33,90541.90505337164,104302.17406945361,LHR
早晨班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,745,1005,-1.262158,1.0504261,35,90920.0,90904.766,92956.84,87775.69926089559,99772.8959322534,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,2,1,0,450,970,-1.262158,1.0504261,11,184274.0,188180.58,162168.44,141209.85550456116,179958.30844388698,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,0,590,1015,-1.262158,1.0504261,102,109724.0,118674.234,113287.984,104717.50298151303,132940.24203936997,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,505,970,-1.262158,1.0504261,13,94094.0,99303.69,97758.24,90859.58651716445,105900.20977374651,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,865,1150,-1.262158,1.0504261,84,93968.0,97965.24,99951.87,87854.37412542845,110189.38211386322,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,115,1070,-1.262158,1.0504261,42,126277.0,116189.21,115919.71,105993.59074287018,124772.21601008596,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,745,1075,-1.262158,1.0504261,105,115458.0,88217.36,106421.31,84884.65279304567,126886.72090938149,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,2,2,0,1090,925,-1.262158,1.0504261,97,129148.0,113770.66,107164.38,92242.16402259178,124741.68316491967,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,1165,1020,-1.262158,1.0504261,107,69017.0,64180.26,70202.47,64743.75019077039,79394.66691108563,LHR
晚間班機,TPE,上午抵達,1,1,5,1,2,0,1,1,130,1070,-1.262158,1.0504261,107,99770.0,115640.46,101262.98,90636.12133333899,112424.73572798754,LHR
凌晨班機,TPE,上午抵達,1,1,2,1,1,0,1,1,125,975,-1.262158,1.0504261,13,95376.0,99624.97,98804.44,89897.45102500329,106371.63889185125,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,90,1065,-1.262158,1.0504261,41,132284.0,116474.12,116876.586,104586.86068100455,129751.39813782217,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,0,205,1000,-1.262158,1.0504261,23,201999.0,230925.66,195001.75,166256.88014288552,226606.79104819492,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,230,1000,-1.262158,1.0504261,126,89051.0,85915.79,88176.23,81930.2671413194,93172.23898861893,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,0,1065,-1.262158,1.0504261,125,88881.0,94034.39,92757.234,82074.77952903997,102760.96509461223,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,0,845,875,-1.262158,1.0504261,107,91753.0,131795.06,118501.086,101370.64254648806,142054.17311940508,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,915,1020,-1.262158,1.0504261,106,103057.0,110159.17,99824.88,91062.44261419775,112238.62092332612,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,670,1015,-1.262158,1.0504261,105,90371.0,92957.11,94533.7,87455.27504743774,101154.98131054937,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,830,1025,-1.262158,1.0504261,101,103033.0,101431.92,97716.48,89163.82492568338,108146.59654164557,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,1325,1210,-1.262158,1.0504261,108,360581.0,315999.12,303646.25,218371.8887082546,351405.5675967463,LHR
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,70,1000,-1.262158,1.0504261,112,89299.0,88112.01,92014.234,85843.35410782843,100235.37460587782,LHR
晚間班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,165,1035,-1.262158,1.0504261,108,125180.0,120170.63,128403.09,111138.85322884079,148813.475746718,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,2,2,1,1260,830,-1.262158,1.0504261,51,163789.0,174131.64,166604.83,145467.48144729884,206405.96786752553,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,0,850,1030,-1.262158,1.0504261,105,107963.0,122769.484,112791.66,101372.6244142652,129333.03882461134,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,545,1015,-1.262158,1.0504261,105,103103.0,96320.12,97026.15,89923.34637471534,105405.65060017584,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,995,1070,-1.262158,1.0504261,126,279680.0,202039.17,238228.78,196019.44894937903,283648.6675243034,LHR
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,115,1025,-1.262158,1.0504261,32,93903.0,95233.81,89194.875,79689.67182898702,100839.72051019264,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,205,1140,-1.262158,1.0504261,108,95467.0,118168.51,120888.01,111020.63788795186,139702.76909511173,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,955,1020,-1.262158,1.0504261,126,66801.0,71529.375,73064.32,67085.62137266682,83077.91077713047,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,845,1160,-1.262158,1.0504261,111,91458.0,97968.33,97179.875,86382.3358502993,105423.98518893245,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,1430,1280,-1.262158,1.0504261,103,264377.0,257650.45,243705.97,193363.10334723056,290384.4403480291,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,115,1010,-1.262158,1.0504261,106,165091.0,133248.2,133023.72,113606.64186793553,145425.4455304904,LHR
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,145,1030,-1.262158,1.0504261,109,117423.0,116465.9,118560.66,106749.42179173545,134404.22887383564,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,1,845,875,-1.262158,1.0504261,120,140486.0,106500.09,108096.91,94964.19007527744,123875.29691355788,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,780,1010,-1.262158,1.0504261,114,98478.0,93536.74,97459.61,89517.7554729996,105273.59007778119,LHR
下午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,335,1035,-1.262158,1.0504261,107,100043.0,110586.0,115531.0,101011.42036066865,136301.29793745934,LHR
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1150,1025,-1.262158,1.0504261,31,89719.0,92449.81,98706.11,91201.70486346656,106591.35411493054,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,845,1010,-1.262158,1.0504261,105,92783.0,92514.555,99363.47,92701.70083870985,108944.17508334639,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,635,1020,-1.262158,1.0504261,41,88712.0,87618.45,89648.56,84297.64954822128,99987.65836982134,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,205,1140,-1.262158,1.0504261,92,160950.0,129952.62,138345.25,112972.37610147733,167945.95192948967,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,675,1020,-1.262158,1.0504261,47,109665.0,95778.4,96731.234,91044.78659359814,105534.58810616766,LHR
上午班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,515,1155,-1.262158,1.0504261,43,90903.0,101816.78,97919.48,81556.18546048155,131901.4395387864,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,1010,1005,-1.262158,1.0504261,72,117698.0,114046.91,111913.9,103073.16628767356,122522.10074493877,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,0,380,1050,-1.262158,1.0504261,107,125336.0,132771.12,121954.61,106876.36677177121,141422.19636611626,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1050,-1.262158,1.0504261,89,96791.0,87339.22,89445.66,79981.93029625279,97462.27746298668,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,0,910,1005,-1.262158,1.0504261,87,149949.0,152054.11,151382.73,137721.363776874,163281.18789865787,LHR
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,180,1010,-1.262158,1.0504261,37,89187.0,86684.164,90308.02,82942.63242866329,94767.06100117374,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,0,2,1,85,1135,-1.262158,1.0504261,108,109668.0,107711.73,108672.13,99434.31738583185,118522.1403530426,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,945,1005,-1.262158,1.0504261,114,112708.0,98089.016,105176.836,93666.97479094846,116828.70860269647,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,535,1065,-1.262158,1.0504261,104,112474.0,96036.51,95566.17,84457.81866462658,104878.84550083577,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,475,1050,-1.262158,1.0504261,113,103569.0,106987.21,108528.586,95106.4010811168,121273.8276918397,LHR
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,165,1020,-1.262158,1.0504261,108,103052.0,102658.62,99369.53,91474.46294434193,108337.59015522484,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,620,1050,-1.262158,1.0504261,49,123766.0,102816.36,105931.22,97148.89621095992,113565.34296315289,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,375,1140,-1.262158,1.0504261,101,104272.0,108376.95,101950.68,95146.91245510196,110478.2835802198,LHR
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,165,1020,-1.262158,1.0504261,109,103077.0,108430.82,103324.26,95514.49659168128,112223.40621241907,LHR
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,1060,1030,-1.262158,1.0504261,120,84725.0,85280.35,87916.18,78776.16821895787,99205.3585823904,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1010,1005,-1.262158,1.0504261,100,100699.0,108074.64,104031.12,96347.91345104741,112878.1807701832,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,785,1015,-1.262158,1.0504261,120,89768.0,87090.52,92353.49,85663.68346771064,100047.0450274773,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,705,1005,-1.262158,1.0504261,36,89412.0,89241.336,90661.56,84744.67263692355,97159.52135740244,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,910,1005,-1.262158,1.0504261,106,93504.0,102059.24,103186.4,93999.36135877708,115023.88455829727,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,535,1065,-1.262158,1.0504261,120,99776.0,94813.055,93022.47,82790.02064940213,102977.6883027122,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,0,845,875,-1.262158,1.0504261,125,143274.0,123942.49,124401.73,103101.28614710298,153241.9762407387,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,595,1010,-1.262158,1.0504261,32,93042.0,94892.836,96531.26,90155.97951367963,105270.78901997682,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,0,630,1070,-1.262158,1.0504261,113,95388.0,94265.33,96625.39,86409.22319928592,105988.52653947732,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,505,1045,-1.262158,1.0504261,105,125321.0,123054.8,120067.07,106693.23505844544,142009.74786092388,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,375,1140,-1.262158,1.0504261,120,101157.0,112760.57,103354.81,94733.65419371217,109982.05671534459,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,2,2,1,780,1055,-1.262158,1.0504261,65,178326.0,139299.27,138051.61,121035.96750851905,152748.37907146348,LHR
下午班機,TSA,下午抵達,1,0,1,1,1,0,2,1,820,1050,-1.262158,1.0504261,107,311683.0,304920.2,276458.47,213641.00782623512,336606.0820048555,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1010,1005,-1.262158,1.0504261,108,93783.0,92494.52,99145.0,89240.00557997439,110135.21060074483,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,450,1050,-1.262158,1.0504261,97,119838.0,114767.56,108918.445,100846.5824164391,118844.28756532962,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,85,1025,-1.262158,1.0504261,45,103078.0,98844.77,93809.12,86516.41694595027,101965.95458639922,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,850,1075,-1.262158,1.0504261,84,120528.0,121467.45,128674.984,97289.57948251608,150504.79083686508,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,200,1005,-1.262158,1.0504261,41,201452.0,195944.84,189274.52,154348.32145355776,210188.26669636046,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,0,770,1010,-1.262158,1.0504261,106,127268.0,131105.7,124199.016,98370.05417957912,141249.54134995322,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,1430,1280,-1.262158,1.0504261,110,339489.0,267433.7,262357.84,208879.62671662614,307909.63498278236,LHR
早晨班機,TSA,下午抵達,1,0,3,1,1,2,2,1,1365,1035,-1.262158,1.0504261,31,318228.0,282522.62,267157.62,201675.61857653424,319157.9271136404,LHR
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,245,1085,-1.262158,1.0504261,105,95267.0,109029.86,93543.79,83200.94530887759,105145.0291027976,LHR
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,0,650,1320,-1.262158,1.0504261,23,308036.0,256791.39,243335.31,220154.64419132957,274353.56989024667,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,775,1075,-1.262158,1.0504261,121,277843.0,219689.38,238513.4,181112.6124669488,279942.3442631371,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,660,1055,-1.262158,1.0504261,115,106324.0,111196.2,110950.664,95619.46563730447,127815.06728567753,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1120,885,-1.262158,1.0504261,98,129635.0,112754.66,133505.39,117578.04994020646,161668.57252333546,LHR
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,180,1010,-1.262158,1.0504261,35,115478.0,108961.46,107746.45,97436.19735748167,119959.78280432733,LHR
早晨班機,TSA,下午抵達,1,0,2,1,1,0,2,1,210,840,-1.262158,1.0504261,42,121958.0,149404.33,145498.8,131175.10806767334,167414.2012193828,LHR
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,0,395,1075,-1.262158,1.0504261,79,111281.0,103390.695,102825.68,91305.01017803253,115844.39924348683,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,690,1020,-1.262158,1.0504261,43,90331.0,85631.04,88124.61,82288.28959863227,95624.36726747548,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,2,0,2,0,610,1150,-1.262158,1.0504261,41,172397.0,118726.65,119294.14,93870.43619979279,157256.84637439193,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,205,1000,-1.262158,1.0504261,36,202058.0,199416.61,188221.31,159151.15168777425,209316.4693135655,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,2,2,1,280,1035,-1.262158,1.0504261,114,320663.0,274835.47,282359.94,210371.27390026613,335010.5299594926,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,370,1320,-1.262158,1.0504261,108,242483.0,238109.1,235634.16,210448.77017692412,254094.69028448506,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,0,2,1,85,1135,-1.262158,1.0504261,115,105399.0,105205.23,105567.95,93351.5780232904,116564.00242872095,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,935,1030,-1.262158,1.0504261,103,74021.0,79889.336,83578.0,74606.91029896525,93042.8022395029,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,690,1015,-1.262158,1.0504261,120,89680.0,91828.39,90954.28,84185.03933154656,97041.14226790541,LHR
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,1,165,1020,-1.262158,1.0504261,112,109980.0,101227.055,95961.805,88159.17254709754,104347.51297301835,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,205,1000,-1.262158,1.0504261,44,202047.0,177472.48,177438.97,145607.83590774323,194638.4546780623,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,800,1135,-1.262158,1.0504261,117,93556.0,86194.99,88405.26,78063.29918023746,101651.22725508749,LHR
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,180,1010,-1.262158,1.0504261,40,90742.0,90272.72,92557.53,85495.97439364204,99053.66730440408,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,475,1020,-1.262158,1.0504261,107,109570.0,108962.81,111756.26,99308.55901648758,123201.75652890098,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,635,1020,-1.262158,1.0504261,47,96328.0,95459.32,98392.58,91413.07032504331,113830.8112163152,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1260,830,-1.262158,1.0504261,118,122269.0,131991.9,136095.73,117696.04686936301,173772.05702489792,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,855,1015,-1.262158,1.0504261,111,91282.0,86709.055,91250.9,85157.18542656745,99589.19866130521,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,370,1025,-1.262158,1.0504261,114,155064.0,128142.65,129964.64,112847.56926862434,148096.16964551987,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,170,1020,-1.262158,1.0504261,26,106116.0,113113.95,112351.81,100179.12921678448,123922.29802873514,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,0,2,0,290,1135,-1.262158,1.0504261,112,128465.0,115878.37,114730.14,104999.77580092114,124899.21937276906,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,1,160,845,-1.262158,1.0504261,31,101786.0,127559.22,114343.46,104225.61180088141,126070.94872935474,LHR
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,0,1230,1035,-1.262158,1.0504261,47,77688.0,91832.06,89972.586,80495.9108161089,106242.75779702525,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,535,1065,-1.262158,1.0504261,111,95214.0,95937.09,94689.8,83499.9610610972,104011.79717906154,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,505,970,-1.262158,1.0504261,12,95912.0,119703.61,113768.484,100290.34600694582,123803.02957791439,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,1,625,1015,-1.262158,1.0504261,79,88933.0,90396.086,90046.92,83725.85561381397,94599.49060193085,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,1325,1210,-1.262158,1.0504261,110,408146.0,318218.6,307250.44,222217.89213813524,358298.4163157302,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,625,1015,-1.262158,1.0504261,95,94801.0,88751.945,90631.66,84746.17185694452,99009.14845171492,LHR
上午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,690,1045,-1.262158,1.0504261,31,125533.0,119088.85,127705.04,116653.52743349204,138603.77130717877,LHR
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,115,1025,-1.262158,1.0504261,35,94138.0,104741.21,94681.58,82545.74351108664,106344.15342420181,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,2,1,1,185,1285,-1.262158,1.0504261,65,236105.0,222222.0,214509.4,167819.61593614682,253557.86110490764,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,115,1010,-1.262158,1.0504261,114,147279.0,133275.53,138808.86,113164.18092146491,167761.51721709734,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,665,995,-1.262158,1.0504261,43,90468.0,87661.24,87902.766,83057.84616560725,92835.48371629918,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,2,2,1,290,1135,-1.262158,1.0504261,114,125536.0,110738.29,112390.39,102961.8240013897,121516.71833192094,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,0,60,1025,-1.262158,1.0504261,111,115561.0,139995.12,140105.84,112750.1311449519,168475.0574432329,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,1,735,1010,-1.262158,1.0504261,79,88270.0,95023.79,93879.82,85855.66377732056,105280.05086626501,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,1230,1030,-1.262158,1.0504261,111,93169.0,77335.06,80904.016,72969.16957881891,86311.3665236506,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,630,1070,-1.262158,1.0504261,105,100732.0,92739.55,95897.4,86023.43234870167,106593.49904414952,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,830,1025,-1.262158,1.0504261,110,105348.0,107103.484,104316.74,93110.85020016777,115550.03581091404,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,450,1000,-1.262158,1.0504261,115,89299.0,89311.06,89938.35,83746.39308067008,96442.0018575411,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,775,1075,-1.262158,1.0504261,96,280972.0,219277.64,229694.78,181897.0802976623,274246.1137527246,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,0,845,875,-1.262158,1.0504261,105,87652.0,109472.25,111392.77,93930.89696563438,131022.478852162,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,630,1070,-1.262158,1.0504261,103,102926.0,92395.6,94878.45,85676.95400214744,105783.80353419387,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,1,160,845,-1.262158,1.0504261,39,102099.0,124463.67,113592.85,104505.15093314386,125049.23835249062,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,200,1005,-1.262158,1.0504261,34,201477.0,200708.67,191113.38,160955.93921884758,211862.99056159594,LHR
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,895,1055,-1.262158,1.0504261,108,177476.0,147768.1,150564.22,119467.77828119189,173626.4227962187,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,0,160,845,-1.262158,1.0504261,43,126731.0,142139.14,127880.414,116852.53209125953,143419.65785426638,LHR
上午班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,100,1000,-1.262158,1.0504261,40,202101.0,175579.58,184241.86,153566.1662289597,202066.80053592057,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,380,1050,-1.262158,1.0504261,115,125345.0,124059.56,119104.86,104167.86748386794,141243.63793845475,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,280,1035,-1.262158,1.0504261,106,359065.0,302774.4,293021.62,232671.94860465167,348073.3680655391,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,925,1040,-1.262158,1.0504261,105,87546.0,99147.17,97079.46,88302.47257168741,108986.26198783236,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,450,1045,-1.262158,1.0504261,101,311146.0,283414.25,260499.44,217398.6109405049,298482.331365688,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,505,970,-1.262158,1.0504261,13,110815.0,99303.69,97758.24,90859.58651716445,105900.20977374651,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1050,-1.262158,1.0504261,92,102968.0,81235.08,83567.88,76078.2689246283,92941.63677332833,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,200,1005,-1.262158,1.0504261,40,208549.0,179450.98,179268.12,144706.6044867806,196521.84240121522,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,845,1010,-1.262158,1.0504261,118,103119.0,87494.28,93448.83,86562.473592624,101153.93220624769,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,2,2,1,1105,1025,-1.262158,1.0504261,51,201323.0,161881.66,159887.52,131062.35452913542,206006.63622932235,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1010,1005,-1.262158,1.0504261,103,106514.0,95063.766,98507.69,90918.01267540983,107720.65421587444,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,780,1055,-1.262158,1.0504261,102,123591.0,120195.96,121737.086,101934.63248008225,133402.66639126666,LHR
