出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,0,105,777,0.5468126,1.7011215,81,84454,85470.15,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,0,708,777,0.5468126,1.7011215,81,84454,89015.41,LAX
下午班機,TPE,早晨抵達,1,1,1,1,1,0,1,0,1130,778,0.5468126,1.7011215,81,84454,88820.53,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,330,777,0.5468126,1.7011215,81,87558,90744.695,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,405,778,0.5468126,1.7011215,81,84454,84007.85,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,0,1,0,463,777,0.5468126,1.7011215,81,84454,86192.27,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,330,780,0.5468126,1.7011215,81,141170,129094.375,LAX
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,270,770,0.5468126,1.7011215,81,141194,134836.52,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,280,880,0.5468126,1.7011215,81,98914,110087.75,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,155,875,0.5468126,1.7011215,81,98901,107471.73,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,405,875,0.5468126,1.7011215,81,99141,104872.85,LAX
下午班機,TPE,下午抵達,1,0,1,1,2,0,2,0,115,820,0.5468126,1.7011215,81,97237,97408.51,LAX
下午班機,TPE,下午抵達,1,1,1,1,2,0,2,0,220,810,0.5468126,1.7011215,81,76405,79782.516,LAX
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,0,1090,800,0.5468126,1.7011215,81,75067,75613.56,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,600,775,0.5468126,1.7011215,17,145028,124352.15,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,645,765,0.5468126,1.7011215,17,117629,115800.266,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,710,755,0.5468126,1.7011215,17,113344,111023.27,LAX
凌晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,400,780,0.5468126,1.7011215,17,104459,111762.98,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,0,2,0,670,780,0.5468126,1.7011215,17,140503,132473.02,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,0,610,736,0.5468126,1.7011215,17,108758,109839.52,LAX
凌晨班機,TPE,上午抵達,0,0,5,1,0,0,1,0,700,741,0.5468126,1.7011215,17,108034,110125.34,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,0,887,738,0.5468126,1.7011215,17,108850,112517.48,LAX
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,85,1555,0.5468126,1.7011215,17,185424,201655.14,LAX
早晨班機,TPE,上午抵達,1,0,2,1,2,0,2,0,190,805,0.5468126,1.7011215,47,123961,129317.9,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,375,750,0.5468126,1.7011215,47,125931,114174.78,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,0,2,0,755,890,0.5468126,1.7011215,47,79368,81580.56,LAX
早晨班機,TPE,下午抵達,1,1,3,1,1,0,2,0,370,890,0.5468126,1.7011215,47,89557,87816.04,LAX
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,0,825,770,0.5468126,1.7011215,47,140947,141493.19,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,0,430,770,0.5468126,1.7011215,47,112961,135240.25,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,0,375,785,0.5468126,1.7011215,47,112440,106319.766,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,280,780,0.5468126,1.7011215,47,98309,102366.2,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,0,390,765,0.5468126,1.7011215,47,98571,105753.56,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,0,335,780,0.5468126,1.7011215,47,98309,106496.84,LAX
早晨班機,TPE,上午抵達,1,0,1,1,2,0,2,0,250,805,0.5468126,1.7011215,47,97237,96962.05,LAX
早晨班機,TPE,下午抵達,1,0,1,1,2,0,2,0,610,815,0.5468126,1.7011215,47,97237,98104.92,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,0,2,0,1005,820,0.5468126,1.7011215,100,175143,146551.73,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,0,0,0,0,705,0.5468126,1.7011215,100,96197,96823.164,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,0,770,805,0.5468126,1.7011215,100,101050,110940.29,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,920,801,0.5468126,1.7011215,100,103600,109690.56,LAX
晚間班機,TPE,下午抵達,0,0,2,1,0,0,1,0,1070,801,0.5468126,1.7011215,100,105659,139759.28,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,0,1090,760,0.5468126,1.7011215,100,146669,160977.19,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,0,1135,750,0.5468126,1.7011215,100,109761,110087.23,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,0,0,1,0,188,757,0.5468126,1.7011215,100,348718,323425.94,LAX
晚間班機,TPE,下午抵達,0,0,2,1,0,0,1,0,1150,804,0.5468126,1.7011215,100,250258,293497.06,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,0,770,814,0.5468126,1.7011215,100,111670,114278.05,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,0,0,1,0,130,807,0.5468126,1.7011215,100,108550,113548.016,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,0,610,756,0.5468126,1.7011215,100,119359,116714.96,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,0,715,762,0.5468126,1.7011215,100,106204,117383.73,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,887,758,0.5468126,1.7011215,100,105914,116241.64,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,125,748,0.5468126,1.7011215,100,105373,104810.76,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,225,875,0.5468126,1.7011215,100,100747,91542.375,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,170,875,0.5468126,1.7011215,100,88355,91604.73,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,160,875,0.5468126,1.7011215,100,88355,91604.73,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,0,880,885,0.5468126,1.7011215,100,101217,95124.34,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,125,875,0.5468126,1.7011215,100,89586,93310.26,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,0,845,885,0.5468126,1.7011215,100,105088,95124.34,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,60,880,0.5468126,1.7011215,100,88355,92857.43,LAX
晚間班機,TPE,上午抵達,1,1,3,1,1,0,2,0,780,890,0.5468126,1.7011215,100,107536,93976.03,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,710,880,0.5468126,1.7011215,100,108294,114972.53,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,700,880,0.5468126,1.7011215,100,108292,114972.53,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,665,880,0.5468126,1.7011215,100,111697,122131.06,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,0,600,885,0.5468126,1.7011215,100,108246,114499.94,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,0,2,0,125,1610,0.5468126,1.7011215,100,189637,189403.45,LAX
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,475,1615,0.5468126,1.7011215,100,175849,176895.25,LAX
晚間班機,TPE,上午抵達,1,1,2,1,2,0,2,0,935,810,0.5468126,1.7011215,100,84235,94927.33,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,0,0,0,0,680,0.5468126,1.7011215,100,99171,103068.18,LAX
晚間班機,TPE,下午抵達,1,0,5,0,1,0,0,0,0,680,0.5468126,1.7011215,100,100376,102257.12,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,0,1,0,234,800,0.5468126,1.7011215,100,110025,114706.51,LAX
晚間班機,TPE,凌晨抵達,0,0,5,1,0,0,1,0,320,802,0.5468126,1.7011215,100,109982,121338.125,LAX
晚間班機,TPE,上午抵達,1,1,5,1,1,0,2,0,670,900,0.5468126,1.7011215,100,107705,77793.54,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,0,0,0,700,0.5468126,1.7011215,100,126839,109024.87,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,0,0,0,0,700,0.5468126,1.7011215,100,122195,116157.52,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,0,80,820,0.5468126,1.7011215,100,139400,128947.336,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,0,755,820,0.5468126,1.7011215,100,139888,123531.945,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,0,905,816,0.5468126,1.7011215,100,143378,129163.21,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,1,0,620,761,0.5468126,1.7011215,100,119881,115277.43,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,0,1,0,725,767,0.5468126,1.7011215,100,108307,112582.414,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,0,897,763,0.5468126,1.7011215,100,116096,116675.79,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,135,753,0.5468126,1.7011215,100,106792,109894.22,LAX
晚間班機,TPE,凌晨抵達,0,0,1,1,0,0,1,0,135,797,0.5468126,1.7011215,100,118296,120336.92,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,1,0,840,761,0.5468126,1.7011215,100,123804,118744.086,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,239,761,0.5468126,1.7011215,100,106520,109081.86,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,0,355,753,0.5468126,1.7011215,100,106519,108603.44,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,0,175,1575,0.5468126,1.7011215,100,156851,165438.1,LAX
上午班機,TSA,上午抵達,0,0,1,1,1,0,2,1,250,760,0.5468126,1.7011215,61,126450,144168.66,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,605,777,0.5468126,1.7011215,61,83451,83327.94,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,680,778,0.5468126,1.7011215,61,83451,86942.64,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,738,777,0.5468126,1.7011215,61,83451,82884.49,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,1,983,777,0.5468126,1.7011215,61,83451,86336.74,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,0,1,1,380,777,0.5468126,1.7011215,61,83451,85351.47,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,0,1,1,65,855,0.5468126,1.7011215,61,104710,105892.63,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,825,857,0.5468126,1.7011215,61,95834,108699.19,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,200,850,0.5468126,1.7011215,61,108959,110854.09,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,280,895,0.5468126,1.7011215,85,124452,135529.98,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1210,835,0.5468126,1.7011215,85,131249,131025.2,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,315,890,0.5468126,1.7011215,85,244126,218447.34,LAX
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,440,780,0.5468126,1.7011215,85,85153,99196.26,LAX
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,250,770,0.5468126,1.7011215,85,86967,98151.81,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,130,885,0.5468126,1.7011215,85,90133,87684.57,LAX
下午班機,TPE,下午抵達,1,1,1,1,0,0,1,1,105,777,0.5468126,1.7011215,85,83451,82326.11,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,1,708,777,0.5468126,1.7011215,85,83451,85445.945,LAX
下午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,1130,778,0.5468126,1.7011215,85,83451,84407.78,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,330,777,0.5468126,1.7011215,85,83451,87565.57,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,405,778,0.5468126,1.7011215,85,83451,81998.18,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,0,1,1,463,777,0.5468126,1.7011215,85,83451,80670.57,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,330,780,0.5468126,1.7011215,85,141161,123463.99,LAX
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,270,770,0.5468126,1.7011215,85,140584,130225.18,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,220,880,0.5468126,1.7011215,85,97676,97163.56,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,280,880,0.5468126,1.7011215,85,98082,103439.22,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,95,875,0.5468126,1.7011215,85,97663,96907.13,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,155,875,0.5468126,1.7011215,85,98082,102882.375,LAX
下午班機,TPE,下午抵達,1,0,1,1,2,0,2,1,115,820,0.5468126,1.7011215,85,93865,94329.72,LAX
下午班機,TPE,下午抵達,1,1,1,1,2,0,2,1,220,810,0.5468126,1.7011215,85,71075,74935.59,LAX
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,1,1090,800,0.5468126,1.7011215,85,80945,70306.586,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,0,2,1,670,780,0.5468126,1.7011215,15,140493,135155.67,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,0,1,1,610,736,0.5468126,1.7011215,15,108605,108055.375,LAX
凌晨班機,TPE,上午抵達,0,0,5,1,1,0,1,1,715,742,0.5468126,1.7011215,15,106781,108845.03,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,887,738,0.5468126,1.7011215,15,106432,108118.45,LAX
早晨班機,TPE,上午抵達,1,0,2,1,2,0,2,1,190,805,0.5468126,1.7011215,43,117803,119246.37,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,1,375,750,0.5468126,1.7011215,43,110782,111467.91,LAX
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,825,770,0.5468126,1.7011215,43,140039,138140.38,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,545,785,0.5468126,1.7011215,43,141130,111777.69,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,430,770,0.5468126,1.7011215,43,126919,135628.0,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,280,780,0.5468126,1.7011215,43,97306,99453.44,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,0,2,1,665,880,0.5468126,1.7011215,43,97663,95974.16,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,390,765,0.5468126,1.7011215,43,98680,102323.65,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,335,780,0.5468126,1.7011215,43,97306,104683.59,LAX
早晨班機,TPE,上午抵達,1,0,1,1,2,0,2,1,250,805,0.5468126,1.7011215,43,93660,93663.945,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1005,820,0.5468126,1.7011215,103,130802,132460.12,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,0,0,1,0,705,0.5468126,1.7011215,103,95249,93651.52,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,0,1,1,770,805,0.5468126,1.7011215,103,100035,108181.58,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,920,801,0.5468126,1.7011215,103,100040,110238.94,LAX
晚間班機,TPE,下午抵達,0,0,2,1,0,0,1,1,1070,801,0.5468126,1.7011215,103,104645,134752.06,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,1,1090,760,0.5468126,1.7011215,103,164405,158385.06,LAX
晚間班機,TSA,上午抵達,0,0,3,1,1,0,2,1,1135,750,0.5468126,1.7011215,103,105829,116289.2,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,0,0,1,1,188,757,0.5468126,1.7011215,103,348733,342521.28,LAX
晚間班機,TPE,下午抵達,0,0,2,1,0,0,1,1,1150,804,0.5468126,1.7011215,103,249121,235957.97,LAX
晚間班機,TPE,上午抵達,0,0,5,1,1,0,2,1,550,900,0.5468126,1.7011215,103,69369,76420.516,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,919,761,0.5468126,1.7011215,103,180910,141403.75,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,705,805,0.5468126,1.7011215,103,109406,110224.22,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,770,814,0.5468126,1.7011215,103,110252,110771.45,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,0,0,1,1,130,807,0.5468126,1.7011215,103,108581,111154.11,LAX
晚間班機,TPE,上午抵達,0,0,2,1,1,0,1,1,715,762,0.5468126,1.7011215,103,105868,116362.31,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,887,749,0.5468126,1.7011215,103,107311,108297.195,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,125,748,0.5468126,1.7011215,103,104806,106433.29,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,225,875,0.5468126,1.7011215,103,84438,88469.016,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,170,875,0.5468126,1.7011215,103,84327,87570.414,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,160,875,0.5468126,1.7011215,103,84327,87570.414,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,125,875,0.5468126,1.7011215,103,84327,89200.83,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,60,880,0.5468126,1.7011215,103,84327,86584.85,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,705,880,0.5468126,1.7011215,103,109988,110728.15,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,650,880,0.5468126,1.7011215,103,108249,111714.06,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,640,880,0.5468126,1.7011215,103,108243,111714.06,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,605,880,0.5468126,1.7011215,103,108243,113728.56,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,0,2,1,540,885,0.5468126,1.7011215,103,108243,108796.26,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,0,2,1,125,1610,0.5468126,1.7011215,103,168945,179597.19,LAX
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,475,1615,0.5468126,1.7011215,103,174008,170546.34,LAX
晚間班機,TPE,上午抵達,1,1,2,1,2,0,2,1,935,810,0.5468126,1.7011215,103,83341,91770.26,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,0,2,1,1525,830,0.5468126,1.7011215,103,118738,121426.8,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,0,0,1,0,680,0.5468126,1.7011215,103,103012,97354.92,LAX
晚間班機,TPE,凌晨抵達,0,0,5,1,0,0,1,1,320,802,0.5468126,1.7011215,103,110018,113346.125,LAX
晚間班機,TPE,上午抵達,1,1,5,1,1,0,2,1,670,900,0.5468126,1.7011215,103,57539,70333.81,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,103,101445,103162.39,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,0,0,1,0,700,0.5468126,1.7011215,103,105039,103947.62,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,1,1,80,820,0.5468126,1.7011215,103,116653,124417.266,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,1,755,820,0.5468126,1.7011215,103,117142,123477.414,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,0,1,1,760,815,0.5468126,1.7011215,103,114321,121064.766,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,0,1,1,905,816,0.5468126,1.7011215,103,114576,125647.71,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,740,870,0.5468126,1.7011215,103,98600,101021.93,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,695,865,0.5468126,1.7011215,103,98409,102306.664,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,0,1,1,725,767,0.5468126,1.7011215,103,108986,112251.99,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,0,1,1,897,754,0.5468126,1.7011215,103,115506,106881.35,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,135,753,0.5468126,1.7011215,103,105782,106707.91,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,0,1,1,710,795,0.5468126,1.7011215,103,113333,113194.35,LAX
晚間班機,TPE,凌晨抵達,0,0,1,1,0,0,1,1,135,797,0.5468126,1.7011215,103,111443,115245.44,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,0,1,1,220,761,0.5468126,1.7011215,103,105809,106067.19,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,0,2,1,175,1575,0.5468126,1.7011215,103,153786,149871.98,LAX
上午班機,TSA,上午抵達,0,0,2,1,1,0,2,1,1415,840,0.5468126,1.7011215,62,129611,144266.17,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,820,1610,0.5468126,1.7011215,62,170017,173233.06,LAX
上午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,1425,765,0.5468126,1.7011215,62,109629,128644.805,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,738,777,0.5468126,1.7011215,62,83453,83240.73,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,245,780,0.5468126,1.7011215,62,83454,87695.02,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,577,777,0.5468126,1.7011215,62,83454,82782.195,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,0,1,1,65,855,0.5468126,1.7011215,62,83107,105389.3,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,0,1,1,706,848,0.5468126,1.7011215,62,82771,100124.266,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,200,850,0.5468126,1.7011215,62,85982,110327.18,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,345,853,0.5468126,1.7011215,62,83107,109039.01,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,0,1,1,475,851,0.5468126,1.7011215,62,83077,104115.88,LAX
下午班機,TPE,上午抵達,0,0,2,1,1,0,2,1,1345,830,0.5468126,1.7011215,80,130165,145557.36,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,1710,905,0.5468126,1.7011215,80,135557,150602.55,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,1200,845,0.5468126,1.7011215,80,129996,140930.67,LAX
下午班機,TPE,上午抵達,1,0,2,1,1,0,2,1,1115,840,0.5468126,1.7011215,80,141770,143643.84,LAX
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,440,780,0.5468126,1.7011215,80,84555,104847.35,LAX
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,250,770,0.5468126,1.7011215,80,84043,100742.73,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,105,777,0.5468126,1.7011215,80,83452,85889.41,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,0,0,1,1,708,777,0.5468126,1.7011215,80,83454,89402.25,LAX
下午班機,TPE,早晨抵達,1,1,1,1,0,0,1,1,1130,778,0.5468126,1.7011215,80,83454,91198.35,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,302,777,0.5468126,1.7011215,80,83454,88292.1,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,463,777,0.5468126,1.7011215,80,83454,86163.016,LAX
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,330,780,0.5468126,1.7011215,80,141168,130497.58,LAX
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,270,770,0.5468126,1.7011215,80,141224,134843.2,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,220,880,0.5468126,1.7011215,80,97911,99955.49,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,95,875,0.5468126,1.7011215,80,97911,99363.94,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,345,875,0.5468126,1.7011215,80,97895,99365.65,LAX
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,1,1090,800,0.5468126,1.7011215,80,67867,73815.83,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,0,2,1,670,780,0.5468126,1.7011215,16,140493,135155.67,LAX
凌晨班機,TPE,上午抵達,0,0,5,1,1,0,1,1,715,742,0.5468126,1.7011215,16,107621,108845.03,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,887,729,0.5468126,1.7011215,16,107806,106630.586,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,0,1,1,1025,727,0.5468126,1.7011215,16,106521,113140.5,LAX
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,85,1555,0.5468126,1.7011215,16,155513,160752.89,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,140,840,0.5468126,1.7011215,41,148159,146581.52,LAX
早晨班機,TPE,下午抵達,1,0,2,1,2,0,2,1,500,805,0.5468126,1.7011215,41,122659,121726.055,LAX
早晨班機,TPE,上午抵達,1,0,2,1,2,0,2,1,190,805,0.5468126,1.7011215,41,122659,119544.01,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,755,890,0.5468126,1.7011215,41,63656,76690.65,LAX
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,835,880,0.5468126,1.7011215,41,83202,86338.555,LAX
早晨班機,TSA,上午抵達,0,0,2,1,1,0,2,1,190,835,0.5468126,1.7011215,41,153915,157677.17,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,245,775,0.5468126,1.7011215,41,140951,137072.4,LAX
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,825,770,0.5468126,1.7011215,41,141060,138140.38,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,600,770,0.5468126,1.7011215,41,141149,134835.11,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,0,2,1,355,760,0.5468126,1.7011215,41,141247,137193.25,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,0,2,1,300,775,0.5468126,1.7011215,41,140951,140484.22,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,0,2,1,430,770,0.5468126,1.7011215,41,118823,135628.0,LAX
