出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測最低價格,最低價格,效能,最佳效能,標準化效能
上午9:00,晚間班機,TSA,HND,CI 220,27286.5,23478.938,22758,0.13954013889652397,0.16596118959925238,0.8407998233410625
上午9:30,晚間班機,TSA,HND,JL 96,31648.0,30067.443,29624,0.04994176567239638,0.06395348837209303,0.7809076086956525
下午1:30,下午班機,TSA,HND,NH 852,33837.5,33671.21,33732,0.004914370151459206,0.0031178426302179534,1.5762085308056955
下午4:50,下午班機,TSA,HND,NH 854,33840.75,29728.314,33732,0.1215231931916403,0.003213581259280601,37.81550344827588
下午3:35,下午班機,TSA,HND,JL 98,29628.0,30021.37,29621,-0.013276967733225294,0.00023626299446469556,-56.19571428571414
下午4:30,下午班機,TSA,HND,BR 190,26187.5,29728.314,26153,-0.13521008114558467,0.0013174224343675417,-102.63228985507243
清晨7:15,早晨班機,TSA,HND,BR 192,26166.75,25114.959,26153,0.04019570638310073,0.0005254760335158168,76.49389090909098
下午6:25,晚間班機,TSA,HND,CI 222,24376.25,19461.678,22208,0.20161312753192145,0.08894928465206912,2.266607632883662
上午9:00,晚間班機,TSA,HND,CI 220,29167.25,23478.938,24112,0.19502393952120964,0.17331939075504205,1.1252286237080267
上午9:30,晚間班機,TSA,HND,JL 96,29637.75,30067.443,29621,-0.014498165346559684,0.0005651576114921005,-25.653313432835777
下午1:30,下午班機,TSA,HND,NH 852,33744.5,33671.21,33732,0.002171909496362396,0.00037043073686082175,5.86320000000007
下午4:50,下午班機,TSA,HND,NH 854,33833.25,29728.314,33732,0.12132845647403077,0.0029926182084192327,40.542577777777794
下午3:35,下午班機,TSA,HND,JL 98,33020.75,30021.37,29621,0.09083318822255707,0.10295798853751051,0.8822354584895952
下午4:30,下午班機,TSA,HND,BR 190,26163.0,29728.314,26153,-0.13627313381492942,0.0003822191644689065,-356.53139999999985
清晨7:15,早晨班機,TSA,HND,BR 192,27962.75,25114.959,26153,0.10184230807055819,0.06472002932472665,1.5735825390247278
下午6:25,晚間班機,TSA,HND,CI 222,25244.75,19461.678,22208,0.2290801849889581,0.12029233801087355,1.9043622293570428
上午9:00,晚間班機,TSA,HND,CI 220,26882.0,23799.895,23629,0.11465311360761847,0.12101034149244848,0.9474654165385797
上午9:30,晚間班機,TSA,HND,JL 96,30351.0,30161.125,29621,0.00625597179664591,0.024051925801456295,0.2601027397260274
下午1:30,下午班機,TSA,HND,NH 852,34033.75,33708.19,33732,0.009565798655746065,0.008866198993646013,1.078906379453182
下午4:50,下午班機,TSA,HND,NH 854,33843.75,29974.709,33732,0.11432069436749773,0.003301939058171745,34.62229082774051
下午3:35,下午班機,TSA,HND,JL 98,29628.25,30154.223,29621,-0.017752415346839648,0.0002446988937922422,-72.54800000000024
下午4:30,下午班機,TSA,HND,BR 190,26186.75,29974.709,26153,-0.1446517418159947,0.0012888197275339628,-112.23582222222218
清晨7:15,早晨班機,TSA,HND,BR 192,27956.75,25921.535,26153,0.0727986979888578,0.0645193021363356,1.1283243243243244
下午6:25,晚間班機,TSA,HND,CI 222,25247.25,22087.32,22208,0.1251593737931854,0.12037944726653398,1.0397071645965288
上午9:00,晚間班機,TSA,HND,CI 220,24746.25,23799.895,23629,0.038242359953528295,0.0451482547860787,0.8470396061758778
上午9:30,晚間班機,TSA,HND,JL 96,30283.5,30161.125,29621,0.0040409794112305384,0.021876599468357356,0.1847169811320755
下午1:30,下午班機,TSA,HND,NH 852,33843.5,33708.19,33732,0.003998108942632933,0.0032945765065669924,1.21354260089684
下午4:50,下午班機,TSA,HND,NH 854,33843.0,29974.709,33732,0.11430106669030526,0.003279851077032178,34.84946846846848
下午3:35,下午班機,TSA,HND,JL 98,30940.0,30154.223,29621,0.025396800258564906,0.042630898513251456,0.595736921910537
下午4:30,下午班機,TSA,HND,BR 190,26168.5,29974.709,26153,-0.14545002579437105,0.0005923151881078396,-245.56187096774187
清晨7:15,早晨班機,TSA,HND,BR 192,27989.0,25921.535,26153,0.07386705491443067,0.0655971988995677,1.1260702614379083
下午6:25,晚間班機,TSA,HND,CI 222,25245.25,22087.32,23057,0.12509006644814372,0.08667967241362236,1.443130355306752
上午9:00,晚間班機,TSA,HND,CI 220,27757.5,23799.895,23629,0.14257786183914256,0.14873457624065567,0.9586060312462154
上午9:30,晚間班機,TSA,HND,JL 96,40399.75,30161.125,40324,0.25343288015396137,0.0018750116027945718,135.16336633663366
下午1:30,下午班機,TSA,HND,NH 852,33741.75,33708.19,33732,0.000994613498114285,0.00028895952343906286,3.4420512820510436
下午4:50,下午班機,TSA,HND,NH 854,33744.0,29974.709,33732,0.11170255452821246,0.00035561877667140827,314.1075833333334
下午3:35,下午班機,TSA,HND,JL 98,32958.5,30154.223,29621,0.08508509185794251,0.10126371042371467,0.8402328089887635
下午4:30,下午班機,TSA,HND,BR 190,26161.0,29974.709,26153,-0.14577841061121513,0.0003057987080004587,-476.71362499999987
清晨7:15,早晨班機,TSA,HND,BR 192,26168.5,25921.535,26153,0.009437491640713077,0.0005923151881078396,15.933225806451624
下午6:25,晚間班機,TSA,HND,CI 222,24838.25,22087.32,23057,0.11075377693678098,0.07171398951214357,1.544381754385965
上午9:00,晚間班機,TSA,HND,CI 220,33481.25,23799.895,23629,0.28915751353369423,0.2942617136456972,0.982654216042021
上午9:30,晚間班機,TSA,HND,JL 96,30345.25,30161.125,29621,0.006067671217076808,0.02386699730600341,0.2542285122540559
下午1:30,下午班機,TSA,HND,NH 852,36198.5,33708.19,33732,0.06879594458333903,0.0681381825213752,1.009653354956415
下午4:50,下午班機,TSA,HND,NH 854,33935.25,29974.709,33732,0.11670876153851824,0.0059893473600459695,19.486056580565812
下午3:35,下午班機,TSA,HND,JL 98,30348.5,30154.223,29621,0.006401535495988211,0.023971530718157406,0.26704742268040993
下午4:30,下午班機,TSA,HND,BR 190,27967.25,29974.709,26153,-0.0717789199867702,0.06487051819538925,-1.1064952459694084
清晨7:15,早晨班機,TSA,HND,BR 192,26165.75,25921.535,26153,0.009333384290532477,0.00048727821675281617,19.154117647058836
下午6:25,晚間班機,TSA,HND,CI 222,24678.25,22087.32,23057,0.10498840071723077,0.06569550109914601,1.598106399383192
上午9:00,晚間班機,TSA,HND,CI 220,29598.0,23799.895,23629,0.19589516183525912,0.2016690316913305,0.9713695761434076
上午9:30,晚間班機,TSA,HND,JL 96,35635.25,30161.125,29636,0.1536154509930476,0.16835156200672088,0.9124682251948159
下午1:30,下午班機,TSA,HND,NH 852,33738.25,33708.19,33732,0.0008909768586099656,0.00018524967951805444,4.8095999999996275
下午4:50,下午班機,TSA,HND,NH 854,33743.5,29974.709,33732,0.11168939203105786,0.0003408063775245603,327.7209565217392
下午3:35,下午班機,TSA,HND,JL 98,30280.25,30154.223,29621,0.004162019798383376,0.021771616812939126,0.19116723549487785
下午4:30,下午班機,TSA,HND,BR 190,27959.25,29974.709,26153,-0.07208558884805562,0.06460294893461019,-1.1158250519031137
清晨7:15,早晨班機,TSA,HND,BR 192,26162.5,25921.535,26153,0.009210320114667946,0.00036311514572384137,25.36473684210528
下午6:25,晚間班機,TSA,HND,CI 222,27133.5,22087.32,23057,0.18597600751838134,0.15023863489782005,1.23787072243346
上午9:00,晚間班機,TSA,HND,CI 220,27298.5,24425.457,23629,0.10524545304687076,0.1344213051999194,0.7829521733206163
上午9:30,晚間班機,TSA,HND,JL 96,34410.5,31426.38,29636,0.0867212042835762,0.13875125325118787,0.6250120431458789
下午1:30,下午班機,TSA,HND,NH 852,33842.0,33608.875,33732,0.006888629513622126,0.0032503989125938185,2.1193181818181817
下午4:50,下午班機,TSA,HND,NH 854,33843.0,30289.771,33732,0.10499154921254024,0.003279851077032178,32.01107207207207
下午3:35,下午班機,TSA,HND,JL 98,36358.5,31101.66,29621,0.1445835224225422,0.18530742467373518,0.7802359925788497
下午4:30,下午班機,TSA,HND,BR 190,26173.25,30289.771,26153,-0.15727970351408407,0.0007736906956530045,-203.28498765432101
清晨7:15,早晨班機,TSA,HND,BR 192,26173.75,30708.754,26155,-0.17326535173599505,0.0007163665886623047,-241.86688000000004
下午6:25,晚間班機,TSA,HND,CI 222,24800.0,24060.447,23057,0.029820685483870964,0.07028225806451613,0.4242989099254159
上午9:00,晚間班機,TSA,HND,CI 220,29168.0,24425.457,23629,0.16259404141524963,0.18989989029072957,0.8562092435457667
上午9:30,晚間班機,TSA,HND,JL 96,32234.75,31426.38,31741,0.025077594831664555,0.015317320593458923,1.6372050632911372
下午1:30,下午班機,TSA,HND,NH 852,33742.25,33608.875,33732,0.003952759522557032,0.000303773459090606,13.012195121951219
下午4:50,下午班機,TSA,HND,NH 854,33744.5,30289.771,33732,0.10237902472995597,0.00037043073686082175,276.37832
下午3:35,下午班機,TSA,HND,JL 98,36288.5,31101.66,32224,0.14293343621257423,0.11200518070463095,1.2761323656046253
下午4:30,下午班機,TSA,HND,BR 190,34052.5,30289.771,26153,0.11049787827619116,0.23198003083474047,0.4763249572757769
清晨7:15,早晨班機,TSA,HND,BR 192,30436.5,30708.754,26153,-0.008944983818770253,0.14073562991802605,-0.06355877203221684
下午6:25,晚間班機,TSA,HND,CI 222,28514.0,24060.447,23061,0.15618829346987445,0.1912393911762643,0.8167161195672107
上午9:00,晚間班機,TSA,HND,CI 220,31064.0,24586.246,23629,0.20852929436003093,0.23934457893381406,0.8712513786146605
上午9:30,晚間班機,TSA,HND,JL 96,32230.5,31996.922,31741,0.007247110656055641,0.015187477699694389,0.4771767109295227
下午1:30,下午班機,TSA,HND,NH 852,33934.5,34502.355,33732,-0.01673385492640243,0.005967378331786235,-2.804222222222238
下午4:50,下午班機,TSA,HND,NH 854,33738.0,31171.383,33732,0.07607495998577267,0.00017784101013693757,427.7694999999997
下午4:30,下午班機,TSA,HND,BR 190,29650.5,31171.383,26153,-0.05129367127029904,0.11795753865870727,-0.4348486061472485
清晨7:15,早晨班機,TSA,HND,BR 192,26164.0,28760.795,26153,-0.09925068796820051,0.0004204250114661367,-236.07227272727255
下午6:25,晚間班機,TSA,HND,CI 222,34305.0,24228.836,23057,0.29372289753680225,0.32788223291065444,0.895818278805121
上午9:00,晚間班機,TSA,HND,CI 220,25425.0,23799.895,23629,0.06391760078662732,0.07063913470993118,0.9048468819599107
上午9:30,晚間班機,TSA,HND,JL 96,32239.75,30161.125,31741,0.06447398010220302,0.01547003311129894,4.167669172932331
下午1:30,下午班機,TSA,HND,NH 852,33751.25,33708.19,33732,0.001275804599829567,0.0005703492463242102,2.236883116882996
下午4:50,下午班機,TSA,HND,NH 854,33748.75,29974.709,33732,0.11182757879921482,0.0004963146783214193,225.315880597015
下午3:35,下午班機,TSA,HND,JL 98,32241.0,30154.223,32224,0.06472432616854311,0.0005272789305542633,122.75158823529401
下午4:30,下午班機,TSA,HND,BR 190,32232.25,29974.709,26153,0.07003982036624812,0.18860768329855968,0.37135189373689204
清晨7:15,早晨班機,TSA,HND,BR 192,38302.5,25921.535,26155,0.32324169440637035,0.3171464003655114,1.0192191809014202
下午6:25,晚間班機,TSA,HND,CI 222,25223.5,22087.32,23057,0.12433563938390788,0.08589212440779431,1.4475790445418881
上午9:00,晚間班機,TSA,HND,CI 220,31476.25,23799.895,24124,0.2438776855565704,0.23358087446884557,1.0440824237478321
上午9:30,晚間班機,TSA,HND,JL 96,34842.0,30161.125,29621,0.13434576086332586,0.1498478847368119,0.8965475962459298
下午1:30,下午班機,TSA,HND,NH 852,33750.75,33708.19,33732,0.001261009014614421,0.0005555432101508855,2.2698666666665424
下午4:50,下午班機,TSA,HND,NH 854,33838.25,29974.709,33732,0.11417673786321696,0.003139937792291268,36.362738823529426
下午3:35,下午班機,TSA,HND,JL 98,35492.0,30154.223,29716,0.15039380705511096,0.16274089935760172,0.9241303670360107
下午4:30,下午班機,TSA,HND,BR 190,26155.5,29974.709,26153,-0.1460193458354839,9.558219112614938e-05,-1527.6835999999996
清晨7:15,早晨班機,TSA,HND,BR 192,26167.75,25921.535,26153,0.009409100897096623,0.0005636709308213354,16.692542372881366
下午6:25,晚間班機,TSA,HND,CI 222,13883.5,22087.32,8915,-0.5909043108726185,0.35787085389130985,-1.6511663479923515
下午6:25,晚間班機,TSA,HND,CI 222,23534.0,22087.32,23057,0.0614719129769695,0.020268547633211523,3.03287211740042
上午9:00,晚間班機,TSA,HND,CI 220,34303.25,23799.895,25282,0.30619125010020914,0.26298528565077656,1.1642904253845086
上午9:30,晚間班機,TSA,HND,JL 96,34487.25,30161.125,33841,0.125441286272463,0.018738809270092572,6.6941972920696315
下午1:30,下午班機,TSA,HND,NH 852,33746.5,33708.19,33732,0.0011352288385461505,0.0004296741884343562,2.6420689655170806
下午4:50,下午班機,TSA,HND,NH 854,41098.0,29974.709,33747,0.27065285415348683,0.1788651515888851,1.513167052101755
下午3:35,下午班機,TSA,HND,JL 98,36756.75,30154.223,34324,0.17962760581389808,0.06618512246050046,2.7140178809988686
下午4:30,下午班機,TSA,HND,BR 190,28995.0,29974.709,27107,-0.03378889463700634,0.06511467494395586,-0.5189136652542368
清晨7:15,早晨班機,TSA,HND,BR 192,37203.5,25921.535,27107,0.3032500974370691,0.27138575671643794,1.1174134601099392
下午6:25,晚間班機,TSA,HND,CI 222,29120.0,22087.32,24201,0.24150686813186814,0.1689217032967033,1.4296970929050619
上午9:00,晚間班機,TSA,HND,CI 220,34102.75,24586.246,25282,0.2790538592928723,0.25865216148257836,1.0788769662443671
上午9:30,晚間班機,TSA,HND,JL 96,36516.75,31996.922,34324,0.12377410366475662,0.060047786289853286,2.061260061566527
下午1:30,下午班機,TSA,HND,NH 852,33747.5,33821.086,33732,-0.0021804874435144223,0.00045929328098377655,-4.747483870967933
下午4:50,下午班機,TSA,HND,NH 854,43542.5,30419.432,33738,0.3013852672676121,0.22517081012803583,1.3384739660360039
下午3:35,下午班機,TSA,HND,JL 98,34333.0,32833.99,34324,0.043660909329216846,0.0002621384673637608,166.5566666666669
下午4:30,下午班機,TSA,HND,BR 190,29146.75,30419.432,27107,-0.043664628131781444,0.06998207347302872,-0.6239401887486216
清晨7:15,早晨班機,TSA,HND,BR 192,36677.75,28760.795,27192,0.21585170846085167,0.2586240977159177,0.8346156076219594
下午6:25,晚間班機,TSA,HND,CI 222,25341.75,24228.836,24201,0.04391622520149558,0.04501464973808044,0.9755985097523564
上午9:00,晚間班機,TSA,HND,CI 220,24309.0,24425.457,23629,-0.004790694804393374,0.027973178658110165,-0.1712602941176449
上午9:30,晚間班機,TSA,HND,JL 96,32237.0,31426.38,31741,0.02514564010298722,0.015386047088748953,1.6343145161290302
下午1:30,下午班機,TSA,HND,NH 852,33744.25,33608.875,33732,0.004011794602043311,0.0003630248116345748,11.051020408163264
下午4:50,下午班機,TSA,HND,NH 854,33751.5,30289.771,33732,0.10256518969527278,0.0005777520999066708,177.52456410256409
下午3:35,下午班機,TSA,HND,JL 98,32237.25,31101.66,31741,0.035226019589139894,0.015393682773809802,2.2883425692695214
下午4:30,下午班機,TSA,HND,BR 190,26208.25,30289.771,26153,-0.15573420583213304,0.0021081148111758703,-73.87368325791856
清晨7:15,早晨班機,TSA,HND,BR 192,26185.5,30708.754,26153,-0.17273888220580094,0.001241144908441695,-139.17704615384616
下午6:25,晚間班機,TSA,HND,CI 222,24841.25,24060.447,23057,0.0314317113671816,0.07182609570774418,0.43760851898556813
上午9:00,晚間班機,TSA,HND,CI 220,24433.75,24425.457,23629,0.00033940758172615684,0.032936000409269965,0.010305063684375873
上午9:30,晚間班機,TSA,HND,JL 96,30934.5,31426.38,29621,-0.01590069340057221,0.042460683056134735,-0.3744803958888474
下午1:30,下午班機,TSA,HND,NH 852,33746.0,33608.875,33732,0.004063444556391869,0.00041486398387957093,9.794642857142856
下午4:50,下午班機,TSA,HND,NH 854,33738.5,30289.771,33732,0.10221939327474545,0.0001926582391036946,530.5736923076922
下午3:35,下午班機,TSA,HND,JL 98,29630.5,31101.66,29621,-0.04965019152562393,0.0003206155819172812,-154.85894736842104
下午4:30,下午班機,TSA,HND,BR 190,26206.0,30289.771,26153,-0.1558334350912005,0.0020224376097077003,-77.05228301886794
清晨7:15,早晨班機,TSA,HND,BR 192,26227.75,30708.754,26153,-0.17084972977094873,0.002850034791394611,-59.94654180602007
下午6:25,晚間班機,TSA,HND,CI 222,25240.0,24060.447,23057,0.04673347860538827,0.08648969889064977,0.5403357764544204
上午9:00,晚間班機,TSA,HND,CI 220,33097.25,23799.895,24112,0.2809101964664738,0.2714802589338993,1.0347352605659277
上午9:30,晚間班機,TSA,HND,JL 96,33116.0,30161.125,29621,0.08922801666867979,0.10553810846720618,0.8454577968526465
下午1:30,下午班機,TSA,HND,NH 852,33748.5,33708.19,33732,0.0011944234558572283,0.0004889106182497,2.4430303030301617
下午4:50,下午班機,TSA,HND,NH 854,33744.25,29974.709,33732,0.11170913563051486,0.0003630248116345748,307.7176326530613
下午3:35,下午班機,TSA,HND,JL 98,34669.0,30154.223,29621,0.13022518676627529,0.14560558423952233,0.894369453248811
下午4:30,下午班機,TSA,HND,BR 190,26169.0,29974.709,26153,-0.14542814016584504,0.0006114104474760212,-237.85681249999993
清晨7:15,早晨班機,TSA,HND,BR 192,26187.75,25921.535,26153,0.010165630877032206,0.0013269563059063875,7.660863309352522
下午6:25,晚間班機,TSA,HND,CI 222,24820.25,22087.32,23057,0.11010888286781964,0.07104078323143401,1.549939033035588
上午9:00,晚間班機,TSA,HND,CI 220,29186.25,23799.895,23629,0.18455111567947233,0.19040644138935287,0.969248279274821
上午9:30,晚間班機,TSA,HND,JL 96,30438.0,30161.125,29621,0.009096359813391157,0.026841448189762796,0.33889228886168915
下午1:30,下午班機,TSA,HND,NH 852,33744.0,33708.19,33732,0.0010612256993835251,0.00035561877667140827,2.9841666666664723
下午4:50,下午班機,TSA,HND,NH 854,33748.5,29974.709,33732,0.11182099945182752,0.0004889106182497,228.71460606060614
下午3:35,下午班機,TSA,HND,JL 98,31084.25,30154.223,29621,0.029919557332089345,0.04707367879231444,0.6355899538698091
下午4:30,下午班機,TSA,HND,BR 190,26190.25,29974.709,26153,-0.14449877339849748,0.0014222850106432737,-101.59621476510064
清晨7:15,早晨班機,TSA,HND,BR 192,26192.75,25921.535,26153,0.010354582852125116,0.0015175955178436781,6.823018867924532
下午6:25,晚間班機,TSA,HND,CI 222,25266.5,22087.32,23057,0.12582589594918173,0.08744780638394713,1.438868522290111
上午9:00,晚間班機,TSA,HND,CI 220,25465.75,23799.895,23629,0.06541550906609857,0.07212628726819355,0.9069579420171497
上午9:30,晚間班機,TSA,HND,JL 96,31237.5,30161.125,29621,0.0344577831132453,0.05174869947979192,0.6658676152180638
下午1:30,下午班機,TSA,HND,NH 852,33737.75,33708.19,33702,0.000876169869063517,0.001059643870738268,0.8268531468530816
下午4:50,下午班機,TSA,HND,NH 854,33742.75,29974.709,33702,0.11166964755391902,0.0012076668321343103,92.467263803681
下午3:35,下午班機,TSA,HND,JL 98,30431.0,30154.223,29621,0.009095231835956697,0.026617593900956263,0.3416999999999978
下午4:30,下午班機,TSA,HND,BR 190,26190.25,29974.709,26153,-0.14449877339849748,0.0014222850106432737,-101.59621476510064
清晨7:15,早晨班機,TSA,HND,BR 192,26182.0,25921.535,26153,0.0099482468871744,0.0011076311970055763,8.981551724137937
下午6:25,晚間班機,TSA,HND,CI 222,24814.5,22087.32,23057,0.10990267786979388,0.07082552539845655,1.5517382645803701
上午9:00,晚間班機,TSA,HND,CI 220,24428.25,23799.895,23629,0.02572247295651549,0.03271826676081995,0.7861807944948384
上午9:30,晚間班機,TSA,HND,JL 96,33611.5,30161.125,29621,0.10265459738482365,0.11872424616574684,0.864647287307355
下午1:30,下午班機,TSA,HND,NH 852,33741.75,33708.19,33702,0.000994613498114285,0.0011780657494054102,0.8442767295596899
下午4:50,下午班機,TSA,HND,NH 854,33744.75,29974.709,33702,0.11172229754258073,0.001266863734358678,88.18809356725149
下午3:35,下午班機,TSA,HND,JL 98,30944.5,30154.223,29621,0.02553852865614239,0.04277012069996284,0.5971114469210413
下午4:30,下午班機,TSA,HND,BR 190,26190.5,29974.709,26153,-0.14448784864741027,0.0014318168801664725,-100.91223999999997
清晨7:15,早晨班機,TSA,HND,BR 192,26165.25,25921.535,26153,0.009314453330275849,0.000468178213470156,19.89510204081634
下午6:25,晚間班機,TSA,HND,CI 222,24837.25,22087.32,23057,0.11071797401081039,0.07167661476210128,1.544687543884286
上午9:00,晚間班機,TSA,HND,CI 220,25439.75,23799.895,23629,0.06446034257412118,0.07117797934335046,0.9056219798426064
上午9:30,晚間班機,TSA,HND,JL 96,32264.5,30161.125,29621,0.06519161927195524,0.08193215453517023,0.795678078305277
下午1:30,下午班機,TSA,HND,NH 852,33744.25,33708.19,33732,0.0010686265067381161,0.0003630248116345748,2.9436734693875652
下午4:50,下午班機,TSA,HND,NH 854,33740.5,29974.709,33732,0.11161040885582611,0.0002519227634445251,443.03423529411776
下午3:35,下午班機,TSA,HND,JL 98,31737.75,30154.223,29621,0.04989411662767519,0.0666950240644028,0.7480935396244235
下午4:30,下午班機,TSA,HND,BR 190,26191.5,29974.709,26153,-0.14444415172861422,0.0014699425386098543,-98.26516883116881
清晨7:15,早晨班機,TSA,HND,BR 192,26166.0,25921.535,26153,0.009342849499350308,0.0004968279446610105,18.80500000000001
下午6:25,晚間班機,TSA,HND,CI 222,24826.5,22087.32,23057,0.11033291039816326,0.07127464604354218,1.5479966092116417
上午9:00,晚間班機,TSA,HND,CI 220,26207.75,23478.938,23629,0.10412233022674597,0.09839646669401227,1.0581917595734374
上午9:30,晚間班機,TSA,HND,JL 96,32385.75,30067.443,31741,0.07158416896320142,0.01990844738812595,3.59566808840636
下午1:30,下午班機,TSA,HND,NH 852,33744.5,33671.21,33732,0.002171909496362396,0.00037043073686082175,5.86320000000007
下午4:50,下午班機,TSA,HND,NH 854,33749.5,29728.314,33732,0.11914801700765942,0.0005185262003881539,229.7820571428572
下午3:35,下午班機,TSA,HND,JL 98,33366.25,30021.37,29624,0.10024740568688423,0.11215674521410107,0.893815218117443
下午4:30,下午班機,TSA,HND,BR 190,26191.75,29728.314,26153,-0.13502587646873532,0.0014794734983343992,-91.26616774193543
清晨7:15,早晨班機,TSA,HND,BR 192,26165.5,25114.959,26153,0.040149853815138296,0.0004777283063576083,84.04328000000008
下午6:25,晚間班機,TSA,HND,CI 222,25304.0,19461.678,23057,0.2308853145747708,0.08880018969332912,2.6000542946150422
上午9:00,晚間班機,TSA,HND,CI 220,24428.5,23478.938,23629,0.03887107272243493,0.032728165871830035,1.187694809255787
上午9:30,晚間班機,TSA,HND,JL 96,31091.5,30067.443,29621,0.03293687985462267,0.047295884727337055,0.6964005440326424
下午1:30,下午班機,TSA,HND,NH 852,36199.25,33671.21,33732,0.06983680601117428,0.06815748945074829,1.0246387678589526
下午4:50,下午班機,TSA,HND,NH 854,33745.0,29728.314,33732,0.11903055267447034,0.00038524225811231293,308.9758461538463
下午3:35,下午班機,TSA,HND,JL 98,30440.25,30021.37,29621,0.01376072798350871,0.02691337948932745,0.5112969179127264
下午4:30,下午班機,TSA,HND,BR 190,26167.0,29728.314,26153,-0.13609943822371684,0.0005350250315282608,-254.37957142857135
清晨7:15,早晨班機,TSA,HND,BR 192,26186.75,25114.959,26153,0.0409287521360994,0.0012888197275339628,31.756770370370397
下午6:25,晚間班機,TSA,HND,CI 222,10164.5,19461.678,8798,-0.9146714545722859,0.13443848689064883,-6.803642883278449
下午6:25,晚間班機,TSA,HND,CI 222,25266.75,19461.678,23057,0.22975143221823147,0.0874568355645265,2.6270265867179545
上午9:00,晚間班機,TSA,HND,CI 220,27340.0,24381.656,23629,0.10820570592538409,0.13573518653986832,0.7971824306116952
下午1:30,下午班機,TSA,HND,NH 852,33749.25,33708.19,33732,0.0012166196285842699,0.0005111224693882087,2.3802898550723284
下午4:50,下午班機,TSA,HND,NH 854,33747.25,29974.709,33732,0.1117881012526947,0.00045188867241034453,247.3797377049181
下午3:35,下午班機,TSA,HND,JL 98,30439.0,30154.223,29621,0.009355662143959992,0.026873418969085714,0.34813814180928876
下午4:30,下午班機,TSA,HND,BR 190,26229.0,29974.709,26153,-0.14280792252849894,0.0028975561401502156,-49.28564473684209
清晨7:15,早晨班機,TSA,HND,BR 192,34714.75,25921.535,26153,0.25329910196674327,0.2466314750934401,1.0270347767687682
下午6:25,晚間班機,TSA,HND,CI 222,24283.25,22087.32,23057,0.09042982302616002,0.05049777109736135,1.7907686034658514
上午9:00,晚間班機,TSA,HND,CI 220,25011.75,23799.895,23629,0.04845142782892039,0.05528401651223925,0.8764093292352193
上午9:30,晚間班機,TSA,HND,JL 96,30440.25,30161.125,29621,0.009169602746363779,0.02691337948932745,0.34070796460176994
下午1:30,下午班機,TSA,HND,NH 852,33744.75,33708.19,33733,0.0010834277924713525,0.0003482023129523852,3.1114893617019295
下午4:50,下午班機,TSA,HND,NH 854,33749.0,29974.709,33733,0.11183415804912741,0.00047408812112951495,235.89318750000007
下午3:35,下午班機,TSA,HND,JL 98,30442.75,30154.223,29621,0.009477691732842736,0.026993290684974254,0.3511128688773936
下午4:30,下午班機,TSA,HND,BR 190,26171.25,29974.709,26153,-0.14532966518603424,0.000697330085494579,-208.40871232876705
清晨7:15,早晨班機,TSA,HND,BR 192,26210.0,25921.535,26153,0.011005913773368948,0.0021747424647081265,5.060789473684213
下午6:25,晚間班機,TSA,HND,CI 222,24283.0,22087.32,23057,0.09042045875715522,0.05048799571716839,1.790929853181077
上午9:00,晚間班機,TSA,HND,CI 220,25423.75,23799.895,23629,0.063871576773686,0.07059344117213236,0.9047806101128288
上午9:30,晚間班機,TSA,HND,JL 96,31091.25,30161.125,29622,0.029915973143569332,0.04725606078880714,0.633061085587885
下午1:30,下午班機,TSA,HND,NH 852,33747.0,33708.19,33734,0.0011500281506503591,0.0003852194269120218,2.985384615384436
下午4:50,下午班機,TSA,HND,NH 854,33748.75,29974.709,33734,0.11182757879921482,0.00043705322419348866,255.86718644067804
下午3:35,下午班機,TSA,HND,JL 98,30437.75,30154.223,29622,0.009314978932411174,0.026800601227094645,0.34756604351823256
下午4:30,下午班機,TSA,HND,BR 190,26213.25,29974.709,26154,-0.14349456858649726,0.0022603072873451403,-63.48454008438817
清晨7:15,早晨班機,TSA,HND,BR 192,26180.75,25921.535,26154,0.009900976862771317,0.0010217430745872445,9.690280373831781
下午6:25,晚間班機,TSA,HND,CI 222,24725.25,22087.32,23057,0.10668972002305337,0.06747151191595636,1.5812558069833658
上午9:00,晚間班機,TSA,HND,CI 220,29650.0,23799.895,23629,0.1973053962900506,0.20306913996627318,0.971616841056303
上午9:30,晚間班機,TSA,HND,JL 96,30434.5,30161.125,29624,0.00898240483661634,0.02663096157321461,0.33729179518815544
下午1:30,下午班機,TSA,HND,NH 852,33750.5,33708.19,33736,0.0012536110576138924,0.0004296232648405209,2.917931034482598
下午4:50,下午班機,TSA,HND,NH 854,33748.5,29974.709,33736,0.11182099945182752,0.0003703868320073485,301.9032800000001
下午3:35,下午班機,TSA,HND,JL 98,31238.25,30154.223,29624,0.034701911918881445,0.05167542996166559,0.6715360074337917
下午4:30,下午班機,TSA,HND,BR 190,26184.75,29974.709,26156,-0.14473917070050313,0.0010979673283113263,-131.82466086956518
清晨7:15,早晨班機,TSA,HND,BR 192,26191.75,25921.535,26156,0.010316798228449805,0.0013649336145923811,7.558461538461543
下午6:25,晚間班機,TSA,HND,CI 222,24822.25,22087.32,23057,0.110180583951898,0.07111563214454773,1.5493159609120524
上午9:00,晚間班機,TSA,HND,CI 220,26205.5,23799.895,23629,0.09179771422029726,0.0983190551601763,0.9336716475839315
上午9:30,晚間班機,TSA,HND,JL 96,32393.25,30161.125,31741,0.0689071025599469,0.020135367707778625,3.422192410885397
