出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測中位數價格,中位數價格,效能,最佳效能,標準化效能
下午1:30,下午班機,TSA,ICN,JX 745,6760.25,6604.088121650527,6258.0,0.023100015287818236,0.21201139011131245,0.10895648236488625
上午8:25,早晨班機,TSA,ICN,BR 211,8415.0,6894.500340571244,8954.0,0.1806892049232033,0.2998217468805704,0.6026554337807197
下午5:40,下午班機,TSA,HKG,UO 115,3721.0,2156.6924660715904,3578.0,0.4203997672476242,0.347487234614351,1.2098279458069678
中午12:40,下午班機,TSA,ICN,LJ 732,5234.75,7032.798885575146,4887.0,-0.34348323904200706,0.3340656191795215,-1.0281909281344654
下午3:20,下午班機,TSA,NRT,BR 196,9620.0,12855.455740049372,9836.0,-0.33632596050409275,0.0472972972972973,-7.110891736372246
下午3:35,下午班機,TSA,HND,JL 98,25122.25,11396.849231192871,13739.0,0.5463444066039916,0.5163649752709252,1.05805860732002
下午2:35,下午班機,TSA,NRT,CI 108,8469.0,9115.61401169464,8920.0,-0.07635069213539271,0.07486125870823002,-1.0198959174994335
晚上8:55,晚間班機,TSA,HND,MM 860,5630.0,6437.599390806075,5450.0,-0.14344571772754433,0.14564831261101244,-0.9848773058610666
晚上8:25,晚間班機,TSA,HKG,HX 285,3347.25,2635.095874179067,2821.0,0.21275797320813597,0.41593845694226605,0.5115131088676123
下午1:30,下午班機,TSA,ICN,JX 745,6136.0,5970.637559479012,6320.0,0.02694955028047385,0.1316818774445893,0.20465648579330142
下午1:30,下午班機,TSA,NRT,IT 202,8099.0,6341.860007311744,7799.0,0.21695764818968463,0.23459686381034695,0.9248105224675032
下午2:35,下午班機,TSA,NRT,CI 108,8985.0,12468.808887560754,9184.0,-0.38773610323436325,0.09549248747913189,-4.0603833188353775
上午10:35,早晨班機,TSA,NRT,JL 802,21021.0,10626.421122892318,18705.0,0.4944854610678694,0.4309975738547167,1.14730451182204
晚上10:30,晚間班機,TSA,HKG,CI 607,4017.0,4030.704399285102,3983.0,-0.003411600519069511,0.0599950211600697,-0.05686472732407563
上午9:40,早晨班機,TSA,ICN,BR 201,8825.5,7514.493658090068,11164.0,0.14854754313182622,0.16129397767831852,0.9209738966701315
下午3:00,下午班機,TSA,NRT,JX 804,17932.5,7200.893963648516,9776.0,0.5984445022362461,0.5541614387285655,1.0799100413938598
晚上8:45,晚間班機,TSA,ICN,BR 205,5816.5,6712.042320931249,5859.0,-0.15396584216130824,0.06748044356571821,-2.281636486449043
清晨7:15,早晨班機,TSA,HKG,CI 601,4110.5,3981.8593306635303,3983.0,0.03129562567484971,0.08113368203381584,0.3857291434376904
上午9:20,早晨班機,TSA,GMP,CI 260,13226.25,8579.53458874672,12770.0,0.3513252366508482,0.19236367073055477,1.8263595995885942
晚上8:15,晚間班機,TSA,HKG,CX 531,4430.0,4536.903455191763,4521.0,-0.02413170546089458,0.017381489841986456,-1.3883565609319868
晚上9:30,晚間班機,TSA,ICN,VZ 565,4043.75,3624.5657314973296,4131.0,0.10366226114440072,0.16612055641421947,0.6240182634948573
上午10:35,早晨班機,TSA,NRT,JL 802,22560.5,19749.199939658913,21998.0,0.12461160259484884,0.3391103920569136,0.3674661865683403
清晨7:15,早晨班機,TSA,HKG,CI 601,3947.5,3981.8593306635303,3969.0,-0.008704073632306592,0.04344521849271691,-0.20034595139084707
凌晨12:10,凌晨班機,TSA,HND,IT 216,6349.0,6417.151137477726,6099.0,-0.01073415301271469,0.11812883918727358,-0.0908681833036341
下午1:40,下午班機,TSA,ICN,OZ 712,7524.25,7813.205555709736,6466.0,-0.038403236961788295,0.3531581220719673,-0.10874232974305602
下午1:40,下午班機,TSA,ICN,OZ 712,16524.25,7813.205555709736,16709.0,0.5271673113327543,0.6399836603779294,0.8237199540710872
晚上8:55,晚間班機,TSA,HND,MM 860,5777.5,6210.728793632116,5950.0,-0.07498551166285007,0.2332323669407183,-0.32150559824275793
上午10:50,早晨班機,TSA,HKG,CI 909,3813.75,3955.691529251672,3923.0,-0.037218362307878575,0.058669288757784335,-0.6343755497281426
下午2:25,下午班機,TSA,HKG,BR 855,5303.25,4571.199638438413,4500.0,0.13803806374611552,0.2977890915947768,0.4635430499044402
中午12:25,下午班機,TSA,HKG,CX 461,4547.5,4536.903455191763,4527.0,0.00233019127173986,0.03331500824628917,0.06994419015337962
清晨7:00,早晨班機,TSA,HKG,BR 891,9148.25,6467.694700404093,6985.0,0.2930129040631713,0.5094143688683628,0.5751956010076513
晚上9:10,晚間班機,TSA,HKG,UO 117,1508.75,2701.388809688778,1520.0,-0.7904813983024213,0.11184755592377796,-7.067489242600167
上午9:50,早晨班機,TSA,HKG,BR 867,11318.0,4146.417552264642,5698.0,0.6336439695825551,0.6709666018731225,0.9443748285140056
下午3:50,下午班機,TSA,HKG,CX 443,4470.75,4536.903455191763,4521.0,-0.014796947982276572,0.02633786277470223,-0.5618127829449087
上午8:25,早晨班機,TSA,ICN,BR 211,6032.25,8230.67693626406,5985.5,-0.36444559430793827,0.08226615276223631,-4.430079468542187
晚上9:15,晚間班機,TSA,HKG,CX 479,4482.25,4536.903455191763,4522.0,-0.012193308091195936,0.028835964080539907,-0.4228507171509709
上午10:15,早晨班機,TSA,NRT,JX 802,10171.0,11022.530663038442,10180.0,-0.08372142985335189,0.16261921148362993,-0.514831114291682
上午9:50,早晨班機,TSA,HKG,BR 867,4076.75,4132.17358021187,4135.0,-0.013595040218769878,0.06469614276077758,-0.21013679701182977
下午2:55,下午班機,TSA,NRT,IT 700,4974.0,5280.213573436968,5099.0,-0.06156284146300113,0.1759147567350221,-0.34995836964224875
下午5:10,下午班機,TSA,ICN,OZ 714,8504.75,8968.68559608716,9245.0,-0.05455017444218347,0.4277315617743026,-0.12753366671353442
下午4:05,下午班機,TSA,SIN,SQ 881,8833.0,9203.078938387853,9127.0,-0.04189730990465898,0.0781161553266161,-0.5363462875186272
上午8:05,早晨班機,TSA,HKG,BR 851,4116.5,4150.720120619201,4135.0,-0.008312916462820655,0.07372768128264302,-0.11275163301219514
下午6:50,晚間班機,TSA,ICN,TG 635,7241.5,6440.374121693585,6135.0,0.11062982507856314,0.21231788993992956,0.5210574818253106
上午8:50,早晨班機,TSA,NRT,BR 198,9811.0,11262.565931238469,9831.0,-0.14795290299036476,0.06584446029966365,-2.247006085508465
下午2:50,下午班機,TSA,HKG,UO 113,2675.5,2500.029645467841,2963.0,0.06558413550071353,0.09250607363109699,0.7089711294228649
下午4:25,下午班機,TSA,NRT,CI 106,9047.25,12708.032131203585,8918.0,-0.40462926648468706,0.10558456989693,-3.832276504793075
上午8:20,早晨班機,TSA,HKG,CX 407,4494.0,4536.903455191763,4522.0,-0.009546830260739428,0.03137516688918558,-0.30427982405505666
清晨7:55,早晨班機,TSA,NRT,BR 184,9726.5,11262.565931238469,9837.0,-0.15792586554654486,0.04785894206549118,-3.2998194011567534
清晨7:15,早晨班機,TSA,HKG,CI 601,11181.75,7072.600938941779,7177.0,0.36748711615428903,0.6799248775907171,0.5404819389113441
晚上7:00,晚間班機,TSA,HKG,BR 809,4142.75,4177.3434250176215,4131.0,-0.008350353030624943,0.07959688612636534,-0.10490803644464437
中午12:25,下午班機,TSA,ICN,KE 186,16450.75,13384.928353233478,13842.0,0.1863636397590701,0.4024588544595231,0.46306259060778954
上午10:35,早晨班機,TSA,NRT,JL 802,8627.25,12458.089509576708,10275.0,-0.44403946907493214,0.19151525688950707,-2.3185592431997026
上午8:50,早晨班機,TSA,NRT,BR 198,16906.25,20055.532251845016,19039.0,-0.18627917201301386,0.36313493530499075,-0.5129750786895819
上午8:20,早晨班機,TSA,SIN,CI 753,6003.25,6348.288171107059,5840.0,-0.057475229435232346,0.0751676175404989,-0.7646275259990217
晚上9:20,晚間班機,TSA,HKG,HB 705,2066.75,1993.326520961014,2118.0,0.035526057355261154,0.022136204185315107,1.6048847877373988
上午10:50,早晨班機,TSA,HKG,CI 909,4080.75,3977.911347153564,3981.0,0.02520091964625036,0.07467989952827299,0.3374525113910949
晚上7:25,晚間班機,TSA,ICN,KE 188,9058.25,6608.2579941893,7180.0,0.2704707869412635,0.33199017470261916,0.8146951553115637
上午10:15,早晨班機,TSA,NRT,JX 802,13300.75,11022.530663038442,13422.0,0.1712850280594371,0.13125199706783452,1.3050089285187214
上午9:30,早晨班機,TSA,HND,JL 96,11867.0,11973.231800373094,11602.0,-0.008951866552043003,0.09201988708182354,-0.0972818684735296
下午4:30,下午班機,TSA,HND,BR 190,25878.5,25761.561944042776,25846.0,0.004518733928057024,0.23998686168054562,0.018829088794335997
下午6:25,晚間班機,TSA,HND,CI 222,10119.75,10711.134736465618,10463.0,-0.058438670566527594,0.11539316682724375,-0.5064309453783923
晚上8:15,晚間班機,TSA,HKG,CX 531,4517.25,4536.903455191755,4527.0,-0.004350756586807195,0.02684155182909956,-0.1620903520969468
凌晨1:30,凌晨班機,TSA,SIN,TR 897,6493.0,6884.367123454397,6438.0,-0.060275238480578655,0.32265516710303405,-0.18681008279446168
下午2:25,下午班機,TSA,HKG,BR 855,4111.25,4128.062847563782,4127.0,-0.004089473411683131,0.07254484645788993,-0.056371659895330335
上午9:50,早晨班機,TSA,HKG,BR 867,6452.25,4318.979854444243,5698.0,0.3306242234190797,0.4229919795420202,0.7816323699022651
上午9:25,早晨班機,TSA,ICN,JX 741,10035.5,9616.099918875543,7934.0,0.041791647762887435,0.46450102137412186,0.08997105676809114
下午2:50,下午班機,TSA,HKG,UO 113,1512.5,1762.419075544464,1505.0,-0.16523575242609193,0.1140495867768595,-1.4488062350403712
下午1:40,下午班機,TSA,ICN,OZ 712,5687.5,7813.205555709736,5839.0,-0.37375042737753594,0.14408791208791208,-2.593905498120483
晚上8:25,晚間班機,TSA,HKG,HX 285,4401.25,3161.542611795671,5621.0,0.28167165877973965,0.5069582504970179,0.5556111543772904
下午6:10,晚間班機,TSA,HKG,BR 857,3990.5,4736.0875699365815,4133.0,-0.1868406390017746,0.044480641523618594,-4.200493351755389
上午10:45,早晨班機,TSA,HKG,CX 489,4484.75,4536.903455191763,4527.0,-0.011629066322930596,0.02937733429957077,-0.3958516523093965
上午8:20,早晨班機,TSA,HKG,CX 407,4496.25,4536.903455191763,4520.0,-0.009041635850266997,0.03185988323603003,-0.28379375352016045
中午12:50,下午班機,TSA,NRT,CX 450,16045.5,15753.849073255604,16166.0,0.018176493518082714,0.1640646910348696,0.11078857616121413
下午6:10,晚間班機,TSA,HKG,BR 857,4064.75,4473.691075861126,3967.0,-0.10060669804074683,0.08973491604649732,-1.1211544231970547
清晨7:35,早晨班機,TSA,ICN,BR 75,14785.5,16908.921595317253,14037.0,-0.14361513613454083,0.34422238003449324,-0.41721614997882966
下午2:10,下午班機,TSA,HKG,UO 111,1567.75,1558.0369531036608,1520.0,0.0061955330227007905,0.0878647743581566,0.07051213717850573
上午8:20,早晨班機,TSA,SIN,CI 753,6028.75,5890.749834178687,5836.0,0.022890344735030183,0.07907941115488286,0.28946023245162705
下午2:50,下午班機,TSA,NRT,TR 874,11813.0,10327.924958472526,11088.0,0.12571531715292256,0.4084483196478456,0.30778757337356977
晚上9:20,晚間班機,TSA,HKG,HB 705,3854.75,3161.542611795671,3731.0,0.17983199642112438,0.2515727349374149,0.7148310267639383
下午1:40,下午班機,TSA,ICN,OZ 712,10412.75,13734.8667477423,14103.0,-0.3190431680144343,0.12981681112098148,-2.4576413891195124
晚上7:30,晚間班機,TSA,HKG,CX 565,4466.25,4536.903455191763,4521.0,-0.015819413421049647,0.0253568429890848,-0.6238715690221898
清晨6:40,早晨班機,TSA,NRT,TR 898,5499.0,6506.52177829995,4799.0,-0.18321909043461534,0.2364066193853428,-0.7750167525384228
中午12:25,下午班機,TSA,ICN,KE 186,12702.75,7167.455081263478,8091.0,0.43575563706571585,0.5240400700635689,0.8315311403817962
清晨7:00,早晨班機,TSA,ICN,CI 833,6387.75,6195.358468573411,5899.0,0.030118826100988406,0.15150091972916913,0.19880292578309344
晚上10:30,晚間班機,TSA,HKG,CI 607,3961.0,4235.683554149012,3983.0,-0.0693470220017702,0.046705377429941936,-1.4847759683730366
上午10:45,早晨班機,TSA,HKG,CX 489,4494.0,4536.903455191763,4521.0,-0.009546830260739428,0.03137516688918558,-0.30427982405505666
中午12:50,下午班機,TSA,NRT,CX 450,25405.75,30118.202434397204,19177.0,-0.1854876330908241,0.35227261545122657,-0.5265457062372921
下午1:55,下午班機,TSA,ICN,TG 633,6094.5,6233.869256560272,6135.0,-0.02286803783087576,0.06194109442940356,-0.3691900836033704
凌晨12:10,凌晨班機,TSA,HND,IT 216,9799.0,6417.151137477726,9699.0,0.3451218351385115,0.27553832023675884,1.2525366157489906
下午5:35,下午班機,TSA,SIN,SQ 879,11367.5,8521.165519097784,10995.0,0.25039230093707643,0.284011436111722,0.8816275300920602
下午1:25,下午班機,TSA,NRT,JL 8664,8693.5,10356.64201383538,10263.0,-0.1913086804894899,0.19698625409788922,-0.9711778182980324
下午3:15,下午班機,TSA,ICN,BR 160,13252.25,9458.263201101148,11657.0,0.286290011047094,0.5160821747250467,0.5547372590413937
下午4:50,下午班機,TSA,HND,NH 854,12875.25,16108.018274470442,12876.0,-0.25108392260114887,0.0009514378361585212,-263.89945097717896
上午8:45,早晨班機,TSA,SIN,JX 771,7103.0,6335.209469733824,7135.0,0.10809383785248144,0.2206110094326341,0.4899748119120458
上午8:25,早晨班機,TSA,SIN,JX 771,5607.5,6052.216702058709,5387.0,-0.07930748141929726,0.050022291573785106,-1.5854427880880906
晚上7:55,晚間班機,TSA,SIN,CI 755,8652.25,5778.100195887437,9289.0,0.3321852470874701,0.40212083562079226,0.8260831512862149
晚上9:20,晚間班機,TSA,HKG,HB 705,2112.75,1981.8866943322864,2202.0,0.061939796789830116,0.04342681339486451,1.4263030590486494
下午1:35,下午班機,TSA,ICN,7C 2602,5842.0,4796.585534113137,4558.0,0.17894804277419765,0.44026018486819585,0.4064597456791845
下午4:50,下午班機,TSA,HND,NH 854,12875.0,13153.758233863507,12875.0,-0.021651124960272425,0.00341747572815534,-6.335414405988806
下午6:35,晚間班機,TSA,HKG,CX 473,4556.25,4536.903455191755,4528.0,0.004246155239121031,0.035171467764060355,0.12072726869419781
下午1:20,下午班機,TSA,HKG,CX 495,4495.0,4536.903455191763,4528.0,-0.009322236972583534,0.022024471635150165,-0.4232672241592221
下午3:50,下午班機,TSA,HKG,CX 443,4519.75,4536.903455191763,4524.0,-0.0037952221232950907,0.036893633497427955,-0.10286929650232675
下午6:25,晚間班機,TSA,HND,CI 222,23329.75,15862.743722561512,25538.0,0.3200637073881412,0.2825469625692517,1.1327805631946732
晚上9:20,晚間班機,TSA,HKG,HB 705,2090.0,1993.326520961014,2107.0,0.04625525312870143,0.03301435406698565,1.4010649136084925
下午2:25,下午班機,TSA,HKG,BR 855,4435.5,4147.476998550908,4135.0,0.06493585874176343,0.1628903167624845,0.39864775287071513
下午4:10,下午班機,TSA,SIN,TR 899,4698.0,4750.701474346605,4398.0,-0.011217853202768243,0.19157088122605365,-0.05855719371845022
下午6:25,晚間班機,TSA,HND,CI 222,12505.75,10711.134736465618,10417.0,0.14350320960633167,0.31495512064450354,0.45563066037051914
下午1:35,下午班機,TSA,ICN,7C 2602,5311.25,5378.1239375536015,5281.0,-0.012590997891946629,0.3833843257236997,-0.03284171273350597
下午3:50,下午班機,TSA,HKG,CX 443,4482.75,4536.903455191755,4521.0,-0.012080409389717205,0.02894428643132006,-0.41736767007132797
清晨7:55,早晨班機,TSA,ICN,CI 160,8722.5,8831.270490588777,10915.0,-0.012470104968618714,0.2863284608770421,-0.04355174798349419
下午3:45,下午班機,TSA,HKG,HX 255,2631.0,2890.3994802095144,2780.0,-0.09859349304808605,0.25655644241733183,-0.38429552623631763
下午1:55,下午班機,TSA,ICN,TG 633,6036.0,6233.869256560272,6137.0,-0.03278152030488276,0.05400927766732936,-0.6069609096940869
晚上9:10,晚間班機,TSA,HKG,UO 117,2536.0,3161.542611795671,2428.0,-0.24666506774277241,0.2862776025236593,-0.8616289418673152
晚上7:30,晚間班機,TSA,HKG,CX 565,6039.75,5311.673463690538,5480.0,0.1205474624462043,0.272155304441409,0.44293629585366534
下午1:40,下午班機,TSA,ICN,OZ 712,11713.0,13924.56742944158,14483.0,-0.18881306492287034,0.211645180568599,-0.892120786382243
中午12:50,下午班機,TSA,NRT,GK 14,5048.0,6408.907057851338,5138.0,-0.2695933157391716,0.1366877971473851,-1.9723290693497657
中午12:10,下午班機,TSA,NRT,SL 394,11787.25,14321.33915253776,11900.0,-0.21498561178712247,0.4061379880803411,-0.5293413029479888
清晨7:05,早晨班機,TSA,ICN,BR 170,16361.0,14564.924823572446,16196.0,0.10977783609972212,0.22070778069800134,0.49738996854820094
上午10:50,早晨班機,TSA,HKG,HB 703,2186.25,2336.369777009814,2290.0,-0.06866542115943455,0.07558604917095484,-0.908440405505681
下午2:05,下午班機,TSA,GMP,TW 668,6725.0,5264.603052762822,4700.0,0.21715939735868822,0.41695167286245355,0.5208263007265258
上午9:25,早晨班機,TSA,ICN,JX 741,7589.5,7569.761715113711,7809.0,0.0026007358701217427,0.046445747414190656,0.05599513442918856
晚上9:30,晚間班機,TSA,ICN,VZ 565,11120.5,11041.166374541595,10891.0,0.007133998062893273,0.18519850726136414,0.03852081838232806
晚上7:45,晚間班機,TSA,ICN,VZ 569,3619.0,4358.8075861540165,3702.0,-0.20442320700580727,0.06852721746338768,-2.983095105459744
上午11:55,早晨班機,TSA,HKG,HX 253,2764.5,2986.78040528159,2821.0,-0.0804052831548526,0.29281967806113224,-0.2745897532817665
晚上7:25,晚間班機,TSA,ICN,KE 188,18209.25,10413.537327078871,10417.0,0.42811827356542026,0.5562145612806678,0.7696998665041965
下午1:25,下午班機,TSA,NRT,JL 8664,21765.75,10853.39630330757,16640.0,0.5013543616320333,0.38738614566463364,1.2941979656290128
上午10:40,早晨班機,TSA,NRT,MM 622,9135.0,7032.80733520917,7440.0,0.23012508645767163,0.3278598795840175,0.7019007228016128
清晨7:15,早晨班機,TSA,HKG,CI 601,4135.75,3933.962083836726,3966.0,0.048791130064262604,0.08698543190473312,0.5609115112252232
清晨7:25,早晨班機,TSA,SIN,BR 225,6229.5,6441.9398923581075,6183.0,-0.03410223811832531,0.09174091018540814,-0.3717233462084121
下午2:10,下午班機,TSA,SIN,SQ 877,14386.25,10070.76606317312,13448.0,0.299972816879095,0.26304631158224,1.140380243595661
下午2:25,下午班機,TSA,HKG,BR 855,4001.25,4987.518694809373,3990.0,-0.24649014553186463,0.04704779756326148,-5.239143133117521
晚上8:15,晚間班機,TSA,HKG,CX 531,4447.0,4536.903455191763,4520.0,-0.020216652842762084,0.021137845738700246,-0.956419736082585
下午4:30,下午班機,TSA,HND,BR 190,22815.75,13153.758233863507,18265.0,0.4234790338313004,0.5041583116925807,0.8399723341058871
上午8:50,早晨班機,TSA,NRT,BR 198,9807.25,11282.5711586903,9832.0,-0.1504316866288001,0.06548726707282877,-2.2971135207322693
晚上10:30,晚間班機,TSA,ICN,BR 61,6816.25,5914.435809706647,6535.0,0.132303567253747,0.17593984962406015,0.7519818138781347
下午3:45,下午班機,TSA,ICN,CI 162,7905.5,6395.88439712123,6213.0,0.19095763745225097,0.3327430270065144,0.5738892236756397
清晨7:00,早晨班機,TSA,ICN,CI 833,6141.5,8279.926900227954,5892.0,-0.3481929333595953,0.11747944313278515,-2.9638626475785923
上午10:50,早晨班機,TSA,HKG,CI 909,3984.75,3977.911347153564,3983.0,0.0017162062479292707,0.04084321475625823,0.04201937232833279
下午2:25,下午班機,TSA,HKG,BR 855,4139.75,4127.488460929898,3990.0,0.0029619032719613784,0.07892988707047527,0.03752575078837679
下午4:30,下午班機,TSA,HND,BR 190,17855.75,16108.018274470442,17133.0,0.09788061131733802,0.3479411394088739,0.28131370577112524
中午12:50,下午班機,TSA,NRT,CX 450,14608.75,11295.804659211522,14663.0,0.2267781528733449,0.3207495507829212,0.7070256289363447
上午9:00,早晨班機,TSA,HND,CI 220,10960.25,11072.957045406689,10968.0,-0.01028325498110799,0.15777468579640064,-0.06517683701413263
下午4:25,下午班機,TSA,NRT,CI 106,15569.0,12912.91604623158,15300.0,0.17060080633106947,0.35512878155308625,0.4803913824866017
下午2:05,下午班機,TSA,HKG,UO 111,2168.75,1632.937523207736,1520.0,0.24706050803101515,0.34063400576368874,0.7252960768761613
清晨7:00,早晨班機,TSA,HKG,BR 891,4044.25,4141.853203216969,4135.0,-0.02413382041589138,0.08190641033566175,-0.2946511795229244
下午5:00,下午班機,TSA,HKG,CX 421,6666.5,5999.972290023651,6695.0,0.09998165603785328,0.3219830495762394,0.3105183834038429
晚上7:25,晚間班機,TSA,ICN,KE 188,17965.75,10528.204532000893,16134.0,0.4139846913153699,0.11620722764148449,3.56246938953376
下午1:50,下午班機,TSA,ICN,CI 835,15756.0,8214.59018347162,14817.0,0.47863733285912535,0.08752221375983753,5.468752586314995
上午11:55,早晨班機,TSA,HKG,HX 253,8123.0,2377.558002464149,2256.0,0.7073054287253294,0.7593253723993598,0.9314918932451121
下午1:30,下午班機,TSA,ICN,JX 745,5641.0,6604.088121650527,5300.0,-0.170730033974566,0.10370501684098564,-1.6463044814538919
中午12:25,下午班機,TSA,HKG,BR 869,4743.25,4052.171601445773,4511.0,0.14569723260511824,0.21509513519211512,0.6773618216655006
下午3:50,下午班機,TSA,HKG,CX 443,4477.75,4536.903455191763,4527.0,-0.013210531001454522,0.027859974317458545,-0.47417599352114614
上午9:35,早晨班機,TSA,SIN,BR 215,6172.75,6472.034886354914,6185.0,-0.04848485461988811,0.08160868332590823,-0.5941139183224105
中午12:25,下午班機,TSA,HKG,CX 461,6780.25,7015.5425666702895,6805.0,-0.03470263879212263,0.33276796578297263,-0.10428479409209505
晚上9:20,晚間班機,TSA,HKG,HB 705,2416.0,2014.7425456131189,2305.0,0.1660833834382786,0.1316225165562914,1.2618158942983682
上午10:15,早晨班機,TSA,NRT,JX 802,26466.0,32066.614279396807,30977.0,-0.21161544167599208,0.1965540693720245,-1.0766271202223772
上午10:05,早晨班機,TSA,ICN,CI 831,7734.0,6021.623238223136,6945.0,0.22140894256230467,0.2991983449702612,0.7400072436373657
上午9:25,早晨班機,TSA,ICN,JX 741,10636.5,7569.761715113711,7935.0,0.28832212521847306,0.34536736708503735,0.8348273539910954
下午3:45,下午班機,TSA,HKG,HX 255,2553.75,2432.669735141359,1960.0,0.047412732201132034,0.2344591287322565,0.202221736715893
中午12:10,下午班機,TSA,NRT,SL 394,4948.5,4560.296202752731,4884.0,0.07844878190305526,0.17651813680913409,0.4444233511703136
中午12:10,下午班機,TSA,NRT,SL 394,5895.0,7897.678753962348,6755.0,-0.33972497946774355,0.17217981340118746,-1.9730825162190622
下午3:50,下午班機,TSA,HKG,CX 443,4561.25,4536.903455191763,4528.0,0.005337691380265719,0.03622910386407235,0.1473315873418276
晚上8:55,晚間班機,TSA,HND,MM 860,12140.0,7159.589816286152,12490.0,0.4102479558248639,0.1812191103789127,2.2638228107790215
下午3:15,下午班機,TSA,ICN,VZ 567,4259.75,4846.367969585107,4132.0,-0.13771183040908666,0.20863900463642232,-0.660048348337673
晚上10:55,晚間班機,TSA,HKG,HB 705,2303.25,2284.485477234726,2305.0,0.008146976127330422,0.04439379138174319,0.18351611506380242
下午1:25,下午班機,TSA,NRT,JL 8664,10321.0,10222.028471857748,10273.0,0.00958933515572641,0.30549365371572523,0.03138963785038131
下午2:50,下午班機,TSA,HKG,UO 113,1745.0,1571.8390729955615,1600.0,0.09923262292517963,0.09169054441260745,1.0822557937777404
下午5:40,下午班機,TSA,HKG,UO 115,2639.5,2412.1685340748836,2508.0,0.08612671563747543,0.39382458799014963,0.2186930889130509
晚上7:00,晚間班機,TSA,HKG,BR 809,4158.0,4177.214851620806,4136.0,-0.004621176435980341,0.08297258297258298,-0.05569522208929349
晚上7:40,晚間班機,TSA,HKG,CX 451,6747.0,6934.15901993391,6805.0,-0.027739590919506417,0.015414258188824663,-1.7996059609029789
上午8:25,早晨班機,TSA,ICN,BR 211,5804.75,6163.044995250401,5904.0,-0.06172444898581358,0.04629829019337611,-1.3331906800014934
上午9:50,早晨班機,TSA,HKG,CX 469,4574.75,4536.903455191763,4527.0,0.008272920882722993,0.04825400295098093,0.17144527659450515
下午2:10,下午班機,TSA,HKG,UO 111,2214.0,2799.2822760788677,2428.0,-0.26435513824700435,0.3134598012646793,-0.843346219133815
晚上8:45,晚間班機,TSA,ICN,BR 205,13277.0,11537.94614999755,13719.0,0.13098243955731342,0.463960231980116,0.28231393668870947
下午1:25,下午班機,TSA,NRT,JL 8664,10309.75,10805.18283873481,10281.0,-0.04805478685077819,0.0515773903343922,-0.9317025646164748
下午3:15,下午班機,TSA,ICN,VZ 567,4624.25,4623.913916237221,4641.0,7.267854522977752e-05,0.27080067037898037,0.0002683839191685356
中午12:25,下午班機,TSA,ICN,KE 186,7334.0,7877.568989156706,7181.0,-0.07411630612990268,0.17562039814562314,-0.42202561269930605
中午12:25,下午班機,TSA,ICN,KE 186,6005.0,7337.434834074584,6635.0,-0.22188756604073,0.005995004163197336,-37.01207872429399
中午12:35,下午班機,TSA,NRT,CI 104,19152.75,13469.435132966886,13009.0,0.2967362319788602,0.48874182558640406,0.6071431100107485
下午1:40,下午班機,TSA,ICN,OZ 712,6544.25,7813.205555709736,6456.5,-0.19390389360274066,0.25629369293654736,-0.756569119516909
上午8:05,早晨班機,TSA,HKG,JX 233,3601.5,4016.100422520665,3700.0,-0.1151188178594099,0.09121199500208246,-1.2621017428330739
上午10:50,早晨班機,TSA,HKG,CI 909,4079.75,3977.911347153564,3970.0,0.024961983662341116,0.07445309148844904,0.3352712850911479
下午5:00,下午班機,TSA,HKG,CX 421,4490.5,6023.920495464491,4514.0,-0.3414810144670952,0.03062019819619196,-11.152149057923571
上午8:20,早晨班機,TSA,SIN,CI 753,5826.5,5867.524029590664,5812.0,-0.007040938743785156,0.047112331588432164,-0.14945001672373118
上午10:40,早晨班機,TSA,NRT,MM 622,10782.5,6851.630318193338,10430.0,0.3645601374270032,0.5149547878506839,0.7079459129773368
上午9:30,早晨班機,TSA,HND,JL 96,11868.25,15992.379700442834,13738.0,-0.3474926548094988,0.09211551829460957,-3.7723573752049706
中午12:35,下午班機,TSA,NRT,CI 104,14212.5,13469.435132966886,10776.0,0.052282488445601676,0.3723834652594547,0.14039959698311077
下午5:35,下午班機,TSA,SIN,SQ 879,9864.25,8521.165519097784,8534.0,0.1361567763288863,0.17469650505613707,0.7793903849715459
上午8:50,早晨班機,TSA,NRT,BR 198,25041.75,17758.02185746252,22476.0,0.29086338385046884,0.23651501991673904,1.2297882136739653
清晨7:15,早晨班機,TSA,HKG,CI 601,4148.25,3981.8593306635303,3983.0,0.040111051488331155,0.07864762249141204,0.5100097144412865
下午4:25,下午班機,TSA,NRT,CI 106,18951.25,13332.867415768009,18911.0,0.2964650133490926,0.1823230657608337,1.6260422789181654
下午3:20,下午班機,TSA,NRT,BR 196,14564.25,15458.897399014311,14572.0,-0.06142763266315199,0.027069708361226977,-2.26923880536287
清晨6:40,早晨班機,TSA,NRT,TR 898,16588.0,14533.597735793202,14588.0,0.12384870172454772,0.33156498673740054,0.3735276844012359
晚上7:40,晚間班機,TSA,HKG,CX 451,4515.75,4536.903455191763,4522.0,-0.0046843725165837315,0.0360405248297625,-0.12997514710760666
上午10:45,早晨班機,TSA,HKG,CX 489,4472.0,4536.903455191763,4527.0,-0.014513294989213547,0.026610017889087657,-0.5454071864854032
上午10:45,早晨班機,TSA,ICN,ZE 882,8900.0,9326.218634467605,9000.0,-0.04788973420984323,0.07865168539325842,-0.6088837635251496
