出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測平均價格,平均價格,效能,最佳效能,標準化效能
下午4:35,下午班機,TSA,HKG,BR 871,14905.75,14899.407074195631,14909,0.00042553550169356527,0.0023984033007396475,0.1774244980243038
清晨7:15,早晨班機,TSA,HND,BR 192,30439.0,34665.147825082124,27682,-0.13883990358034506,0.1407076447977923,-0.9867260857067764
下午6:25,晚間班機,TSA,HND,CI 222,24147.0,24388.03834461567,24637,-0.009982123850402543,0.0451401830455129,-0.22113609597767908
上午9:25,凌晨班機,TSA,NRT,JX 741,23120.25,25481.921624323,23150,-0.10214732212337671,0.016316865085801407,-6.260229620471836
下午6:10,晚間班機,TSA,HKG,BR 857,14901.75,14888.443230597875,14904,0.000892966893292714,0.002331940879426913,0.3829286158884806
上午8:50,早晨班機,TSA,NRT,BR 198,24206.25,26561.002639774175,24933,-0.09727870445749238,0.08610379550735864,-1.1297841620602975
下午3:15,下午班機,TSA,ICN,BR 160,23773.75,23664.406929685385,24349,0.004599319430658395,0.4467427309532573,0.010295230592436035
清晨7:15,早晨班機,TSA,HND,BR 192,53359.5,34665.147825082124,56314,0.3503472141777542,0.41539931970876787,0.8433986228561448
晚上10:30,晚間班機,TSA,NRT,CI 837,24079.75,22489.783728610175,22941,0.06602918516138354,0.2897766795751617,0.22786231541540258
下午1:50,下午班機,TSA,NRT,CI 835,21478.75,19579.06117573229,20879,0.08844503633906577,0.18985043356806144,0.46586691785119466
下午4:50,下午班機,TSA,HND,NH 854,33748.5,30765.127919068254,33854,0.0884001387004384,0.0004889106182497,180.81042914737853
上午8:05,早晨班機,TSA,NRT,BR 67,24075.0,21520.518536702977,23625,0.10610514904660531,0.12066458982346832,0.8793395742846895
上午9:30,凌晨班機,TSA,NRT,CI 100,24097.0,24992.34314651477,24409,-0.037155793107638696,0.05502759679628169,-0.6752210758029937
下午6:10,晚間班機,TSA,HKG,CI 923,14506.0,14494.371054576275,14392,0.000801664512872251,0.07941541431131946,0.010094570680316729
上午9:00,凌晨班機,TSA,HND,CI 220,33097.25,27991.766436717207,29269,0.1542570323299607,0.2714802589338993,0.5682071799096066
下午5:35,下午班機,TSA,SIN,SQ 879,25499.75,27101.450264227045,26670,-0.06281239087548095,0.006068686947911254,-10.350244033777352
下午6:25,晚間班機,TSA,HND,CI 222,24376.25,21817.65437359003,24487,0.10496264299922956,0.08894928465206912,1.180027960986957
下午2:30,下午班機,TSA,HKG,CI 915,14423.25,14525.31330580217,14480,-0.007076304286632372,0.07413377706134193,-0.09545317353487992
上午8:05,早晨班機,TSA,NRT,BR 67,21304.25,29871.076030372264,19765,-0.4021181703356027,0.23104544867808066,-1.7404288750819776
上午10:15,凌晨班機,TSA,NRT,JX 802,24292.75,25078.53932235846,24467,-0.032346659902994165,0.09392720050220744,-0.344380112789947
上午8:20,早晨班機,TSA,SIN,CI 753,23933.5,22740.76374634221,23757,0.04983542957184655,0.10568867904819604,0.47153044224462914
清晨7:35,早晨班機,TSA,NRT,BR 75,21345.75,22132.430921290288,21302,-0.03685421787898238,0.008420880034667323,-4.376528073937625
晚上10:30,晚間班機,TSA,NRT,BR 61,23477.0,21833.703333083435,23294,0.06999602448850216,0.09843676790049836,0.7110760133780031
上午9:50,凌晨班機,TSA,HKG,CX 469,19391.5,14742.852717122429,18504,0.23972602856290495,0.187272774153624,1.2800901233312878
清晨7:15,早晨班機,TSA,HND,BR 192,26190.5,28827.15201906671,26290,-0.10067207648065943,0.0012409079628109428,-81.12775443282187
下午3:15,下午班機,TSA,ICN,BR 160,19618.5,20344.467641279916,20080,-0.037004237901976,0.08418074776359048,-0.439580769772883
下午1:30,下午班機,TSA,HND,NH 852,33837.5,33867.17739064887,33809,-0.0008770562437788549,0.0031178426302179534,-0.28130228103191474
下午1:55,下午班機,TSA,NRT,TG 633,16904.75,16648.14400602316,17058,0.01517952019265818,0.014892264008636625,1.0192889532347105
下午1:50,下午班機,TSA,NRT,CI 835,22111.25,23670.064512871773,21238,-0.07049870599227874,0.2142913675165357,-0.32898528209186373
上午8:45,早晨班機,TSA,SIN,JX 771,26251.5,31552.99588972424,27472,-0.2019502081680757,0.09018532274346228,-2.2392802068528996
下午1:50,下午班機,TSA,NRT,CI 835,20225.75,19585.813508219384,19603,0.031639691570429576,0.1404027044732581,0.2253495877385742
上午9:50,凌晨班機,TSA,HKG,CX 469,14314.0,14742.852717122429,14318,-0.029960368668606165,0.0024451585859997208,-12.252934774926532
上午8:05,早晨班機,TSA,HKG,CI 903,14304.0,14532.736013682888,14480,-0.01599105241071647,0.06641498881431768,-0.24077475124514566
下午3:00,下午班機,TSA,NRT,JX 804,31619.5,27552.992477944175,32705,0.1286075846251783,0.14053036891791457,0.9151586636785924
上午8:45,早晨班機,TSA,SIN,JX 771,22476.75,22797.254714469793,22979,-0.014259388678069241,0.0632542516155583,-0.22542972707564116
下午3:00,下午班機,TSA,NRT,JX 804,24231.0,22722.328021783254,24475,0.06226206009726159,0.09161817506499938,0.6795819721697053
下午6:50,晚間班機,TSA,NRT,TG 635,21320.0,25324.986238333116,21332,-0.18785113688241634,0.0014071294559099437,-133.49954127777053
下午2:30,下午班機,TSA,HKG,CI 915,14178.0,14545.63268293604,14553,-0.02592979848610809,0.025955706023416562,-0.9990018558044579
清晨7:35,早晨班機,TSA,NRT,BR 75,25568.25,21702.67687511753,24164,0.1511864568315184,0.17201998572448252,0.878888904651275
上午10:35,凌晨班機,TSA,NRT,JL 802,24640.75,27416.375910163155,25150,-0.11264372676006838,0.06967117478161176,-1.6167909772320692
上午8:05,早晨班機,TSA,HKG,BR 851,21867.75,16878.558954208795,21474,0.22815292134724446,0.3157960924192018,0.7224691084663077
晚上9:10,晚間班機,TSA,HKG,CI 921,14453.75,14350.268453466642,14596,0.007159494700915519,0.044538614546397993,0.160748033449876
中午12:35,下午班機,TSA,NRT,CI 104,37114.5,32715.360936646182,38345,0.11852885161739529,0.2107666814856727,0.562369966552102
下午4:30,下午班機,TSA,HND,BR 190,30716.0,33348.52110876779,30692,-0.08570520604140477,0.0063159265529365806,-13.569696436947366
下午5:35,下午班機,TSA,SIN,SQ 879,31397.75,30911.918272527582,31490,0.015473456775482883,0.11019101687222811,0.14042394030563413
下午6:50,晚間班機,TSA,NRT,TG 635,17606.0,19602.308564636936,18042,-0.11338796800164355,0.05412927411109849,-2.0947623973105314
下午1:30,下午班機,TSA,NRT,JX 745,22022.25,21400.488525096196,20608,0.02823333105853416,0.16134818195234366,0.17498388092698344
上午8:25,早晨班機,TSA,NRT,BR 211,22438.0,21966.93204569755,21853,0.020994204220627904,0.15313307781442195,0.13709777482609106
清晨7:05,早晨班機,TSA,ICN,BR 170,20781.0,21461.62352075238,20738,-0.03275220252886669,0.029690582743852556,-1.103117537686189
晚上7:30,晚間班機,TSA,HKG,CX 565,14313.75,14328.416324134098,14321,-0.0010246318493824136,0.002357872674875557,-0.43455775212140807
清晨7:15,早晨班機,TSA,HND,BR 192,34714.75,28827.15201906671,30112,0.16959931962446192,0.2466314750934401,0.6876629171528356
清晨7:00,早晨班機,TSA,NRT,CI 833,20824.5,21201.272959671045,20307,-0.01809277340013182,0.11349612235587889,-0.15941314138821455
下午3:35,下午班機,TSA,HND,JL 98,43118.0,36380.83993696336,42775,0.15624936367727255,0.18674335544320236,0.8367064161744459
上午8:30,早晨班機,TSA,NRT,JX 800,41105.0,34068.8775086498,56618,0.17117437030410415,0.00021895146575842355,781.7913879278001
下午6:25,晚間班機,TSA,HND,CI 222,23534.0,24388.03834461567,24876,-0.03628955318329524,0.020268547633211523,-1.790436781164927
下午1:20,下午班機,TSA,HKG,CX 495,14315.5,14955.58095000983,14308,-0.04471244106107571,0.002619538262722224,-17.068825333595452
下午3:15,下午班機,TSA,ICN,BR 160,20224.25,20822.50804810261,20208,-0.029581222942883366,0.002830760102352374,-10.449922237600155
下午6:35,晚間班機,TSA,HKG,CX 473,14282.5,14848.92127235417,14364,-0.03965841220753857,0.0003150708909504639,-125.87139385648211
下午2:10,下午班機,TSA,SIN,SQ 877,24472.5,30911.918272527582,28485,-0.2631287474727789,0.2097660639493309,-1.2543914040182296
下午1:30,下午班機,TSA,NRT,JX 745,22970.25,20560.195429413332,23026,0.1049206939666163,0.00993676603432701,10.558837111004022
上午9:25,凌晨班機,TSA,NRT,JX 741,25995.75,20716.52602374033,25374,0.20308027182365077,0.3132723618283758,0.6482546709144643
清晨7:00,早晨班機,TSA,NRT,CI 833,20470.75,21201.272959671045,20247,-0.035686184417817866,0.09827436708474287,-0.36312810223489256
上午9:35,凌晨班機,TSA,SIN,BR 215,25303.5,20467.18493950011,22879,0.19113225682217433,0.2401841642460529,0.7957737656108413
上午9:20,凌晨班機,TSA,GMP,CI 260,19850.75,19905.141284179204,19591,-0.002740011545115644,0.10260317620241048,-0.026704938838445748
上午9:50,凌晨班機,TSA,HKG,BR 867,15254.0,17225.739039288816,14967,-0.12926045884940446,0.12763865215681133,-1.0127062348684208
上午9:30,凌晨班機,TSA,HND,JL 96,34842.0,32233.89398376842,32997,0.0748552326568963,0.1498478847368119,0.4995414702607892
清晨7:55,早晨班機,TSA,ICN,CI 160,18591.0,18650.582126646237,18603,-0.003204890895930136,0.03668441719111398,-0.0873638220619313
下午1:40,下午班機,TSA,ICN,OZ 712,15377.75,15136.685194256088,18062,0.015676207881121236,0.147859732405586,0.10602080516499707
上午10:15,凌晨班機,TSA,NRT,JX 802,28826.0,25078.53932235846,25586,0.1300027987803212,0.23641851106639838,0.5498841786708054
上午8:30,早晨班機,TSA,NRT,JX 800,36850.0,24711.651862690727,39406,0.3293988639704009,0.11576662143826323,2.845369933734007
上午9:20,凌晨班機,TSA,GMP,CI 260,19511.25,21602.845031561123,19376,-0.10719943784027793,0.08842334550579793,-1.212343156969206
下午1:25,下午班機,TSA,NRT,JL 8664,28782.5,37711.17667130257,27807,-0.3102119924017223,0.20354382002953184,-1.5240550774605397
清晨7:15,早晨班機,TSA,HND,BR 192,34533.25,34665.147825082124,37607,-0.0038194443060564453,0.11551910115613213,-0.03306331392670896
上午9:30,凌晨班機,TSA,ICN,BR 154,20783.75,20224.9490687001,21095,0.026886434416305928,0.0296746256089493,0.9060412343735684
下午1:30,下午班機,TSA,HND,NH 852,33839.5,33999.14350698663,33840,-0.0047176674296791465,0.0031767608859468964,-1.4850558789453718
下午6:25,晚間班機,TSA,HND,CI 222,24259.5,21817.65437359003,24248,0.10065523305962487,0.08522434510191884,1.1810619716614121
中午12:25,下午班機,TSA,ICN,KE 186,18447.5,18518.536887601647,18673,-0.0038507595935301435,0.0960834801463613,-0.04007722854817902
清晨7:15,早晨班機,TSA,HND,BR 192,26166.75,28929.2709859874,26522,-0.10557371419788095,0.0005254760335158168,-200.9106171627201
上午8:05,早晨班機,TSA,NRT,BR 67,21364.0,22049.38295921109,21826,-0.03208120947440034,0.11046620483055608,-0.29041650814029185
下午1:50,下午班機,TSA,NRT,CI 835,20556.0,19585.813508219384,19827,0.04719724128140767,0.10347343841214245,0.45612905114274377
中午12:25,下午班機,TSA,HKG,CX 461,14339.75,14367.837659372257,14318,-0.0019587272701586077,0.004236475531302847,-0.4623483024239818
下午1:25,下午班機,TSA,NRT,JL 8664,25037.5,31603.62860397099,25530,-0.26225176650907595,0.0005391912131802296,-486.37989659044365
上午9:20,凌晨班機,TSA,GMP,BR 156,24583.75,25671.080300469035,24505,-0.04422963544898704,0.17958000711852343,-0.24629487524073504
上午8:20,早晨班機,TSA,SIN,CI 753,18960.0,18969.090928535177,18913,-0.00047947935312116175,0.0705168776371308,-0.006799497782481097
下午1:55,下午班機,TSA,NRT,TG 633,21356.5,18467.26586968149,20609,0.13528593778561607,0.11230772832627069,1.204600429567859
上午8:50,早晨班機,TSA,NRT,BR 198,24993.0,31828.5911245127,26249,-0.2735002250435202,0.0040411315168247105,-67.6791200446802
上午10:15,凌晨班機,TSA,NRT,JX 802,24969.5,25078.53932235846,24023,-0.004366900512964277,0.14836100042051303,-0.02943428866472169
中午12:50,下午班機,TSA,NRT,CX 450,19693.0,20397.446491247993,19693,-0.03577141579485058,0.00045701518305997057,-78.27183236088806
下午3:00,下午班機,TSA,NRT,JX 804,25012.0,25909.111987377677,24404,-0.03586726320876687,0.1199824084439469,-0.2989376832314818
上午10:15,凌晨班機,TSA,NRT,JX 802,24992.75,24599.766308533657,24522,0.01572390759185535,0.11930459833351673,0.13179632479796857
上午8:20,早晨班機,TSA,SIN,CI 753,33654.25,22740.76374634221,33150,0.3242825572894297,0.28870796407585964,1.1232199926574336
上午9:50,凌晨班機,TSA,HKG,CX 499,14284.0,14496.144205587703,14280,-0.014851876616333188,0.0011901428171380566,-12.479070916923721
晚上7:30,晚間班機,TSA,HKG,CX 565,14312.0,14328.416324134098,14319,-0.0011470321502304026,0.0022358859698155395,-0.5130101291905476
上午8:50,早晨班機,TSA,NRT,BR 198,33813.25,26063.25888151415,30272,0.22919982901631314,0.2386120825416072,0.9605541621151861
下午3:50,下午班機,TSA,HKG,CX 443,14313.5,14367.837659372257,14318,-0.0037962524450523556,0.002410311943270339,-1.575004619485707
下午6:10,晚間班機,TSA,HKG,CI 923,15019.5,13902.65349749158,14474,0.07435976580501485,0.11088917740270982,0.6705773056189857
晚上9:15,晚間班機,TSA,HKG,CX 479,14311.25,14328.416324134098,14319,-0.0011994985856649504,0.0021835968206830292,-0.5493223722911206
下午5:10,下午班機,TSA,ICN,OZ 714,18001.25,17748.13280415368,17043,0.01406108997132533,0.21683216443302547,0.06484780525109078
晚上7:30,晚間班機,TSA,HKG,CX 565,14282.25,14328.416324134098,14314,-0.0032324265528258867,0.0002975721612491029,-10.862664502140593
晚上7:30,晚間班機,TSA,HKG,CX 565,14341.0,14328.416324134098,14319,0.0008774615344747562,0.004253538804825326,0.20628976829348328
上午10:05,凌晨班機,TSA,NRT,CI 831,26505.75,22024.204830207047,26012,0.1690782252829274,0.07091857427162031,2.3841176591530537
下午4:30,下午班機,TSA,HND,BR 190,27959.25,30765.127919068254,29762,-0.1003559794725629,0.06460294893461019,-1.5534272216294835
下午2:35,下午班機,TSA,NRT,CI 108,22948.5,22901.799278646988,22795,0.0020350228273313003,0.07004815129529163,0.029051770670614215
下午6:25,晚間班機,TSA,HND,CI 222,24806.25,24388.03834461567,24585,0.016859124429703394,0.07051650289745527,0.2390805518847105
下午1:20,下午班機,TSA,HKG,CX 495,15874.0,13456.257571791626,14509,0.1523083298606762,0.10054176641048256,1.5148762081506102
清晨7:05,早晨班機,TSA,ICN,BR 170,20176.5,20536.548729542566,20157,-0.017844954751446804,0.10931033628230863,-0.16325038745978981
下午3:00,下午班機,TSA,NRT,JX 804,26898.75,24326.519725044465,26693,0.09562638691223699,0.18170918722988985,0.5262606055865244
清晨7:55,早晨班機,TSA,ICN,CI 160,18397.25,18585.192111333115,18537,-0.010215771994896816,0.026539292557311554,-0.3849300795353107
下午1:20,下午班機,TSA,HKG,CX 495,14339.25,14367.837659372257,14321,-0.001993664896857011,0.004132015272765312,-0.4824921413039138
下午2:10,下午班機,TSA,SIN,SQ 877,30402.0,27101.450264227045,29972,0.10856357265222534,0.16656798894809552,0.651767325389604
下午4:55,下午班機,TSA,HKG,CI 919,14421.75,14522.256152767077,14493,-0.006969067746083302,0.07403747811465322,-0.09412891853624616
下午3:45,下午班機,TSA,ICN,CI 162,17779.25,18081.78454723927,18293,-0.01701615913153081,0.024874502580255073,-0.6840803781554984
上午9:35,凌晨班機,TSA,SIN,BR 215,21849.5,20467.18493950011,20135,0.0632652948808846,0.12007139751481727,0.5268972976938777
下午3:50,下午班機,TSA,HKG,CX 443,14314.25,14367.837659372257,14319,-0.003743658198805868,0.002392720540719912,-1.5646031933505662
下午6:35,晚間班機,TSA,HKG,CX 473,14272.5,14786.336460171631,14749,-0.03600185392689656,0.0003853564547206166,-93.42481094029657
上午9:25,凌晨班機,TSA,NRT,JX 741,32963.25,25481.921624323,32545,0.22695967101778494,0.029161262921586918,7.782916385619766
清晨7:35,早晨班機,TSA,NRT,BR 75,22250.25,21702.67687511753,22716,0.024609751570542824,0.14531297401152796,0.16935687771823102
下午6:50,晚間班機,TSA,NRT,TG 635,18070.75,20954.598892538113,19557,-0.1595865635094345,0.07834483903545786,-2.036976085140818
下午5:00,下午班機,TSA,HKG,CX 421,16639.75,15943.1002525149,16750,0.04186659940714856,0.13490286813203323,0.3103462512462859
下午3:45,下午班機,TSA,ICN,CI 162,18415.75,18081.78454723927,18317,0.018134773373918025,0.05857757625945183,0.30958558772721284
下午2:30,下午班機,TSA,GMP,BR 156,20858.75,20907.630404245167,20509,-0.002343400455212636,0.03330736501468209,-0.07035682510999147
中午12:25,下午班機,TSA,ICN,KE 186,18447.5,18537.878610248237,18405,-0.004899233513930735,0.09575823282287572,-0.05116253056792371
下午6:35,晚間班機,TSA,HKG,CX 473,14286.0,15686.85614341379,14622,-0.09805796887958772,0.0005599888002239956,-175.10701792672376
清晨7:00,早晨班機,TSA,HKG,BR 891,14882.25,15096.497071018686,14903,-0.014396147828365083,0.0010247106452317357,-14.04898826352041
清晨7:55,早晨班機,TSA,NRT,BR 184,56578.25,29616.605398014817,48331,0.4765372665641865,0.477025181938289,0.9989771706136771
下午5:10,下午班機,TSA,ICN,OZ 714,14764.5,15452.78419403918,14353,-0.04661750780853946,0.1125334417013783,-0.4142547060121462
下午1:30,下午班機,TSA,HND,NH 852,33738.25,33999.14350698663,34705,-0.0077328701692182455,0.00018524967951805444,-41.742961117860396
上午8:05,早晨班機,TSA,HKG,CI 903,13814.0,14047.872921894215,14013,-0.01693013767874731,0.04437527146373244,-0.3815218954228635
上午10:15,凌晨班機,TSA,NRT,JX 802,98801.75,32753.783195242264,98799,0.6684898476470077,0.00014928885368933244,4477.828257949677
下午4:30,下午班機,TSA,HND,BR 190,26174.0,30100.00685113579,25972,-0.14999644116817412,0.11243982578130969,-1.3340152399374072
上午9:50,凌晨班機,TSA,HKG,BR 867,14881.0,14913.170087272743,14811,-0.0021618229468949217,0.10610846045292655,-0.020373709482421364
清晨7:15,早晨班機,TSA,HKG,CI 601,14382.5,14532.736013682888,14596,-0.010445750994812332,0.039805318964018774,-0.26242098459893165
上午8:05,早晨班機,TSA,HKG,CI 903,13885.25,14047.872921894215,14242,-0.011711918899135077,0.038260024126321096,-0.3061137353302877
清晨7:55,早晨班機,TSA,NRT,BR 184,25230.25,25631.811542041927,25247,-0.015915876459485227,0.013406525896493297,-1.187173812392985
下午4:30,下午班機,TSA,HND,BR 190,26190.5,30765.127919068254,26190,-0.17466745266674003,0.0014318168801664725,-121.99007784182012
下午1:55,下午班機,TSA,NRT,TG 633,16670.0,16865.350579034326,16633,-0.011718691003858793,0.07870425914817036,-0.1488952584103095
下午5:00,下午班機,TSA,HKG,CX 421,15025.5,16676.325860208053,16654,-0.10986828126904617,0.0496156533892383,-2.214387471774719
清晨7:55,早晨班機,TSA,ICN,CI 160,18529.5,22404.785470286653,21343,-0.20914139454851202,0.06969966809681859,-3.000608184503797
上午8:20,早晨班機,TSA,SIN,CI 753,19295.25,19366.541333128454,19651,-0.003694760789751593,0.08666640753553335,-0.04263198273491071
下午2:10,下午班機,TSA,SIN,SQ 877,21753.25,23976.170505103462,25065,-0.1021879721468499,0.00019537310516819326,-523.0401188478735
下午6:35,晚間班機,TSA,HKG,CX 473,14738.75,15145.404615682395,14517,-0.02759084832040676,0.031057586294631498,-0.8883770959746481
晚上9:15,晚間班機,TSA,HKG,CX 479,14281.0,14386.71039758279,14280,-0.0074021705470758625,0.0009803235067572299,-7.550742684485028
下午1:55,下午班機,TSA,NRT,TG 633,16672.75,16865.350579034326,16671,-0.01155181832836971,0.004063516816362028,-2.8428129746763995
下午1:20,下午班機,TSA,HKG,CX 495,14312.5,14367.837659372257,14319,-0.0038663866810310496,0.0022707423580786024,-1.7026972114540586
下午4:30,下午班機,TSA,HND,BR 190,26190.25,30765.127919068254,26189,-0.17467866549835356,0.0014222850106432737,-122.81551460585918
上午8:05,早晨班機,TSA,HKG,CI 903,14145.0,14532.736013682888,14266,-0.027411524473869804,0.055920820077766,-0.4901845937836768
上午9:25,凌晨班機,TSA,NRT,JX 741,32962.0,27138.316595274548,32561,0.17667870289198023,0.02912444633214004,6.066336879922346
下午4:55,下午班機,TSA,HKG,CI 919,13988.5,14093.819778069288,13736,-0.007529025847609685,0.05836937484362155,-0.1289893179048231
下午1:55,下午班機,TSA,NRT,TG 633,16687.75,16865.350579034326,16677,-0.01064257188862046,0.0031610013333133588,-3.366835621503812
上午10:05,凌晨班機,TSA,NRT,CI 831,21504.75,22024.204830207047,21392,-0.024155353129287578,0.08922447366279543,-0.2707256444075815
上午8:05,早晨班機,TSA,NRT,BR 67,24923.75,24425.17676193809,25000,0.0200039415441861,0.1501680124379357,0.133210403596796
下午1:25,下午班機,TSA,NRT,JL 8664,23129.75,24239.661515178625,24933,-0.047986316980452644,0.008895470119651099,-5.394466659434384
下午2:35,下午班機,TSA,NRT,CI 108,22528.0,23291.159034861463,22965,-0.03387602249917714,0.06423117897727272,-0.5274077642442728
上午8:50,早晨班機,TSA,NRT,BR 198,25112.5,25631.811542041927,25162,-0.020679404362047873,0.00878048780487805,-2.355154385677674
中午12:25,下午班機,TSA,HKG,BR 869,14876.5,15506.27407440059,15392,-0.04233348397812588,0.10550196618828353,-0.40125777279425906
下午3:15,下午班機,TSA,ICN,BR 160,20175.5,20822.50804810261,20182,-0.032068996956834225,0.000569998265222671,-56.26156940022687
下午4:35,下午班機,TSA,HKG,BR 871,14900.0,14899.407074195631,14905,3.979367814556111e-05,0.0022147651006711407,0.017967448617238202
下午4:50,下午班機,TSA,HND,NH 854,33745.5,30100.00685113579,33747,0.1080290156869571,0.00028151901735046155,383.7361209330748
清晨7:00,早晨班機,TSA,HKG,BR 891,18145.5,15413.655826007687,15792,0.15055215750419182,0.26775233528974124,0.5622813983724015
晚上10:30,晚間班機,TSA,NRT,CI 837,18637.0,19548.4790070839,19337,-0.048906959654660125,0.08086065353865965,-0.6048301307789654
晚上7:30,晚間班機,TSA,HKG,CX 565,14284.25,14328.416324134098,14283,-0.0030919596152473895,0.0006475663755534943,-4.774737744226759
晚上7:55,晚間班機,TSA,SIN,CI 755,18644.25,18654.32361374869,18757,-0.0005403067298866536,0.05477560105662604,-0.00986400367068714
下午2:30,下午班機,TSA,HKG,CI 915,13759.25,14545.63268293604,14013,-0.057153019454987776,0.04159020295437615,-1.3741942908449813
清晨7:35,早晨班機,TSA,NRT,BR 75,22381.5,22132.430921290288,21995,0.011128346121113951,0.054308245649308584,0.20491080107750875
上午8:25,早晨班機,TSA,SIN,JX 771,22263.0,25229.311523355613,24443,-0.13323952402441777,0.05403584422584557,-2.4657618648010082
晚上8:15,晚間班機,TSA,HKG,CX 531,14312.5,14355.646825586007,14308,-0.003014625368454655,0.0024104803493449783,-1.2506326256813696
上午8:20,早晨班機,TSA,SIN,CI 753,22450.5,22740.76374634221,22741,-0.012929054869255057,0.2523997238368856,-0.05122452066393906
下午2:35,下午班機,TSA,NRT,CI 108,37020.0,34189.82394588555,37588,0.07644992042448533,0.11528903295515937,0.6631152891552125
晚上9:15,晚間班機,TSA,HKG,CX 479,20525.0,14386.71039758279,20109,0.2990640488388409,0.30470158343483555,0.9814981775531196
上午9:35,凌晨班機,TSA,SIN,BR 215,26131.0,20467.18493950011,22151,0.21674696951895786,0.2642455321265929,0.820248379507587
清晨7:00,早晨班機,TSA,HKG,BR 891,14905.0,15096.497071018686,15176,-0.012847841061300654,0.0023482053002348204,-5.471344886248179
上午9:30,凌晨班機,TSA,NRT,CI 100,24498.25,24685.644093475817,24349,-0.007649284886708949,0.10467074178767871,-0.0730794943846417
下午3:35,下午班機,TSA,HND,JL 98,30859.25,31839.497985028134,31152,-0.031765126664715905,0.03400115038440662,-0.9342368215660084
中午12:25,下午班機,TSA,HKG,BR 869,14929.0,14913.17008727272,14906,0.0010603464885310682,0.004152990823229955,0.25532117302065027
晚上7:55,晚間班機,TSA,SIN,CI 755,19239.0,18718.045434706954,18493,0.0270780479906984,0.12698165185300692,0.2132437844015745
上午8:25,早晨班機,TSA,NRT,BR 211,21346.0,23112.715983993498,22207,-0.0827656696333504,0.00843249320715825,-9.815088799963876
上午8:50,早晨班機,TSA,NRT,BR 198,25232.75,26063.25888151415,25211,-0.032913926603883835,0.013385382092716806,-2.4589456151418205
中午12:35,下午班機,TSA,NRT,CI 104,26442.0,25276.431983658513,26268,0.044080176096418094,0.13883216095605477,0.31750695078765656
清晨7:55,早晨班機,TSA,ICN,CI 160,18585.5,18650.582126646237,18518,-0.003501768940638517,0.07105001210621183,-0.04928597246969872
下午3:00,下午班機,TSA,NRT,JX 804,41105.75,36561.56595590942,41104,0.1105486226158282,0.00023719309342366943,466.07015836826463
上午8:20,早晨班機,TSA,HKG,CX 407,14314.75,14328.416324134098,14320,-0.0009547022570493736,0.0024275659721615817,-0.39327551465028837
晚上7:30,晚間班機,TSA,HKG,CX 565,14339.5,14328.416324134098,14320,0.0007729471645386854,0.004149377593360996,0.18628026665382316
上午9:50,凌晨班機,TSA,HKG,CX 499,14285.25,14328.416324134098,14282,-0.0030217408959659453,0.0012775415200994033,-2.3652780347450695
上午10:15,凌晨班機,TSA,NRT,JX 802,98801.25,43831.432161683704,89515,0.5563676354126724,0.5840538454726029,0.9525964767212047
下午6:25,晚間班機,TSA,HND,CI 222,23929.75,24388.03834461567,24384,-0.019151405452028133,0.07232628840669042,-0.2647917634642035
下午4:35,下午班機,TSA,HKG,BR 871,14921.0,14899.407074195631,14907,0.0014471500438555634,0.003619060384692715,0.39986899637720114
下午5:00,下午班機,TSA,HKG,CX 421,14655.5,15604.532043680114,14625,-0.06475603313978465,0.02575824775681485,-2.513992168689043
下午1:20,下午班機,TSA,HKG,CX 495,14284.5,14507.486120686095,14303,-0.015610355328229556,0.00045503867828765445,-34.30555702863001
上午8:45,早晨班機,TSA,SIN,JX 771,22333.25,25688.823923817537,22633,-0.15025013931324538,0.16783271579371564,-0.895237490513583
上午8:45,早晨班機,TSA,SIN,JX 771,24839.75,25695.59315339817,26699,-0.034454579993686375,0.27676405760927547,-0.12449080379623566
下午1:20,下午班機,TSA,HKG,CX 495,14282.5,14955.58095000983,14365,-0.04712626991141813,0.0010852441799404865,-43.424577419989
中午12:35,下午班機,TSA,NRT,CI 104,26840.0,23920.114623370435,25862,0.10878857588038618,0.151602086438152,0.7175928671982219
上午9:35,凌晨班機,TSA,SIN,BR 215,21810.25,20467.18493950011,21278,0.06157953533315245,0.11848786694329501,0.5197117386088375
中午12:35,下午班機,TSA,NRT,CI 104,31918.75,29050.616962315693,34773,0.0898573107557253,0.082545525748972,1.0885788168457373
下午2:30,下午班機,TSA,HKG,CI 915,14541.25,14545.63268293604,14509,-0.00030139657430004366,0.08164703859709448,-0.003691457516142775
上午10:35,凌晨班機,TSA,NRT,JL 802,32635.75,27416.375910163155,32355,0.15992811839277005,0.012616532483549481,12.676075506586145
上午9:35,凌晨班機,TSA,SIN,BR 215,18832.25,20467.18493950011,19414,-0.08681569857558771,0.08215959325093922,-1.05667147487485
清晨7:05,早晨班機,TSA,ICN,BR 170,20203.25,20536.548729542566,20206,-0.016497282840264138,0.0019427567346837762,-8.491687376880673
晚上8:45,晚間班機,TSA,NRT,BR 205,21363.75,19602.308564636936,21321,0.08245001160203914,0.009256333742905623,8.907415602341663
中午12:25,下午班機,TSA,ICN,KE 186,16894.0,18097.305923922388,17261,-0.07122682158887106,0.021664496270865394,-3.287721103613081
清晨7:05,早晨班機,TSA,ICN,BR 170,24353.75,21363.23358467002,24651,0.12279490490499333,0.39245496073499975,0.3128891648484195
