出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測最低價格,最低價格,效能,最佳效能,標準化效能
下午2:25,下午班機,TSA,HKG,BR 855,14883.0,13689.713631707948,14867,0.08017781148236595,0.0010750520728347779,74.58039801825329
下午3:45,下午班機,TSA,ICN,CI 162,18466.25,17077.887241804936,17337,0.07518379520449815,0.06115210180735125,1.2294556193890316
上午10:35,早晨班機,TSA,NRT,JL 802,28790.25,23365.275905932645,22924,0.18843094777111538,0.20375821675740918,0.9247771735039173
下午1:25,下午班機,TSA,NRT,JL 8664,22938.75,22913.464816472588,22927,0.0011022912550776437,0.0005122336657402866,2.1519305129712594
下午6:25,晚間班機,TSA,HND,CI 222,24820.25,22096.60579588047,23057,0.10973476109706912,0.07104078323143401,1.544672737342708
下午5:10,下午班機,TSA,ICN,OZ 714,19104.25,16524.217342768992,15958,0.13505019339838034,0.16468848554640983,0.8200342176340112
上午9:00,早晨班機,TSA,HND,CI 220,25465.75,23820.375421106517,23629,0.06461127510061486,0.07212628726819355,0.8958075834454787
清晨7:35,早晨班機,TSA,ICN,BR 75,21373.25,21155.81314710117,19015,0.010173317249310736,0.11033651877931526,0.09220263029739456
清晨7:55,早晨班機,TSA,NRT,BR 184,24903.0,24828.101366050345,24892,0.0030076149038129963,0.0004417138497369795,6.808966722695913
上午10:05,早晨班機,TSA,ICN,CI 831,30125.5,19533.20685978911,25402,0.351605554769577,0.15679407810658744,2.2424670562529676
下午3:45,下午班機,TSA,ICN,CI 162,17840.25,15233.865906164792,17337,0.14609571580192024,0.02820868541640392,5.179104011595047
中午12:35,下午班機,TSA,NRT,CI 104,24002.25,22451.903828828705,22771,0.06459170166010667,0.05129727421387578,1.2591644029817626
下午1:50,下午班機,TSA,ICN,CI 835,19259.0,19341.08963546053,18429,-0.0042624038351175226,0.04309673399449608,-0.09890317525364863
下午1:40,下午班機,TSA,ICN,OZ 712,17893.75,13410.83995944762,13104,0.25052937704798495,0.26767726161369193,0.9359382098339957
下午2:35,下午班機,TSA,NRT,CI 108,22964.5,21072.593131319507,21341,0.08238397825689621,0.07069607437566679,1.1653260663261429
清晨7:15,早晨班機,TSA,HKG,CI 601,13227.0,13200.167041681922,13172,0.0020286503604807177,0.004158161336659863,0.4878719694196082
下午3:35,下午班機,TSA,HND,JL 98,30280.25,30097.262263339184,29621,0.006043138238978085,0.021771616812939126,0.27756956641762026
下午3:00,下午班機,TSA,NRT,JX 804,41103.25,23354.489719220965,41096,0.4318091703400348,0.00017638507903876215,2448.1048663143497
上午8:05,早晨班機,TSA,HKG,JX 233,12753.25,13089.402525583191,11770,-0.02635818521421529,0.07709799462882011,-0.34187899881331413
上午9:35,早晨班機,TSA,SIN,BR 215,26133.5,18557.74847098829,19226,0.28988660259864585,0.2643159163525743,1.0967428923650686
中午12:25,下午班機,TSA,HKG,CX 461,14312.5,14328.416324134098,14280,-0.0011120575814216609,0.0022707423580786024,-0.48973305027992375
晚上7:25,晚間班機,TSA,ICN,KE 188,19640.75,15285.372286439366,17510,0.2217521079164815,0.10848618306327407,2.0440585303581527
晚上8:45,晚間班機,TSA,ICN,BR 205,21368.5,18145.406359334615,21166,0.15083387419170205,0.009476565973278424,15.916511805754988
清晨7:05,早晨班機,TSA,ICN,BR 170,20172.0,19553.938132441832,20164,0.030639592879147737,0.000396589331746976,77.25773344477102
清晨7:55,早晨班機,TSA,ICN,CI 160,18443.5,17643.756453034315,17909,0.043361810229386226,0.028980399598774634,1.496246112190243
晚上10:30,晚間班機,TSA,ICN,CI 837,19301.5,17725.74414538248,18140,0.0816390360654623,0.060176670206978734,1.3566559230456483
下午1:20,下午班機,TSA,HKG,CX 495,14341.0,14328.416324134098,14278,0.0008774615344747562,0.004392999093508124,0.19974088676035678
上午8:05,早晨班機,TSA,ICN,BR 67,22342.25,20543.68910466189,21170,0.08050043730323082,0.052467857982074324,1.5342809941037396
下午6:10,晚間班機,TSA,HKG,CI 923,14691.25,13545.743622774353,13354,0.07797201580707204,0.09102356845060836,0.8566134808193285
下午3:15,下午班機,TSA,ICN,BR 160,20223.0,19310.01838908649,20167,0.04514570592461603,0.0027691242644513675,16.303243052026964
中午12:35,下午班機,TSA,NRT,CI 104,28280.5,22544.299067565826,22454,0.20283237327607978,0.2060253531585368,0.9845020050517763
下午1:40,下午班機,TSA,ICN,OZ 712,13865.75,13149.701880768243,13103,0.051641499322557856,0.05500964607035321,0.9387717066296382
下午3:45,下午班機,TSA,ICN,CI 162,18402.75,16507.037220512688,17337,0.10301247256455216,0.057912540245343765,1.7787593520875555
下午4:35,下午班機,TSA,HKG,BR 871,14881.25,14762.473598681932,14867,0.00798161453628342,0.0009575808483830323,8.335186057408256
晚上8:45,晚間班機,TSA,ICN,BR 205,21258.5,18145.406359334615,21166,0.14643994828729145,0.004351200696192111,33.655066385571736
上午8:05,早晨班機,TSA,ICN,BR 67,24376.0,21174.836471863644,21175,0.1313243981020822,0.13131768953068593,1.0000510865780556
上午10:15,早晨班機,TSA,NRT,JX 802,37780.0,33950.80679190512,27171,0.1013550346240043,0.2808099523557438,0.3609381853232993
下午3:45,下午班機,TSA,ICN,CI 162,21752.0,14238.19626812058,10550,0.3454304768241734,0.5149871276204487,0.6707555554257649
清晨7:00,早晨班機,TSA,ICN,CI 833,20776.5,18933.307553845152,18472,0.08871525262459258,0.11091858590234159,0.7998231486894544
上午9:35,早晨班機,TSA,SIN,BR 215,34643.5,22728.594147005875,34617,0.34392904449591194,0.0007649342589518957,449.61908879223114
上午8:25,早晨班機,TSA,ICN,BR 211,25618.75,26421.739361818225,21334,-0.03134381505023567,0.16725054891436936,-0.18740635085319446
上午9:30,早晨班機,TSA,HND,JL 96,34410.5,31847.666874265855,29636,0.07447822977678746,0.13875125325118787,0.5367751860371023
中午12:25,下午班機,TSA,ICN,KE 186,11768.75,16604.357383817773,9116,-0.41088538577315115,0.22540626659585766,-1.8228658500868054
下午1:40,下午班機,TSA,ICN,OZ 712,14903.0,13149.701880768243,13103,0.11764732733219865,0.12078105079514191,0.9740545106843093
晚上8:45,晚間班機,TSA,ICN,BR 205,21267.5,19085.24596973732,21166,0.10260980511403223,0.004772540260961561,21.500039707021482
下午4:50,下午班機,TSA,HND,NH 854,34737.5,30337.956963877292,34532,0.12665111295063572,0.005915797049298309,21.408968545609284
上午9:30,早晨班機,TSA,NRT,CI 100,24376.0,22684.79147821332,21918,0.06938006735258782,0.10083688874302593,0.6880425231027993
晚上7:25,晚間班機,TSA,ICN,KE 188,18747.25,13052.79051190985,18740,0.3037490558930056,0.0003867233860966275,785.4426880124344
清晨7:15,早晨班機,TSA,HND,BR 192,27989.0,25961.499548868003,26153,0.07243918865025534,0.0655971988995677,1.1043030779586038
下午1:30,下午班機,TSA,ICN,JX 745,22118.0,18456.024237769205,18469,0.16556541107834322,0.16497875033909035,1.0035559775913387
上午9:50,早晨班機,TSA,HKG,CX 469,14286.0,14449.281946180425,14278,-0.011429507642476881,0.0005599888002239956,-20.41024327255309
清晨7:05,早晨班機,TSA,ICN,BR 170,20217.75,19604.30346193533,20167,0.030341978611105037,0.0025101705184800483,12.087616513589534
上午9:20,早晨班機,TSA,GMP,CI 260,21565.25,15600.08538572669,17785,0.27661003764265707,0.17529358574558607,1.5779815129352055
下午6:35,晚間班機,TSA,HKG,CX 473,14279.75,14328.416324134125,14274,-0.003408065556758683,0.0004026681139375689,-8.463708545065183
清晨7:25,早晨班機,TSA,SIN,BR 225,19369.25,18086.407717580452,17273,0.0662308701895813,0.10822566697213366,0.6119700810588182
下午6:10,晚間班機,TSA,HKG,CI 923,14435.0,13545.743622774353,13810,0.06160418269661567,0.04329754069968826,1.4228102035610353
下午3:50,下午班機,TSA,HKG,CX 443,14284.5,14328.416324134098,14278,-0.0030744040137279933,0.00045503867828765445,-6.756357559091926
下午5:10,下午班機,TSA,ICN,OZ 714,18878.5,16524.217342768992,16698,0.12470708251349459,0.1155017612628122,1.0796985357629019
清晨7:00,早晨班機,TSA,HKG,BR 891,16517.25,12750.328024641136,13287,0.22805987530362887,0.19556826953639378,1.1661394552616249
下午5:10,下午班機,TSA,ICN,OZ 714,16054.0,13364.960414180205,13104,0.16749966275194939,0.18375482745733152,0.9115388426507781
上午10:50,早晨班機,TSA,HKG,CI 909,13653.75,13309.911812559638,13172,0.025182692479382013,0.03528334706582441,0.7137274259270621
清晨7:00,早晨班機,TSA,ICN,CI 833,20889.0,19285.65176734314,19586,0.07675562413982762,0.06237732778017138,1.2305051670428695
上午8:05,早晨班機,TSA,ICN,BR 67,23830.5,19869.471558691825,21170,0.16621675757152285,0.1116426428316653,1.488828581585482
上午8:30,早晨班機,TSA,NRT,JX 800,23492.5,21865.230824415023,22011,0.06926760351537628,0.06306267957858891,1.0983929636078147
晚上7:25,晚間班機,TSA,ICN,KE 188,17306.0,13052.79051190985,16670,0.24576502300301337,0.03675026002542471,6.687436302028536
上午9:25,早晨班機,TSA,ICN,JX 741,22116.5,19441.195444545185,17851,0.1209641921395707,0.19286505550154862,0.6271960040920913
下午5:10,下午班機,TSA,ICN,OZ 714,15805.0,13364.960414180205,13103,0.15438402947293864,0.17095855741853844,0.9030494396076222
清晨7:00,早晨班機,TSA,HKG,BR 891,14920.75,14913.170087272692,14867,0.0005080115092946133,0.003602365832816715,0.14102163213595537
上午8:05,早晨班機,TSA,HKG,CI 903,14133.5,13579.992303367955,13354,0.03916281859638765,0.05515265150175116,0.7100804318563757
下午5:35,下午班機,TSA,SIN,SQ 879,28154.75,22078.424577442573,25649,0.2158188377647618,0.0889991919658317,2.4249527776344117
下午3:20,下午班機,TSA,NRT,BR 196,24994.75,25318.905956781153,24892,-0.012968961753214285,0.00411086328128907,-3.154802499086645
上午9:30,早晨班機,TSA,NRT,CI 100,24500.0,22535.49165832075,22771,0.08018401394609188,0.07057142857142858,1.136210723932476
下午1:40,下午班機,TSA,ICN,OZ 712,13636.5,13149.701880768243,13103,0.03569817176194453,0.039122942103912296,0.9124613293941078
中午12:50,下午班機,TSA,NRT,CX 450,19698.0,19753.777147136538,19687,-0.0028316147393916986,0.0005584323281551427,-5.070649739685243
下午1:50,下午班機,TSA,ICN,CI 835,19938.75,18113.06678223478,18429,0.09156457740656869,0.07571939063381607,1.2092619425502378
清晨7:35,早晨班機,TSA,ICN,BR 75,21313.0,20462.015682559275,21166,0.039927946203759446,0.0068971988926946,5.789008962181803
上午10:15,早晨班機,TSA,NRT,JX 802,26157.0,33950.80679190512,22011,-0.29796256420480627,0.15850441564399587,-1.8798376246756194
上午10:05,早晨班機,TSA,ICN,CI 831,21559.25,19332.34438587444,19586,0.10329235080652437,0.0915268388278813,1.1285471248577525
上午8:45,早晨班機,TSA,SIN,JX 771,22349.5,21259.50600175636,18585,0.04877039746945752,0.1684377726571064,0.28954549030246807
下午6:50,晚間班機,TSA,ICN,TG 635,16901.0,19085.24596973732,16653,-0.1292376764533057,0.01467368794745873,-8.807443426360159
下午3:35,下午班機,TSA,HND,JL 98,33675.5,30097.262263339184,29621,0.10625641005065452,0.12039910320559458,0.8825348962044188
中午12:35,下午班機,TSA,NRT,CI 104,17583.75,22622.493999941427,13576,-0.2865568493604281,0.22792350892158952,-1.2572500779593108
上午8:20,早晨班機,TSA,HKG,CX 407,14313.25,14328.416324134098,14278,-0.0010596003097897069,0.002462753043508637,-0.43025033004531976
下午6:35,晚間班機,TSA,HKG,CX 473,14311.5,14328.416324134125,14278,-0.0011820091628497926,0.002340774901303148,-0.5049648995261137
清晨7:55,早晨班機,TSA,NRT,BR 184,24303.0,24384.578522002845,22122,-0.003356726412494124,0.08974200715960992,-0.037404182486402884
上午9:40,早晨班機,TSA,ICN,BR 201,21276.25,21502.50327562396,19004,-0.010634076758073428,0.10679748545913871,-0.09957235146835065
晚上10:30,晚間班機,TSA,ICN,BR 61,19599.0,21368.35120063272,19002,-0.09027762644179388,0.030460737792744528,-2.963737354493665
上午8:05,早晨班機,TSA,HKG,BR 851,16495.5,14366.38966456654,14867,0.129072191533052,0.09872389439544119,1.307405793941332
下午3:15,下午班機,TSA,ICN,BR 160,20214.5,19396.408084492712,20164,0.040470549135882064,0.0024982067327908187,16.199839911035404
下午6:25,晚間班機,TSA,HND,CI 222,25223.5,22096.60579588047,23057,0.12396749872616923,0.08589212440779431,1.4432929628984674
下午1:50,下午班機,TSA,ICN,CI 835,19583.25,18113.06678223478,18429,0.07507350504973492,0.05894067634330359,1.2737129891836443
清晨7:25,早晨班機,TSA,SIN,BR 225,19302.0,18086.407717580452,19226,0.06297752991501128,0.00393741581183297,15.994635294994051
下午2:25,下午班機,TSA,HKG,BR 855,15833.75,13606.722805284182,13287,0.14065064780710937,0.16084313570695508,0.8744585038640691
上午8:45,早晨班機,TSA,SIN,JX 771,27947.75,21259.50600175636,23263,0.23931243117043915,0.16762530078449964,1.427662948555129
上午9:40,早晨班機,TSA,ICN,BR 201,22240.5,21502.50327562396,21357,0.03318255994137003,0.03972482633034329,0.835310384126814
上午10:05,早晨班機,TSA,ICN,CI 831,25016.0,19801.634784311027,24603,0.20844120625555537,0.01650943396226415,12.625581636050782
下午4:55,下午班機,TSA,HKG,CI 919,14669.75,13498.218276399197,13354,0.07986037414412674,0.08969137170026756,0.8903908216612603
上午8:50,早晨班機,TSA,NRT,BR 198,25774.0,24853.266046515644,25745,0.03572336282627283,0.0011251648948552805,31.74944667187434
上午8:05,早晨班機,TSA,HKG,CI 903,16022.5,13275.886756432408,13354,0.1714222651625896,0.1665470432204712,1.029272341602995
下午1:40,下午班機,TSA,ICN,OZ 712,17518.25,13410.83995944762,13103,0.23446463205813253,0.252037161246129,0.9302780228871255
上午8:05,早晨班機,TSA,HKG,BR 851,17376.25,16462.24056004675,14867,0.05260107560338105,0.1444068772030789,0.3642560286752018
下午1:55,下午班機,TSA,ICN,TG 633,16680.25,15813.213318554494,15359,0.051979837319315145,0.07921044348855683,0.6562245460325499
上午10:50,早晨班機,TSA,HKG,CI 909,14450.75,12249.388602374034,13354,0.15233544263280216,0.07589571475528951,2.0071679030097704
晚上8:15,晚間班機,TSA,HKG,CX 531,14311.25,14328.416324134125,14280,-0.001199498585666857,0.0021835968206830292,-0.5493223722919938
清晨7:15,早晨班機,TSA,HND,BR 192,31311.75,24697.664347305068,26156,0.21123334379889122,0.1646586345381526,1.2828561611200955
下午6:35,晚間班機,TSA,HKG,CX 473,14286.75,14328.416324134125,14278,-0.0029164312481232474,0.0006124555969692197,-4.761865615328549
上午8:45,早晨班機,TSA,SIN,JX 771,30059.0,24762.065195645984,25789,0.1762179315464259,0.14205396054426295,1.2404999541812685
下午4:55,下午班機,TSA,HKG,CI 919,14677.0,13498.218276399197,13810,0.08031489565993072,0.05907201744225659,1.3596098311427949
下午3:00,下午班機,TSA,NRT,JX 804,24226.75,21790.25105132028,21269,0.10057060681600793,0.12208612380942553,0.8237677114968203
下午2:10,下午班機,TSA,SIN,SQ 877,30404.5,22323.75502090015,25650,0.26577463793516914,0.15637487871861072,1.6995993225575456
上午10:05,早晨班機,TSA,ICN,CI 831,20818.75,19801.634784311027,18487,0.04885572936362524,0.11200240168117682,0.43620251557369916
上午10:50,早晨班機,TSA,HKG,CI 909,14178.0,12249.388602374034,13933,0.13602845236464703,0.01728029341232896,7.8718832556161855
下午6:35,晚間班機,TSA,HKG,CX 473,14340.75,14328.416324134125,14280,0.0008600439911354143,0.004236180116102714,0.20302347104321306
上午8:05,早晨班機,TSA,HKG,BR 851,14901.5,16462.24056004675,14870,-0.10473714458589739,0.0021138811529040702,-49.547319366563485
下午1:40,下午班機,TSA,ICN,OZ 712,17623.75,14451.708711897729,14098,0.17998673880997354,0.20005674161288034,0.8996784480187964
上午8:25,早晨班機,TSA,ICN,BR 211,22299.75,20460.16520038787,21166,0.08249351672606779,0.050841377145483695,1.6225665266700156
下午1:40,下午班機,TSA,ICN,OZ 712,16925.75,15799.655463953564,13936,0.06653144091378141,0.17663914449876666,0.3766517387896766
下午3:45,下午班機,TSA,ICN,CI 162,18489.5,17077.887241804936,16716,0.07634672425944801,0.09591930555179967,0.7959474249760722
下午3:00,下午班機,TSA,NRT,JX 804,24230.5,21839.841892455337,22011,0.09866317688634832,0.09159943046986237,1.0771156150235022
晚上7:40,晚間班機,TSA,HKG,CX 451,14313.75,14328.416324134125,14278,-0.0010246318493843198,0.0024975984630163303,-0.4102468289265681
上午8:25,早晨班機,TSA,ICN,BR 211,27727.5,26949.49937236358,24837,0.028058809039272145,0.10424668650256966,0.2691578023305374
下午4:25,下午班機,TSA,NRT,CI 106,21559.5,21082.419263792697,21341,0.02212856217478619,0.010134743384586841,2.1834358636489832
下午6:50,晚間班機,TSA,ICN,TG 635,16691.25,18145.406359334615,16605,-0.08712087826463653,0.0051673781172770165,-16.859783876343357
上午10:15,早晨班機,TSA,NRT,JX 802,70187.75,37633.23233719836,41096,0.463820505185045,0.4144847213367005,1.1190291977210598
下午5:35,下午班機,TSA,SIN,SQ 879,27707.75,22323.75502090015,21752,0.19431368404507227,0.2149488861419639,0.9039994927758639
上午9:50,早晨班機,TSA,HKG,BR 867,14901.25,13730.726745516284,14867,0.07855201774909597,0.002298464893884741,34.17586144478004
下午1:40,下午班機,TSA,ICN,OZ 712,15153.0,13149.701880768243,13103,0.13220471980675488,0.13528674189929388,0.9772185947471983
上午10:05,早晨班機,TSA,ICN,CI 831,25013.25,25196.812509418734,24603,-0.007338610912965504,0.016401307307127223,-0.44744060796766455
中午12:50,下午班機,TSA,NRT,CX 450,19696.75,19732.059938928996,19687,-0.0017926784331931114,0.000495005521215429,-3.621532197845786
清晨7:00,早晨班機,TSA,ICN,CI 833,21238.25,19540.48137401071,19586,0.07993919583719425,0.07779595776488175,1.0275494785833201
晚上8:45,晚間班機,TSA,ICN,BR 205,28886.5,17679.97729458801,21166,0.38795017414404614,0.2672701781108823,1.4515281012126142
下午1:50,下午班機,TSA,ICN,CI 835,19587.5,18113.06678223478,17393,0.07527419107927104,0.11203573707721762,0.671876608687729
下午1:40,下午班機,TSA,ICN,OZ 712,14839.25,16328.08152104206,13103,-0.10033064481305057,0.11700389170611722,-0.8574983562517268
上午9:30,早晨班機,TSA,NRT,CI 100,24115.5,22490.76544694522,22771,0.06737304028756522,0.05575252431009102,1.208430310936987
上午8:50,早晨班機,TSA,NRT,BR 198,25370.0,24384.578522002845,24892,0.03884199755605657,0.01884115096570753,2.0615512091990693
清晨7:05,早晨班機,TSA,ICN,BR 170,20193.0,19604.30346193533,20164,0.029153495670017772,0.0014361412370623484,20.299880622919616
晚上7:40,晚間班機,TSA,HKG,CX 451,14316.0,14328.416324134125,14278,-0.000867304004898352,0.002654372729812797,-0.3267453719506528
上午10:50,早晨班機,TSA,HKG,CI 909,14255.75,13586.138950052888,13354,0.04697129578921575,0.06325517773529979,0.7425683947292625
上午8:25,早晨班機,TSA,ICN,BR 211,22193.75,20050.684492495664,19002,0.09656166747414636,0.14381301041960012,0.6714390248309974
下午1:25,下午班機,TSA,NRT,JL 8664,22938.0,20045.77703489872,22927,0.12608871589071752,0.00047955357921353214,262.9293604637526
晚上8:45,晚間班機,TSA,ICN,BR 205,21320.25,17311.690588091493,21161,0.18801652944541022,0.0074694246080604125,25.171487672894862
下午3:50,下午班機,TSA,HKG,CX 443,14313.25,14328.416324134098,14278,-0.0010596003097897069,0.002462753043508637,-0.43025033004531976
上午9:35,早晨班機,TSA,SIN,BR 215,22706.0,22728.594147005875,19375,-0.0009950738573890217,0.146701312428433,-0.006782992196299948
上午9:00,早晨班機,TSA,HND,CI 220,24428.25,23820.375421106517,23629,0.02488408211367916,0.03271826676081995,0.7605562450966319
上午9:00,早晨班機,TSA,HND,CI 220,29650.0,23820.375421106517,23629,0.19661465696099437,0.20306913996627318,0.9682153427825084
上午8:05,早晨班機,TSA,HKG,JX 233,18851.5,12159.624918469322,11771,0.3549783880078868,0.3755934541017956,0.9451133509682477
下午3:35,下午班機,TSA,HND,JL 98,34333.0,33448.9907746371,34324,0.025748091496895036,0.0002621384673637608,98.22324726254415
上午8:30,早晨班機,TSA,NRT,JX 800,11622.0,21541.042466664003,9059,-0.8534712155105836,0.22053002925486148,-3.870090701000391
上午9:50,早晨班機,TSA,HKG,CX 499,18145.25,14328.416324134098,15758,0.21034891643079606,0.13156335680136674,1.5988412088662278
上午9:30,早晨班機,TSA,NRT,CI 100,24487.5,22490.76544694522,22771,0.08154097204919976,0.07009698825931598,1.1632592793794225
上午9:20,早晨班機,TSA,GMP,CI 260,19418.5,19107.417792926157,17798,0.016019888615178474,0.0834513479413961,0.19196680473547867
下午1:55,下午班機,TSA,ICN,TG 633,16666.0,15813.213318554494,16639,0.051169247656636656,0.0016200648025921037,31.58469190538913
清晨7:15,早晨班機,TSA,HND,BR 192,26165.5,24697.664347305068,26153,0.05609813122986115,0.0004777283063576083,117.42685221559456
下午1:25,下午班機,TSA,NRT,JL 8664,22939.75,20045.77703489872,22925,0.12615538378148317,0.0006429886986562626,196.2015569560189
上午8:25,早晨班機,TSA,ICN,BR 211,25936.75,20462.015682559275,21170,0.21108019769017802,0.18378362747838492,1.1485255818829863
下午5:35,下午班機,TSA,SIN,SQ 879,26906.0,22323.75502090015,21749,0.17030569312048802,0.191667286107188,0.8885485706999904
上午9:30,早晨班機,TSA,HND,JL 96,30345.25,30267.30005767197,29621,0.0025687691591938953,0.02386699730600341,0.10762850166106808
清晨7:00,早晨班機,TSA,ICN,CI 833,20424.25,18461.771957998153,19586,0.09608568451726976,0.04104189872333133,2.3411608016723493
下午1:30,下午班機,TSA,ICN,JX 745,20919.0,18415.371087182084,17851,0.11968205520426005,0.1466609302547923,0.8160459298624237
晚上9:15,晚間班機,TSA,HKG,CX 479,14312.75,14328.416324134098,14280,-0.0010945712133655322,0.0022881696389582713,-0.47836104226251974
上午10:15,早晨班機,TSA,NRT,JX 802,25012.25,21381.58505632259,22011,0.14515547156602904,0.11999120430988816,1.2097175988929312
晚上10:30,晚間班機,TSA,ICN,CI 837,19233.25,18200.940934540784,18140,0.053673147567842985,0.05684166742490219,0.9442570916617572
下午3:00,下午班機,TSA,NRT,JX 804,24973.5,21790.25105132028,22011,0.12746507092236653,0.11862574328788515,1.074514413056446
上午9:25,早晨班機,TSA,ICN,JX 741,25696.0,18907.518395205272,17854,0.26418437129493805,0.3051836861768369,0.8656569248654332
晚上9:15,晚間班機,TSA,HKG,CX 479,14647.75,14158.918681061912,14267,0.033372450986539764,0.025993753306821868,1.2838642651033167
下午4:50,下午班機,TSA,HND,NH 854,34126.25,30337.956963877292,33732,0.11100818390894716,0.011552690377641844,9.608859952118474
下午6:50,晚間班機,TSA,ICN,TG 635,18097.5,19085.24596973732,15358,-0.05457913909309682,0.15137449924022656,-0.36055702490867664
上午10:05,早晨班機,TSA,ICN,CI 831,20125.25,19801.634784311027,19586,0.01608005941237863,0.0267946982025068,0.6001209377635104
上午9:50,早晨班機,TSA,HKG,BR 867,14908.25,14850.418614072249,14870,0.0038791532156860395,0.0025656934918585348,1.5119316582418667
下午3:20,下午班機,TSA,NRT,BR 196,29590.5,25973.14330494094,29567,0.12224723120795733,0.0007941738057822612,153.93007213017282
清晨7:55,早晨班機,TSA,ICN,CI 160,18417.75,17689.861156170366,17909,0.03952105136781824,0.027622809517992154,1.4307397421712715
下午3:45,下午班機,TSA,ICN,CI 162,17745.0,15411.263064216651,16687,0.13151518375786692,0.05962242885319809,2.2058005064114825
下午4:50,下午班機,TSA,HND,NH 854,33840.75,29750.065711734023,33732,0.12088042635774847,0.003213581259280601,37.61548770819289
下午6:35,晚間班機,TSA,HKG,CX 473,7433.25,14328.416324134125,4353,-0.9276112500096357,0.4143880536777318,-2.2385086678464816
下午4:35,下午班機,TSA,HKG,BR 871,14486.0,14163.733531891448,13287,0.022246753286521582,0.08276957061990887,0.26877937290121073
下午6:35,晚間班機,TSA,HKG,CX 473,15837.5,14328.416324134125,14267,0.09528547282499607,0.09916337805840568,0.9608937764188954
下午1:50,下午班機,TSA,ICN,CI 835,19600.0,18113.06678223478,18429,0.07586393968189904,0.059744897959183675,1.269797794846474
上午9:00,早晨班機,TSA,HND,CI 220,27196.75,23489.6959093939,23629,0.1363050397788743,0.13118295384558817,1.0390453620926632
下午3:20,下午班機,TSA,NRT,BR 196,24995.25,24459.624257609095,22122,0.02142910122486891,0.11495184084976146,0.18641807792252837
上午9:50,早晨班機,TSA,HKG,CX 499,14282.25,14328.416324134098,14274,-0.0032324265528258867,0.0005776400777188468,-5.595918076860306
上午8:30,早晨班機,TSA,NRT,JX 800,24968.0,21742.516031090163,22011,0.12918471519183905,0.11843159243832105,1.0907960665910847
清晨7:55,早晨班機,TSA,NRT,BR 184,25289.75,24384.578522002845,22133,0.03579202949800434,0.1248232979764529,0.28674157852131316
下午1:20,下午班機,TSA,HKG,CX 495,14281.5,14328.416324134098,14275,-0.00328511179736705,0.00045513426460805936,-7.217896020630389
下午2:35,下午班機,TSA,NRT,CI 108,22489.75,21354.26291053835,21341,0.050489093451979265,0.05107882479796352,0.9884544848414805
晚上8:45,晚間班機,TSA,ICN,BR 205,33542.5,24441.16130117664,32390,0.2713375180390061,0.03435939479764478,7.897040085746951
晚上10:30,晚間班機,TSA,ICN,CI 837,24790.5,18244.580086355774,23027,0.2640495316207509,0.07113612069139388,3.7118910766340942
清晨7:15,早晨班機,TSA,HND,BR 192,26186.75,24697.664347305068,26153,0.056864087857215265,0.0012888197275339628,44.12105637614613
中午12:35,下午班機,TSA,NRT,CI 104,24532.75,22585.98815853314,22771,0.07935359229873787,0.07181216944696375,1.1050159452061084
下午2:35,下午班機,TSA,NRT,CI 108,24780.0,21219.259681948155,21341,0.14369412098675727,0.1387812752219532,1.0353999180144942
下午4:50,下午班機,TSA,HND,NH 854,33751.5,30595.060229137816,33732,0.0935199849151055,0.0005777520999066708,161.8687061980607
清晨7:25,早晨班機,TSA,SIN,BR 225,19362.5,18086.407717580452,19226,0.06590534705846599,0.007049709489993544,9.348661409667015
下午5:10,下午班機,TSA,ICN,OZ 714,14253.75,13225.13278481205,13103,0.07216467352015779,0.0807331404016487,0.8938667957314351
晚上8:45,晚間班機,TSA,ICN,BR 205,21294.75,17665.179281978475,21166,0.1704443920694784,0.006046091172706888,28.190840528322525
下午3:35,下午班機,TSA,HND,JL 98,35786.25,30097.262263339184,29624,0.15897132939776634,0.17219602500960565,0.9231997625316752
下午2:10,下午班機,TSA,SIN,SQ 877,32599.5,27195.53866643391,32438,0.165768227536192,0.004954063712633629,33.46106088895412
下午4:35,下午班機,TSA,HKG,BR 871,14905.75,14762.473598681932,14870,0.00961215647103082,0.0023984033007396475,4.007731505400494
清晨7:15,早晨班機,TSA,HND,BR 192,30439.0,28264.05071758903,26156,0.07145271797401259,0.1407076447977923,0.5078097787557715
下午6:25,晚間班機,TSA,HND,CI 222,24147.0,22096.60579588047,23057,0.084912999715059,0.0451401830455129,1.8810956001096604
上午9:25,早晨班機,TSA,ICN,JX 741,23120.25,24035.14994809193,22743,-0.03957136917169711,0.016316865085801407,-2.4251821022980256
下午6:10,晚間班機,TSA,HKG,BR 857,14901.75,14643.418401529378,14867,0.017335655105650164,0.002331940879426913,7.434002833686973
上午8:50,早晨班機,TSA,NRT,BR 198,24206.25,24828.101366050345,22122,-0.025689702702828606,0.08610379550735864,-0.2983573784576442
下午3:15,下午班機,TSA,ICN,BR 160,23773.75,17088.76769405066,13153,0.2811917474504165,0.4467427309532573,0.6294265758961786
清晨7:15,早晨班機,TSA,HND,BR 192,53359.5,28264.05071758903,31194,0.470308928727049,0.41539931970876787,1.1321851202278754
晚上10:30,晚間班機,TSA,ICN,CI 837,24079.75,20986.95450288567,17102,0.12843968467755396,0.2897766795751617,0.4432367879494579
