出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測中位數價格,中位數價格,效能,最佳效能,標準化效能
上午9:30,早晨班機,TSA,NRT,CI 100,24414.0,25658.703604858292,24905.0,-0.05098319017196249,0.06729745228147783,-0.7575797960184372
下午6:50,晚間班機,TSA,ICN,TG 635,20186.0,22630.58208932796,17610.5,-0.1211028479801823,0.17502229267809372,-0.6919281317090178
下午6:10,晚間班機,TSA,HKG,BR 857,14901.0,14913.170087272743,14888.0,-0.0008167295666561526,0.0020803972887725656,-0.39258346041107517
上午8:20,早晨班機,TSA,HKG,CX 407,14311.0,14328.416324134098,14287.0,-0.001216988619530258,0.0023059185242121443,-0.5277673980029552
下午2:25,下午班機,TSA,HKG,BR 855,14881.25,14913.170087272743,14887.0,-0.002144986964989052,0.0009575808483830323,-2.240006124403041
上午10:05,早晨班機,TSA,ICN,CI 831,20849.25,21912.91435465391,21179.0,-0.051016912102541286,0.06058970946197106,-0.8420062178142955
晚上10:30,晚間班機,TSA,ICN,BR 61,22117.75,22356.692354526615,21378.0,-0.010803194471707769,0.04285019950040126,-0.2521153833042622
下午4:50,下午班機,TSA,HND,NH 854,33749.0,30672.40597988915,33747.0,0.09116104240454087,0.00047408812112951495,192.2871262569281
上午10:05,早晨班機,TSA,ICN,CI 831,20776.75,26647.917123989737,21174.0,-0.28258351878853705,0.05731165846438928,-4.930646335494216
上午9:50,早晨班機,TSA,HKG,CX 469,14656.5,10256.4582276239,14284.0,0.30021094888794053,0.02589294852113397,11.594312970688012
