出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數
2025-02-14,星期五,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3024,2399,2898.0,142956.42,3198.0,23,91
2025-02-14,星期五,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3124,2399,3298.0,104547.17,3298.0,29,91
2025-02-14,星期五,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期六, 2月 15)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5564,5197,5502.0,55675.89,5448.25,91,91
2025-02-14,星期五,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6348,5669,6223.0,94887.74,6157.75,91,91
2025-02-15,星期六,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5917,5552,5845.0,63986.47,5880.25,53,91
2025-02-15,星期六,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5853,5175,5884.0,113292.23,5656.75,91,59
2025-02-15,星期六,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6106,5739,6183.0,25163.2,6206.75,8,91
2025-02-15,星期六,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,10315,8039,9128.5,4918672.11,10752.0,88,90
2025-02-15,星期六,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3787,2399,3798.0,391279.17,3548.0,30,91
2025-02-15,星期六,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8203,8039,8143.0,22550.72,8091.25,88,90
2025-02-15,星期六,凌晨12:20,凌晨班機,TPE,凌晨4:55,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 35 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3345,2399,3298.0,281839.33,3145.5,30,91
2025-02-15,星期六,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3616,2399,3798.0,367774.41,3598.0,30,91
2025-02-15,星期六,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期日, 2月 16)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3187,2299,3298.0,236724.63,3448.0,65,91
2025-02-15,星期六,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期日, 2月 16)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5566,5219,5502.0,54568.75,5552.25,53,91
2025-02-15,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6106,5739,6183.0,25163.2,6069.75,8,91
2025-02-16,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5915,5552,5845.0,62722.28,6081.25,54,91
2025-02-16,星期日,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5671,5175,5884.0,80659.21,5637.0,91,58
2025-02-16,星期日,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6318,5829,6189.0,261621.9,6591.75,54,91
2025-02-16,星期日,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,11131,8039,9128.5,8773022.01,12176.75,79,90
2025-02-16,星期日,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4214,3798,4398.0,160725.27,4398.0,70,91
2025-02-16,星期日,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,9442,8039,8532.0,3346758.88,10133.25,89,90
2025-02-16,星期日,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3260,2399,2898.0,440792.5,3648.0,31,91
2025-02-16,星期日,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3051,2399,2898.0,173323.79,2998.0,31,91
2025-02-16,星期日,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期一, 2月 17)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3357,2399,3298.0,238978.38,3673.0,31,91
2025-02-16,星期日,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期一, 2月 17)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5564,5219,5502.0,53217.4,5518.75,54,91
2025-02-16,星期日,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6134,5739,6160.0,66439.26,6290.75,9,91
2025-02-17,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5952,5552,6048.0,70003.43,5912.0,55,91
2025-02-17,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5957,5175,5912.0,205935.11,5825.75,91,57
2025-02-17,星期一,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6399,5829,6189.0,632219.95,6190.75,55,91
2025-02-17,星期一,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8148,8039,8143.0,3801.08,8144.25,90,90
2025-02-17,星期一,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3790,2898,3798.0,155829.06,3948.0,45,91
2025-02-17,星期一,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8153,8039,8143.0,5380.3,8143.25,90,90
2025-02-17,星期一,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,4030,2399,3798.0,1624028.12,4098.0,32,91
2025-02-17,星期一,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期二, 2月 18)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5699,5219,5784.0,181289.21,5905.5,55,91
2025-02-17,星期一,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6197,5780,6186.0,78317.97,6124.25,9,91
2025-02-18,星期二,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5919,5552,5845.0,61048.39,5789.5,56,91
2025-02-18,星期二,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5727,5327,5897.0,86248.26,5939.5,25,35
2025-02-18,星期二,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5979,5278,6320.0,174270.95,5924.0,54,56
2025-02-18,星期二,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6096,5739,6133.0,26686.01,6090.75,11,91
2025-02-18,星期二,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8141,8039,8143.0,132.76,8143.75,91,89
2025-02-18,星期二,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3441,2399,3798.0,196697.63,3495.5,31,91
2025-02-18,星期二,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8141,8039,8143.0,132.76,8141.0,91,89
2025-02-18,星期二,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2843,2399,2898.0,89906.76,2743.0,32,91
2025-02-18,星期二,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2820,2399,2898.0,85510.67,2843.0,84,91
2025-02-18,星期二,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期三, 2月 19)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,2819,2299,2588.0,1552872.33,2743.0,68,91
2025-02-18,星期二,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期三, 2月 19)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5571,5219,5502.0,51734.37,5507.0,56,91
2025-02-18,星期二,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6096,5739,6133.0,26686.01,6017.75,11,91
2025-02-19,星期三,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5910,5552,5844.0,62421.52,5847.5,57,91
2025-02-19,星期三,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5854,5330,5898.0,33269.39,5913.25,16,36
2025-02-19,星期三,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5685,5278,5884.0,74773.02,5898.5,56,55
2025-02-19,星期三,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6236,5739,6186.0,168490.6,6194.75,12,90
2025-02-19,星期三,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8142,8136,8143.0,13.21,8143.5,90,88
2025-02-19,星期三,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3522,2399,3298.0,281728.62,3198.25,33,91
2025-02-19,星期三,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8142,8136,8143.0,13.21,8142.25,90,88
2025-02-19,星期三,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2677,2299,2588.0,57717.69,2665.5,70,91
2025-02-19,星期三,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2552,2299,2588.0,7456.76,2588.0,70,91
2025-02-19,星期三,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6090,5739,6131.0,27311.87,6123.0,12,90
2025-02-20,星期四,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5904,5552,5840.0,62308.52,6003.25,58,91
2025-02-20,星期四,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,6496,5714,6335.0,421582.62,6097.25,27,37
2025-02-20,星期四,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5680,5278,5884.0,75190.25,5634.5,57,54
2025-02-20,星期四,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6088,5739,6131.0,27721.2,6126.75,13,91
2025-02-20,星期四,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,8151,8136,8143.0,3380.67,8140.5,91,89
2025-02-20,星期四,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,2972,2399,2898.0,88169.6,3098.0,86,91
2025-02-20,星期四,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,8761,8136,8146.0,2616189.79,9571.0,91,89
2025-02-20,星期四,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3223,2399,3298.0,200606.89,3423.0,35,91
2025-02-20,星期四,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期五, 2月 21)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,2774,2399,2588.0,157990.58,2843.25,35,91
2025-02-20,星期四,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期五, 2月 21)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5559,5219,5497.0,51043.47,5566.5,58,91
2025-02-20,星期四,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6088,5739,6131.0,27721.2,5984.0,13,91
2025-02-21,星期五,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5903,5552,5840.0,60789.05,5934.5,59,91
2025-02-21,星期五,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,6076,5714,5960.5,96053.1,6258.5,28,38
2025-02-21,星期五,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5725,5278,5884.0,107314.78,5845.75,58,53
2025-02-21,星期五,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6387,5829,6189.0,349960.04,6543.5,59,91
2025-02-21,星期五,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,10268,8529,9127.0,7461879.95,10159.5,77,79
2025-02-21,星期五,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,3927,2399,3798.0,556918.42,3623.0,36,91
2025-02-21,星期五,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,10072,9120,9127.5,2564370.65,10308.0,77,78
2025-02-21,星期五,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,2789,2299,2588.0,97001.09,2920.5,71,91
2025-02-21,星期五,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,2915,2399,2898.0,78377.16,2873.25,36,91
2025-02-21,星期五,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期六, 2月 22)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,5554,5219,5497.0,50864.35,5566.5,59,91
2025-02-21,星期五,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6085,5739,6130.0,28060.64,6111.0,14,91
2025-02-22,星期六,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5903,5552,5840.0,59268.7,5671.5,60,91
2025-02-22,星期六,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,6236,5327,5900.0,356937.11,5936.0,29,39
2025-02-22,星期六,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5811,5278,5884.0,140544.55,5996.75,59,52
2025-02-22,星期六,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6381,5829,6189.0,467553.42,6103.75,60,91
2025-02-22,星期六,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,10255,8529,9122.5,7293765.54,9275.25,78,66
2025-02-22,星期六,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4133,2399,4398.0,444856.27,4023.0,35,91
2025-02-22,星期六,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,11412,8532,10007.5,8116600.55,13161.5,64,88
2025-02-22,星期六,凌晨12:20,凌晨班機,TPE,凌晨4:55,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 35 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3309,2399,3298.0,172844.96,3198.0,37,91
2025-02-22,星期六,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3200,2399,3298.0,220899.33,3020.5,36,91
2025-02-22,星期六,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期日, 2月 23)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3353,2399,3298.0,207104.58,2773.25,37,91
2025-02-22,星期六,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期日, 2月 23)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,6087,5282,5823.0,472377.74,5952.0,77,91
2025-02-22,星期六,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6106,5739,6131.0,46244.85,6186.5,15,91
2025-02-23,星期日,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5889,5552,5840.0,61654.85,5855.0,61,91
2025-02-23,星期日,上午8:40,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,7107,6336,7148.0,481628.19,7090.75,38,40
2025-02-23,星期日,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,6397,5660,6336.0,329949.76,6251.5,60,51
2025-02-23,星期日,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6431,5829,6189.0,535645.98,6108.5,61,91
2025-02-23,星期日,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,12572,8529,9127.5,26297455.63,12322.0,79,78
2025-02-23,星期日,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,5145,4998,4998.0,93867.16,5348.0,91,91
2025-02-23,星期日,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,11295,8139,10995.0,15330090.71,11367.5,90,85
2025-02-23,星期日,凌晨12:20,凌晨班機,TPE,清晨5:05,凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A321neo,0,TR 875,經濟艙,3364,2399,3298.0,155518.58,3348.0,36,91
2025-02-23,星期日,凌晨1:30,凌晨班機,TPE,清晨6:15,早晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 897,經濟艙,3681,2399,3298.0,451866.78,3948.0,32,91
2025-02-23,星期日,晚上10:20,晚間班機,TPE,"凌晨3:05 (星期一, 2月 24)",凌晨抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 893,經濟艙,3612,3298,3798.0,66349.21,3673.0,90,91
2025-02-23,星期日,晚上7:55,晚間班機,TPE,"凌晨12:40 (星期一, 2月 24)",凌晨抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A330,1,CI 755,經濟艙,6259,5219,5787.0,2000906.44,5565.75,61,91
2025-02-23,星期日,清晨7:25,早晨班機,TPE,中午12:05,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 40 分鐘,No,Boeing 777,1,BR 225,經濟艙,6083,5739,6129.0,28873.73,6169.75,16,91
2025-02-24,星期一,上午8:20,早晨班機,TPE,下午1:05,下午抵達,SIN,中華航空,2,直達航班。,Non-stop,4 小時 45 分鐘,No,Airbus A350,1,CI 753,經濟艙,5883,5552,5836.0,61312.7,5789.25,62,91
2025-02-24,星期一,上午8:25,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,5 小時,No,Airbus A321neo,0,JX 771,經濟艙,5874,5327,5900.0,113930.57,5628.75,31,41
2025-02-24,星期一,上午8:45,早晨班機,TPE,下午1:25,下午抵達,SIN,星宇航空,0,直達航班。,Non-stop,4 小時 40 分鐘,No,Airbus A321neo,0,JX 771,經濟艙,5670,5278,5883.5,76846.98,5441.5,61,50
2025-02-24,星期一,上午9:35,上午班機,TPE,下午2:30,下午抵達,SIN,長榮航空,1,直達航班。,Non-stop,4 小時 55 分鐘,No,Boeing 777,1,BR 215,經濟艙,6085,5739,6129.0,29375.69,6240.5,17,91
2025-02-24,星期一,下午2:10,下午班機,TPE,下午6:55,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 877,經濟艙,9366,8136,8536.0,2333807.82,11611.25,76,89
2025-02-24,星期一,下午4:10,下午班機,TPE,晚上8:55,晚間抵達,SIN,酷航,4,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,TR 899,經濟艙,4836,4398,4998.0,223282.05,4548.0,91,91
2025-02-24,星期一,下午5:35,下午班機,TPE,晚上10:20,晚間抵達,SIN,新加坡航空,1,直達航班。,Non-stop,4 小時 45 分鐘,No,Boeing 787,1,SQ 879,經濟艙,9344,8136,8538.0,3306917.62,8537.0,80,89
