出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,查詢日期,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,最低價格出現日期,筆數
2025-02-13,星期四,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 283,經濟艙,2025-02-12,3404,1955,2622,21234256.96,2738.5,21,2025-01-23,91
2025-02-13,星期四,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-12,4066,3724,4135,19731.44,4041.75,90,2024-11-15,91
2025-02-13,星期四,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-12,3932,3600,3931,22138.84,3950.75,91,2024-11-14,91
2025-02-14,星期五,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-13,4480,4353,4521,4458.5,4528.75,69,2024-12-07,89
2025-02-14,星期五,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-13,3929,3601,3931,18520.51,3922.75,91,2024-11-15,89
2025-02-14,星期五,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-02-13,2584,2305,2442,57953.91,2619.75,24,2025-01-21,91
2025-02-14,星期五,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-13,3254,1958,2822,10738748.52,2654.25,11,2025-02-03,89
2025-02-14,星期五,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-13,4384,3747,4189,183991.22,4290.75,91,2024-11-15,89
2025-02-14,星期五,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 903,經濟艙,2025-02-13,3929,3601,3931,18520.51,3884.75,91,2024-11-15,89
2025-02-14,星期五,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-13,4011,3271,3991,111072.73,3894.5,91,2024-11-15,89
2025-02-14,星期五,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-13,4480,4353,4521,4458.5,4461.0,69,2024-12-07,89
2025-02-14,星期五,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787,1,BR 867,經濟艙,2025-02-13,4081,3747,4135,26723.51,4077.0,91,2024-11-15,89
2025-02-14,星期五,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-13,4469,4353,4523,5130.66,4444.0,69,2024-12-07,70
2025-02-14,星期五,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 495,經濟艙,2025-02-13,4480,4353,4521,4458.5,4527.25,69,2024-12-07,89
2025-02-14,星期五,下午2:10,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 111,經濟艙,2025-02-13,1704,1340,1520,187187.1,1588.75,86,2024-11-20,91
2025-02-14,星期五,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 855,經濟艙,2025-02-13,4070,3747,4135,18930.62,3983.25,91,2024-11-15,89
2025-02-14,星期五,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 915,經濟艙,2025-02-13,3900,3601,3888,10777.84,3875.25,91,2024-11-15,89
2025-02-14,星期五,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,UO 113,經濟艙,2025-02-13,1609,1340,1505,178341.14,2085.0,86,2024-11-20,91
2025-02-14,星期五,下午3:45,下午班機,TPE,下午6:05,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A320,0,HX 255,經濟艙,2025-02-13,2449,1955,2575,144076.78,2776.25,22,2025-01-23,87
2025-02-14,星期五,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 443,經濟艙,2025-02-13,4480,4353,4521,4458.5,4414.75,69,2024-12-07,89
2025-02-14,星期五,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,JX 235,經濟艙,2025-02-13,3683,3371,3618,38195.37,3587.5,91,2024-11-15,91
2025-02-14,星期五,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 871,經濟艙,2025-02-13,4070,3747,4135,18930.62,4117.75,91,2024-11-15,89
2025-02-14,星期五,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 919,經濟艙,2025-02-13,3900,3601,3888,10777.84,3890.0,91,2024-11-15,89
2025-02-14,星期五,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 421,經濟艙,2025-02-13,4480,4353,4521,4458.5,4455.75,69,2024-12-07,89
2025-02-14,星期五,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,0,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320,0,UO 115,經濟艙,2025-02-13,1753,1340,1801,189096.37,1714.5,86,2024-11-20,91
2025-02-14,星期五,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 857,經濟艙,2025-02-13,4070,3747,4135,18930.62,3962.5,91,2024-11-15,89
2025-02-14,星期五,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 923,經濟艙,2025-02-13,3929,3601,3931,18520.51,3945.25,91,2024-11-15,89
2025-02-14,星期五,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 473,經濟艙,2025-02-13,4480,4353,4521,4458.5,4495.0,69,2024-12-07,89
2025-02-14,星期五,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321,0,BR 869,經濟艙,2025-02-13,4070,3747,4135,18930.62,4083.25,91,2024-11-15,89
2025-02-14,星期五,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 461,經濟艙,2025-02-13,4480,4353,4521,4458.5,4498.5,69,2024-12-07,89
2025-02-14,星期五,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321,0,BR 809,經濟艙,2025-02-13,4070,3747,4135,18930.62,4051.0,91,2024-11-15,89
2025-02-14,星期五,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 565,經濟艙,2025-02-13,4480,4353,4521,4458.5,4494.5,69,2024-12-07,89
2025-02-14,星期五,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 451,經濟艙,2025-02-13,4480,4353,4521,4458.5,4498.0,69,2024-12-07,89
2025-02-14,星期五,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A350,1,CX 531,經濟艙,2025-02-13,4480,4353,4521,4458.5,4469.75,69,2024-12-07,89
2025-02-14,星期五,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 285,經濟艙,2025-01-15,2826,2166,2826,73388.13,3013.25,36,2025-01-09,61
2025-02-14,星期五,晚上9:10,晚間班機,TPE,晚上11:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,0,CI 921,經濟艙,2025-02-13,3929,3601,3931,18520.51,3899.75,91,2024-11-15,89
2025-02-14,星期五,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,UO 117,經濟艙,2025-02-13,1647,1340,1505,183167.92,1566.25,86,2024-11-20,91
2025-02-14,星期五,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 479,經濟艙,2025-02-13,4480,4353,4521,4458.5,4471.5,69,2024-12-07,89
2025-02-14,星期五,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 705,經濟艙,2025-02-13,2205,2021,2207,9406.74,2166.5,51,2024-12-25,91
2025-02-14,星期五,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 283,經濟艙,2025-02-13,2915,1955,2575,11159632.19,2111.5,22,2025-01-23,89
2025-02-14,星期五,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-13,4155,3747,4136,81893.72,4223.5,91,2024-11-15,89
2025-02-14,星期五,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-13,3971,3601,3931,113830.45,3883.0,91,2024-11-15,89
2025-02-15,星期六,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-14,4481,4353,4521,4569.72,4524.5,70,2024-12-07,89
2025-02-15,星期六,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-14,3933,3606,3931,17317.38,3899.75,91,2024-11-16,89
2025-02-15,星期六,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-02-14,2428,2093,2305,37670.82,2489.75,70,2024-12-07,89
2025-02-15,星期六,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-14,3179,1955,2821,10891318.91,2717.5,23,2025-01-23,89
2025-02-15,星期六,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-14,4246,3813,4136,144236.57,4044.0,53,2024-12-24,89
2025-02-15,星期六,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 903,經濟艙,2025-02-14,3933,3606,3931,17317.38,3816.75,91,2024-11-16,89
2025-02-15,星期六,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-14,4022,3273,3842,383607.34,3714.0,91,2024-11-16,89
2025-02-15,星期六,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-14,4481,4353,4521,4569.72,4397.0,70,2024-12-07,89
2025-02-15,星期六,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787,1,BR 867,經濟艙,2025-02-14,4073,3813,4135,17959.26,4044.25,53,2024-12-24,89
2025-02-15,星期六,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-14,4481,4353,4521,4569.72,4496.75,70,2024-12-07,89
2025-02-15,星期六,上午9:50,上午班機,TPE,中午12:05,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Airbus A321neo,0,CX 499,經濟艙,2025-02-14,4481,4353,4521,4569.72,4451.0,70,2024-12-07,89
2025-02-15,星期六,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 495,經濟艙,2025-02-14,4481,4353,4521,4569.72,4464.5,70,2024-12-07,89
2025-02-15,星期六,下午2:10,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 111,經濟艙,2025-02-14,1748,1420,1600,184294.7,2214.0,87,2024-11-20,89
2025-02-15,星期六,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 855,經濟艙,2025-02-14,4073,3813,4135,17959.26,3982.5,53,2024-12-24,89
2025-02-15,星期六,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A330,1,CI 915,經濟艙,2025-02-14,3904,3606,3898,9829.04,3967.75,91,2024-11-16,89
2025-02-15,星期六,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,UO 113,經濟艙,2025-02-14,1675,1420,1585,181361.27,2125.75,87,2024-11-20,89
2025-02-15,星期六,下午3:45,下午班機,TPE,下午6:05,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A320,0,HX 255,經濟艙,2025-02-14,2440,1955,2575,139261.93,2746.5,23,2025-01-23,87
2025-02-15,星期六,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 443,經濟艙,2025-02-14,4481,4353,4521,4569.72,4450.25,70,2024-12-07,89
2025-02-15,星期六,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,JX 235,經濟艙,2025-02-14,3622,3273,3618,43625.2,3692.0,91,2024-11-16,89
2025-02-15,星期六,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787,1,BR 871,經濟艙,2025-02-14,4073,3813,4135,17959.26,4022.5,53,2024-12-24,89
2025-02-15,星期六,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CI 919,經濟艙,2025-02-14,3904,3606,3898,9829.04,3838.5,91,2024-11-16,89
2025-02-15,星期六,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 421,經濟艙,2025-02-14,4481,4353,4521,4569.72,4524.25,70,2024-12-07,89
2025-02-15,星期六,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,0,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 115,經濟艙,2025-02-14,1841,1420,1881,183486.54,1733.0,87,2024-11-20,89
2025-02-15,星期六,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 857,經濟艙,2025-02-14,4073,3813,4135,17959.26,3957.75,53,2024-12-24,89
2025-02-15,星期六,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 923,經濟艙,2025-02-14,3933,3606,3931,17317.38,3939.25,91,2024-11-16,89
2025-02-15,星期六,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 473,經濟艙,2025-02-14,4481,4353,4521,4569.72,4494.25,70,2024-12-07,89
2025-02-15,星期六,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321,0,BR 869,經濟艙,2025-02-14,4073,3813,4135,17959.26,3971.75,53,2024-12-24,89
2025-02-15,星期六,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 461,經濟艙,2025-02-14,4481,4353,4521,4569.72,4525.75,70,2024-12-07,89
2025-02-15,星期六,晚上10:30,晚間班機,TPE,"凌晨12:20 (星期日, 2月 16)",凌晨抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,0,CI 607,經濟艙,2025-02-14,3933,3606,3931,17317.38,3972.5,91,2024-11-16,89
2025-02-15,星期六,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 565,經濟艙,2025-02-14,4481,4353,4521,4569.72,4495.5,70,2024-12-07,89
2025-02-15,星期六,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 451,經濟艙,2025-02-14,4481,4353,4521,4569.72,4441.75,70,2024-12-07,89
2025-02-15,星期六,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 531,經濟艙,2025-02-14,4481,4353,4521,4569.72,4500.5,70,2024-12-07,89
2025-02-15,星期六,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 285,經濟艙,2025-01-15,2808,2166,2826,85633.93,2921.75,37,2025-01-09,60
2025-02-15,星期六,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,UO 117,經濟艙,2025-02-14,1682,1340,1520,186976.85,2088.75,87,2024-11-20,89
2025-02-15,星期六,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 479,經濟艙,2025-02-14,4481,4353,4521,4569.72,4450.5,70,2024-12-07,89
2025-02-15,星期六,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 705,經濟艙,2025-02-14,2198,2021,2207,9707.78,2209.5,52,2024-12-25,89
2025-02-15,星期六,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 283,經濟艙,2025-02-14,2905,1955,2575,11172363.42,2609.75,23,2025-01-23,89
2025-02-15,星期六,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-14,4105,3813,4136,42471.47,4128.75,53,2024-12-24,89
2025-02-15,星期六,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-14,3988,3606,3931,130314.43,3873.75,91,2024-11-16,89
2025-02-16,星期日,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-15,4482,4353,4521,4674.78,4481.75,71,2024-12-07,89
2025-02-16,星期日,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-15,3937,3606,3933,16109.34,3849.75,91,2024-11-17,89
2025-02-16,星期日,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-01-16,2174,2021,2123,12747.86,2132.5,53,2024-12-25,61
2025-02-16,星期日,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-15,3275,1955,2821,11256347.8,2909.0,24,2025-01-23,89
2025-02-16,星期日,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-15,4070,3813,4135,17950.09,4068.75,54,2024-12-24,89
2025-02-16,星期日,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 903,經濟艙,2025-02-15,3937,3606,3933,16109.34,3860.0,91,2024-11-17,89
2025-02-16,星期日,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-15,3635,3273,3618,30035.1,3556.25,91,2024-11-17,89
2025-02-16,星期日,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-15,4482,4353,4521,4674.78,4425.75,71,2024-12-07,89
2025-02-16,星期日,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A330,1,BR 867,經濟艙,2025-02-15,4070,3813,4135,17950.09,4126.0,54,2024-12-24,89
2025-02-16,星期日,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-15,4482,4353,4521,4674.78,4449.25,71,2024-12-07,89
2025-02-16,星期日,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 495,經濟艙,2025-02-15,4482,4353,4521,4674.78,4477.75,71,2024-12-07,89
2025-02-16,星期日,下午2:05,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時,No,Airbus A320neo,0,UO 111,經濟艙,2025-02-15,1840,1420,1600,211951.86,1972.5,88,2024-11-20,89
2025-02-16,星期日,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 855,經濟艙,2025-02-15,4070,3813,4135,17950.09,4010.25,54,2024-12-24,89
2025-02-16,星期日,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 915,經濟艙,2025-02-15,3922,3606,3930,18930.48,3936.75,91,2024-11-17,89
2025-02-16,星期日,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,UO 113,經濟艙,2025-02-15,1885,1420,1600,226999.74,1905.0,88,2024-11-20,89
2025-02-16,星期日,下午3:45,下午班機,TPE,下午6:05,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A320,0,HX 255,經濟艙,2025-02-15,2968,1958,2849,275135.62,2648.75,13,2025-02-03,87
2025-02-16,星期日,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 443,經濟艙,2025-02-15,4505,4353,4521,35894.43,4521.25,71,2024-12-07,89
2025-02-16,星期日,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330-900neo,1,JX 235,經濟艙,2025-02-15,3766,3373,3732,58243.65,3830.0,91,2024-11-17,89
2025-02-16,星期日,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 871,經濟艙,2025-02-15,4070,3813,4135,17950.09,4045.75,54,2024-12-24,89
2025-02-16,星期日,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 737,0,CI 919,經濟艙,2025-02-15,3923,3606,3930,25034.89,3903.25,91,2024-11-17,89
2025-02-16,星期日,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 421,經濟艙,2025-02-15,4837,4353,4521,457031.59,5293.75,71,2024-12-07,89
2025-02-16,星期日,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,0,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 115,經濟艙,2025-02-15,2465,1420,2508,251209.34,2369.75,87,2024-11-21,89
2025-02-16,星期日,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 857,經濟艙,2025-02-15,4125,3813,4136,84287.7,4102.0,54,2024-12-24,89
